,entity
0,immunologic_factor
1,activity
2,congenital_abnormality
3,laboratory_or_test_result
4,group
5,bird
6,laboratory_procedure
7,amphibian
8,indicator_reagent_or_diagnostic_aid
9,neoplastic_process
10,archaeon
11,human
12,health_care_activity
13,classification
14,chemical_viewed_structurally
15,mental_process
16,occupational_activity
17,carbohydrate
18,antibiotic
19,gene_or_genome
20,fungus
21,acquired_abnormality
22,pathologic_function
23,clinical_attribute
24,virus
25,organism
26,physiologic_function
27,educational_activity
28,age_group
29,body_system
30,population_group
31,injury_or_poisoning
32,cell_function
33,phenomenon_or_process
34,genetic_function
35,steroid
36,biomedical_occupation_or_discipline
37,body_space_or_junction
38,self_help_or_relief_organization
39,biomedical_or_dental_material
40,professional_or_occupational_group
41,molecular_function
42,biologic_function
43,experimental_model_of_disease
44,organ_or_tissue_function
45,anatomical_abnormality
46,governmental_or_regulatory_activity
47,cell_or_molecular_dysfunction
48,organophosphorus_compound
49,biologically_active_substance
50,chemical
51,idea_or_concept
52,finding
53,plant
54,organic_chemical
55,hormone
56,temporal_concept
57,physical_object
58,rickettsia_or_chlamydia
59,body_location_or_region
60,language
61,vitamin
62,molecular_sequence
63,spatial_concept
64,qualitative_concept
65,occupation_or_discipline
66,embryonic_structure
67,natural_phenomenon_or_process
68,research_device
69,eicosanoid
70,alga
71,amino_acid_sequence
72,chemical_viewed_functionally
73,regulation_or_law
74,machine_activity
75,behavior
76,mental_or_behavioral_dysfunction
77,element_ion_or_isotope
78,fully_formed_anatomical_structure
79,mammal
80,invertebrate
81,animal
82,nucleic_acid_nucleoside_or_nucleotide
83,medical_device
84,organism_function
85,carbohydrate_sequence
86,group_attribute
87,cell
88,neuroreactive_substance_or_biogenic_amine
89,inorganic_chemical
90,research_activity
91,organism_attribute
92,diagnostic_procedure
93,pharmacologic_substance
94,hazardous_or_poisonous_substance
95,amino_acid_peptide_or_protein
96,environmental_effect_of_humans
97,enzyme
98,body_substance
99,lipid
100,body_part_organ_or_organ_component
101,therapeutic_or_preventive_procedure
102,professional_society
103,family_group
104,disease_or_syndrome
105,event
106,cell_component
107,tissue
108,organization
109,individual_behavior
110,bacterium
111,clinical_drug
112,sign_or_symptom
113,conceptual_entity
114,health_care_related_organization
115,entity
116,human_caused_phenomenon_or_process
117,daily_or_recreational_activity
118,geographic_area
119,reptile
120,molecular_biology_research_technique
121,drug_delivery_device
122,functional_concept
123,fish
124,patient_or_disabled_group
125,food
126,social_behavior
127,receptor
128,intellectual_product
129,manufactured_object
130,substance
131,vertebrate
132,quantitative_concept
133,nucleotide_sequence
134,anatomical_structure
