,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-1.0034221,0.24948588,-0.39919364,0.19709043,0.04165095,0.010026342,0.7482313,0.33111575,-1.7787693,-0.81219846,-0.40587533,-0.22053845,-1.151157,0.5623558,-1.1975042,-0.80368197,0.19860464,-0.663604,-0.33704326,0.8790304,0.18046635,-0.48527583,-0.6837481,0.50224984,-0.7846727,-0.16993274,-0.025204647,-0.86186254,-0.4301574,0.15856566,-0.43358457,0.6433121
person1,-0.9602134,-0.32491502,-0.029206466,-0.42188883,-2.041512,0.011611417,0.3521424,-0.25370714,-2.1334052,-0.6963067,-0.10826261,0.54941595,-1.0138439,1.077453,-0.9180523,-0.7795756,0.5062121,-0.69451565,-0.7761501,0.8989915,-0.5963667,1.1306794,-0.93749976,0.22537185,-0.37435412,-0.43633503,1.5784359,-1.1586252,-0.38330317,0.9685287,-0.6233254,1.0242065
person10,-1.1257817,-0.035085574,-0.27514657,0.5918752,-0.15485077,-0.27275708,0.71837354,0.63960963,-2.1149774,-1.1182716,-0.6790488,-0.22482815,-1.643688,0.589664,-1.1141856,-0.98073035,-0.02264733,-0.742307,-0.5491878,1.0537134,0.012258634,-0.6357336,-0.98084545,0.20854746,-0.94351625,0.010792194,0.36389768,-1.3932445,-0.18475808,-0.03506697,-0.496397,0.5281774
person100,-0.80529463,0.031327024,-0.08613678,0.13372664,-0.35659677,-0.51622623,-0.51909524,-0.4038474,-1.0186449,0.0105527295,0.046546426,-0.35999975,1.2152017,0.6031834,-0.6999086,-0.9681945,0.50205237,-1.7305048,1.0190889,-1.0627887,0.11388531,0.811921,-0.53720844,-1.0231198,-1.233734,-0.2816093,0.550346,-0.726873,-1.2104183,0.22032645,-0.99978924,1.1453125
person101,1.0438685,0.6535136,-0.043712545,0.44985664,-0.08685308,-0.25988773,-0.2101863,-0.45721862,-0.9759926,0.7225671,-0.30799168,-0.23689416,0.23094714,0.2062341,0.3626038,-0.5763453,-0.16593324,-1.2249855,-0.38000733,-0.8827155,0.6598112,0.81692886,-0.83434844,-1.0953435,-1.0304482,-0.35692436,0.4243961,0.2167785,-0.6951802,0.25127363,1.0150385,0.98532766
person102,0.201203,0.12590587,0.026478453,0.204578,-1.0643604,-0.33708942,-0.76894474,0.5401002,-1.5400728,-0.81400245,-0.39224502,0.4030645,1.077273,-0.8048477,-0.72411996,0.060842767,-1.2999964,-1.2705059,0.21112789,0.67742276,-0.3498679,0.79205656,-0.25324884,-1.5405288,-0.80029124,-0.61818117,0.1481634,0.24313693,0.745799,0.37535095,-0.45963514,1.4462049
person103,-0.516943,-0.25313124,-0.3438578,-0.23459941,0.6621848,0.4552165,0.2614396,0.17911907,-1.177376,0.5859923,0.037811074,-0.14196782,-0.05673733,0.025740031,-0.5901665,-0.8008971,0.9700049,-1.6265472,-0.5743882,-0.91724926,0.29490176,1.1956713,-0.070165426,-0.88912916,-1.0569019,-0.14010485,0.19689982,-0.64162,0.63458645,0.9851749,-0.82360893,0.9944197
person11,0.6883938,0.4013678,0.91736823,-0.096821405,-0.709573,0.10528776,0.1281409,0.5788239,-1.6933155,-0.72975063,-0.3502939,-0.39448264,-0.33995533,-0.6162607,0.47476348,-0.6486786,-0.10763106,-0.5006873,-0.13741454,1.1907284,0.18629569,-0.18431255,-1.0394666,0.62968516,-1.0262318,1.2853736,0.1450982,0.14266717,-0.1189497,0.1350396,0.98919696,0.7315656
person12,-0.9045763,-0.503232,-0.010996023,-0.0812479,-0.01596606,-0.8445328,-0.07569551,-0.6982427,-1.851835,-0.46720937,0.9563862,0.7989024,-0.42680436,1.1038697,0.8307562,-0.94307536,0.12959374,-0.15207355,-0.89433944,-1.2341763,0.44469342,0.2895792,-0.069862016,1.0571095,-0.38519967,0.08913634,-0.08531834,-0.3879347,0.18010157,0.994408,0.87494266,1.362944
person13,0.883868,-0.08862514,0.3166361,-0.79180306,-0.33368307,-0.838277,-0.50535434,0.001172344,-1.2367533,-0.9645658,0.14943162,0.29305613,-0.2887253,0.7056025,-0.51514435,-1.4829972,-0.6164333,-0.40144083,-0.28076306,-1.1721281,0.0051033995,0.5675894,0.09112886,-0.058319785,-0.82107836,0.56174636,-0.47145277,-0.18358096,0.387887,0.36808628,-1.0422926,0.70284075
person14,1.2302625,-0.41776866,0.21276625,-0.04320112,-0.241524,-0.956197,-0.77729464,0.5490634,-1.878948,-0.2923003,-0.12479212,0.20712721,-0.021538086,0.14606962,-0.92755616,-1.0621362,0.08240809,-0.44247863,0.15294603,-0.93378943,0.27542564,0.8741164,0.2676057,0.5799221,-0.58892167,0.79153943,-0.42204928,-1.4527985,1.1585956,0.6230268,-0.77015424,0.82138145
