,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,immunologic_factor
13,daily_or_recreational_activity
14,organism_attribute
15,cell_component
16,injury_or_poisoning
17,disease_or_syndrome
18,quantitative_concept
19,pathologic_function
20,fungus
21,diagnostic_procedure
22,hormone
23,cell
24,biologic_function
25,mental_or_behavioral_dysfunction
26,sign_or_symptom
27,individual_behavior
28,amino_acid_peptide_or_protein
29,organophosphorus_compound
30,human_caused_phenomenon_or_process
31,antibiotic
32,body_location_or_region
33,laboratory_or_test_result
34,organ_or_tissue_function
35,behavior
36,anatomical_abnormality
37,acquired_abnormality
38,nucleic_acid_nucleoside_or_nucleotide
39,educational_activity
40,experimental_model_of_disease
41,hazardous_or_poisonous_substance
42,congenital_abnormality
43,health_care_activity
44,professional_or_occupational_group
45,amino_acid_sequence
46,body_system
47,pharmacologic_substance
48,molecular_function
49,reptile
50,therapeutic_or_preventive_procedure
51,gene_or_genome
52,chemical_viewed_structurally
53,element_ion_or_isotope
54,body_substance
55,social_behavior
56,laboratory_procedure
57,organic_chemical
58,food
59,steroid
60,human
61,lipid
62,phenomenon_or_process
63,bird
64,environmental_effect_of_humans
65,invertebrate
66,cell_function
67,molecular_biology_research_technique
68,embryonic_structure
69,organization
70,biologically_active_substance
71,vertebrate
72,conceptual_entity
73,language
74,research_activity
75,clinical_drug
76,group
77,governmental_or_regulatory_activity
78,occupational_activity
79,physiologic_function
80,cell_or_molecular_dysfunction
81,geographic_area
82,biomedical_or_dental_material
83,body_space_or_junction
84,inorganic_chemical
85,indicator_reagent_or_diagnostic_aid
86,medical_device
87,alga
88,research_device
89,neuroreactive_substance_or_biogenic_amine
90,manufactured_object
91,population_group
92,substance
93,amphibian
94,rickettsia_or_chlamydia
95,mental_process
96,enzyme
97,genetic_function
98,virus
99,animal
100,finding
101,eicosanoid
102,age_group
103,self_help_or_relief_organization
104,qualitative_concept
105,anatomical_structure
106,carbohydrate_sequence
107,chemical_viewed_functionally
108,physical_object
109,molecular_sequence
110,fully_formed_anatomical_structure
111,carbohydrate
112,drug_delivery_device
113,temporal_concept
114,patient_or_disabled_group
115,health_care_related_organization
116,mammal
117,spatial_concept
118,regulation_or_law
119,occupation_or_discipline
120,bacterium
121,nucleotide_sequence
122,archaeon
123,idea_or_concept
124,activity
125,chemical
126,functional_concept
127,group_attribute
128,machine_activity
129,biomedical_occupation_or_discipline
130,intellectual_product
131,organism
132,classification
133,event
134,entity
