,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,molecular_function
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,laboratory_procedure
24,organism_attribute
25,neuroreactive_substance_or_biogenic_amine
26,organic_chemical
27,cell_or_molecular_dysfunction
28,enzyme
29,element_ion_or_isotope
30,qualitative_concept
31,research_device
32,hazardous_or_poisonous_substance
33,alga
34,patient_or_disabled_group
35,experimental_model_of_disease
36,eicosanoid
37,vitamin
38,physiologic_function
39,body_location_or_region
40,acquired_abnormality
41,virus
42,bird
43,mental_or_behavioral_dysfunction
44,research_activity
45,antibiotic
46,pharmacologic_substance
47,anatomical_abnormality
48,injury_or_poisoning
49,body_system
50,cell_function
51,mammal
52,organism
53,body_substance
54,entity
55,gene_or_genome
56,steroid
57,health_care_related_organization
58,animal
59,food
60,finding
61,bacterium
62,biologic_function
63,body_space_or_junction
64,congenital_abnormality
65,anatomical_structure
66,pathologic_function
67,health_care_activity
68,cell
69,inorganic_chemical
70,tissue
71,individual_behavior
72,fish
73,plant
74,biologically_active_substance
75,therapeutic_or_preventive_procedure
76,chemical_viewed_structurally
77,lipid
78,rickettsia_or_chlamydia
79,reptile
80,occupation_or_discipline
81,professional_society
82,hormone
83,carbohydrate
84,immunologic_factor
85,phenomenon_or_process
86,organophosphorus_compound
87,professional_or_occupational_group
88,cell_component
89,family_group
90,nucleic_acid_nucleoside_or_nucleotide
91,social_behavior
92,molecular_biology_research_technique
93,temporal_concept
94,self_help_or_relief_organization
95,molecular_sequence
96,vertebrate
97,substance
98,fungus
99,invertebrate
100,chemical
101,occupational_activity
102,machine_activity
103,laboratory_or_test_result
104,fully_formed_anatomical_structure
105,embryonic_structure
106,daily_or_recreational_activity
107,behavior
108,indicator_reagent_or_diagnostic_aid
109,manufactured_object
110,biomedical_occupation_or_discipline
111,educational_activity
112,amino_acid_sequence
113,event
114,organization
115,environmental_effect_of_humans
116,group_attribute
117,human_caused_phenomenon_or_process
118,drug_delivery_device
119,quantitative_concept
120,functional_concept
121,human
122,archaeon
123,amphibian
124,intellectual_product
125,spatial_concept
126,clinical_drug
127,activity
128,conceptual_entity
129,nucleotide_sequence
130,language
131,classification
132,carbohydrate_sequence
133,idea_or_concept
134,physical_object
