relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.560777,0.29385424,0.68256056,-0.38024712,1.6067933,-1.5210272,0.20399934,-0.9945962,-2.5695825,-0.015816513,-0.51118314,-2.042423,-1.6079504,-1.7811179,-0.71880376,-2.6313367,-2.4746363,-0.07905542,1.2949005,1.1927294,0.7118082,0.5711778,1.4358169,-0.09802293,0.4760991,-1.6739947,0.9268349,-2.015389,3.1254928,-1.1310061,-2.1859126,4.3056183
aidenemy,-2.0199723,-0.6459528,0.969699,0.23274973,0.07769177,-2.375142,0.75633246,-2.6712098,-3.429632,0.05829622,-0.85769784,-0.38384417,-3.1472542,-0.18753636,-0.4257138,0.11842813,-0.7359108,-0.5245219,-1.5127318,0.8068211,2.914561,-0.8014351,1.1647027,1.6702014,-1.2941312,-0.4969802,-1.3258767,-1.0070544,-1.6513189,0.7953428,0.86549205,0.072880045
attackembassy,-0.48016012,0.13819589,-1.4851091,0.9745703,1.1258038,-0.12457019,3.9904795,0.70547885,-2.493489,-2.4646463,-2.9014368,-3.3899753,-3.6739864,-0.26889127,0.60883325,1.299582,-0.5057882,0.46898663,1.4254737,0.49586192,-0.4330553,0.81729096,0.7726639,-2.5479348,2.5710878,1.7197059,2.0066633,0.3919559,2.5998323,0.7024905,-0.88699484,-0.764347
blockpositionindex,0.13750908,0.044967085,1.1644341,-0.55552703,-1.129978,-1.3309363,-1.6008584,-1.9995025,0.69489837,-0.5082443,0.23367476,0.6353575,0.1719972,0.47846243,-0.31291223,-0.34296298,-0.96148866,-0.7845205,0.29924473,0.105202265,-0.019619212,0.24235703,0.35894537,-0.030063815,0.15532942,0.45678777,0.15812603,-0.23502178,0.21864386,0.003164938,-0.30874887,0.37048492
booktranslations,-0.5246924,-1.4744242,-0.71823573,0.24459092,0.39359587,-0.81962836,-2.4136214,-2.4305656,-2.4800406,0.41830522,-3.6041107,-1.51457,-0.6796688,-0.7761299,-0.48836997,1.0694238,0.83503836,2.9515162,0.41436297,-1.1362811,1.1424961,0.93978107,-1.2328612,-2.684985,0.14306524,0.37782294,1.3612454,0.024812236,2.1967459,0.15163581,0.30981007,1.903146
boycottembargo,-0.77038,-1.2251117,1.3296474,-2.9575517,1.4044774,-2.018153,0.89154506,-4.6770706,0.0572261,0.8793268,-0.38359728,-1.5366508,-1.6975173,-2.3919268,0.18004888,1.212951,-0.13913913,1.0061176,-1.4602673,-0.18786176,0.7934792,-1.1609988,-1.6778022,0.91819376,-3.1230512,1.7366033,-0.18827696,0.5156144,0.21514373,1.7468017,-0.40524766,1.6173253
commonbloc0,-1.2796875,-0.50889605,-0.2967903,0.8723306,-0.25937426,-2.3833227,-1.2820979,-4.524599,1.2445067,-0.65721565,0.38219124,0.7281518,-0.13886133,0.6395795,1.9932859,0.5987772,-0.13956986,0.50593245,1.5430938,-1.3442727,0.86087155,0.061586834,0.028643187,-1.5135669,0.72914374,-0.06548488,-0.3394311,0.46471548,-0.32672602,-1.5161262,1.327636,0.5874242
commonbloc1,-0.85339224,-0.715776,1.3547795,1.033788,-1.8969933,-0.32315087,0.5060984,0.22459713,-0.97362566,1.4225736,0.73154306,-1.2474192,-0.5875095,0.7737173,-4.830969,0.6221585,-1.6529397,0.33830276,1.0858783,-0.41006666,-0.5339963,0.46869972,-1.849288,1.0374395,0.9789875,-0.6784289,-1.4646616,1.111111,1.2210143,1.4758058,-0.105509214,0.83044225
commonbloc2,-0.7855212,-0.9335581,-1.1458572,-1.0738198,-0.44240093,1.6181569,1.0376828,0.34793746,-1.0375421,0.7243554,-0.16892612,-1.1427275,-2.1737728,-0.64072394,2.7988036,-1.589879,-1.178539,0.0656572,-0.36208665,0.49719825,0.7468843,-0.3948511,-0.17094919,0.6853967,0.43991116,0.5727816,-0.13783696,0.3316629,-0.3099586,-0.3984116,0.02193005,-0.86766547
conferences,1.7515428,-1.443841,0.01663627,-1.3574761,0.98878986,0.73934805,-2.2195053,-2.5401723,-0.653935,-0.52437794,-1.1440616,-1.4817562,1.5678058,0.021357985,1.5450282,3.079213,-0.5931678,0.8084378,-0.58908296,-0.21876255,0.40495044,-0.8329854,0.023151621,-0.49926645,0.26013073,-0.64500684,-0.29428676,0.20164122,0.3069119,0.57765174,-0.23862049,-0.34923205
