,entity
0,biologic_function
1,pathologic_function
2,carbohydrate
3,activity
4,cell_component
5,enzyme
6,lipid
7,reptile
8,therapeutic_or_preventive_procedure
9,neuroreactive_substance_or_biogenic_amine
10,experimental_model_of_disease
11,antibiotic
12,professional_or_occupational_group
13,qualitative_concept
14,sign_or_symptom
15,research_activity
16,laboratory_or_test_result
17,chemical_viewed_structurally
18,tissue
19,body_part_organ_or_organ_component
20,organic_chemical
21,disease_or_syndrome
22,organism_function
23,receptor
24,finding
25,organ_or_tissue_function
26,embryonic_structure
27,family_group
28,natural_phenomenon_or_process
29,anatomical_abnormality
30,mental_process
31,cell_or_molecular_dysfunction
32,virus
33,clinical_attribute
34,conceptual_entity
35,patient_or_disabled_group
36,molecular_biology_research_technique
37,molecular_function
38,genetic_function
39,cell_function
40,fully_formed_anatomical_structure
41,cell
42,immunologic_factor
43,environmental_effect_of_humans
44,amino_acid_peptide_or_protein
45,chemical_viewed_functionally
46,social_behavior
47,group
48,individual_behavior
49,inorganic_chemical
50,vertebrate
51,physiologic_function
52,biomedical_or_dental_material
53,rickettsia_or_chlamydia
54,regulation_or_law
55,amphibian
56,drug_delivery_device
57,organism_attribute
58,laboratory_procedure
59,diagnostic_procedure
60,acquired_abnormality
61,pharmacologic_substance
62,medical_device
63,nucleic_acid_nucleoside_or_nucleotide
64,mental_or_behavioral_dysfunction
65,vitamin
66,body_substance
67,human_caused_phenomenon_or_process
68,occupation_or_discipline
69,food
70,body_location_or_region
71,steroid
72,neoplastic_process
73,injury_or_poisoning
74,fungus
75,human
76,hormone
77,hazardous_or_poisonous_substance
78,bacterium
79,invertebrate
80,congenital_abnormality
81,age_group
82,plant
83,population_group
84,body_system
85,health_care_activity
86,anatomical_structure
87,organophosphorus_compound
88,governmental_or_regulatory_activity
89,organism
90,element_ion_or_isotope
91,health_care_related_organization
92,indicator_reagent_or_diagnostic_aid
93,mammal
94,biologically_active_substance
95,manufactured_object
96,phenomenon_or_process
97,geographic_area
98,clinical_drug
99,educational_activity
100,body_space_or_junction
101,alga
102,gene_or_genome
103,functional_concept
104,professional_society
105,idea_or_concept
106,organization
107,self_help_or_relief_organization
108,research_device
109,quantitative_concept
110,behavior
111,occupational_activity
112,eicosanoid
113,nucleotide_sequence
114,fish
115,group_attribute
116,substance
117,bird
118,spatial_concept
119,classification
120,language
121,animal
122,molecular_sequence
123,temporal_concept
124,machine_activity
125,archaeon
126,carbohydrate_sequence
127,daily_or_recreational_activity
128,intellectual_product
129,amino_acid_sequence
130,chemical
131,event
132,physical_object
133,biomedical_occupation_or_discipline
134,entity
