relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-2.136713,0.9462033,-2.1100543,-1.8255167,-1.0461247,-0.45871922,-2.373674,0.48793796,-1.0159012,-0.6113593,-1.6414721,-0.9666371,-0.99869996,0.27197427,0.13046667,0.77614015,1.6082244,-0.20402524,-1.1525049,2.7575836,3.145179,-3.3414948,1.2339859,1.0365472,-4.200803,0.30031788,-2.768721,1.6118801,2.9481516,0.25537214,-1.2602725,0.69918543
affects,-0.13012455,0.30384472,-0.43919474,-1.0218959,0.80539846,-1.6061481,-1.0035598,-0.037637472,-0.54709727,0.56868124,-0.121655904,-0.33975533,-0.841789,-0.13711041,-0.3487103,-0.014568831,-1.8535212,0.028281784,0.9313882,-0.3818118,0.031948444,5.708841,3.329627,2.2032878,0.15336281,-2.9567375,2.2710948,2.4163303,-1.3464333,0.5273586,-2.5660841,-0.5488228
analyzes,0.121580735,-0.7577264,0.97367454,-1.6845051,0.7226515,-0.056089386,-1.5045997,0.5738635,-1.0772505,0.9518727,-0.1756064,1.3419827,-0.54020566,0.3632008,-1.9797212,1.7435707,-2.2865398,-3.002069,-0.14214912,2.5966163,-2.174833,0.80326366,-0.19616738,2.2201962,-1.6605426,-7.318959,3.937432,2.8554966,2.7900944,-1.8159914,-1.1146554,-0.62375605
assesses_effect_of,0.58278763,-0.28538445,-0.65483713,-0.8167889,0.25677454,-0.5925991,-1.6744975,-0.27327573,-2.2994027,4.124972,-0.44061032,2.3845634,0.18968181,-0.17995436,-2.192943,0.84811926,1.5276674,-5.6893907,-2.1025774,1.6296908,-3.0934703,4.8981533,-1.7281668,3.9342246,2.166385,-2.8265793,0.71601576,-4.6970096,4.952319,-2.6285982,-0.8786848,-1.6199882
associated_with,-1.2326831,-0.3100696,-0.31973112,-1.5660235,-0.72799754,-0.8704497,-0.90683645,-0.1911372,0.05031304,-0.06423543,0.71601254,0.014314215,0.46240407,0.49366465,-0.032537367,-1.1621771,-3.7387996,4.479364,-0.9672537,-3.3256345,5.198363,0.9560938,-0.21552302,1.3227193,-3.0010357,4.078659,-1.496075,-0.7907374,-2.9016345,0.65181214,2.1752365,-4.068703
carries_out,-1.0875069,-0.95804805,0.1369776,-1.7508519,-0.45056507,-0.74484915,-0.8716073,2.1378815,-4.0285755e-05,1.0595312,-0.07591743,-1.00555,0.10464125,-0.66599435,-0.88786757,-0.11905092,-0.13159275,5.2316794,-0.33867982,-4.186819,1.2304552,1.1837301,-0.41417417,-4.6091146,1.159053,-0.7372398,0.016965095,-0.016498027,2.412859,0.7600672,0.9286945,-2.0320444
causes,-0.7264367,-0.4202402,-0.45767894,-0.83378685,0.34269387,-1.8478438,-0.75714177,-0.60759646,0.34879902,0.86689216,0.90511054,-0.14430025,-0.22708046,0.6365479,-0.07486455,-0.93908286,-3.482887,-0.42034152,0.2786139,-2.976362,2.6407964,1.0721751,-0.66953754,-1.2662084,2.2877104,-2.2795482,1.2882092,0.059801754,-0.21942136,2.5883071,0.46018714,-5.8960176
co-occurs_with,-1.4453533,0.15590167,0.014308876,-2.2638943,-0.75284004,-0.46624833,-1.1674409,0.4337477,0.29515028,0.29036796,-0.11306025,0.2003532,-0.082661815,0.058496952,-0.2769744,-1.2371234,-0.74492574,-2.4485414,-0.3342048,-0.0849414,0.44640127,-3.7951167,0.8525118,3.6756835,-4.243641,1.4801415,3.7619944,-3.0695295,-2.0357316,-0.07203574,-0.77695537,3.7174947
complicates,-1.4356426,0.12302644,0.5673371,-1.5209961,-0.13761552,-1.2228457,-1.0390474,1.0091015,-0.68652844,0.12947498,-0.6859014,0.03182394,-0.28658578,0.31253538,-0.6417257,-1.8708384,1.0960426,1.0709125,3.6264462,-3.0316684,2.2157974,3.1394222,2.093871,2.414119,-4.2219496,6.545582,5.8337483,0.7121831,-0.5906187,2.083986,-3.494815,-0.88443315
conceptual_part_of,-1.1183776,0.88142896,0.8134422,-1.7538708,0.069447435,-0.110188305,-1.742019,-0.39879757,0.8395943,0.03675251,-0.41658834,-0.03398209,0.391703,-0.33096474,0.4591338,0.66225195,-0.38344282,-3.2462478,-0.801769,-0.45745102,6.3417497,0.2861833,-0.19521856,-0.3203096,-2.4976068,0.23344614,-2.6830266,0.32115483,2.959428,-3.18957,3.3656425,2.3232677
conceptually_related_to,-1.3990079,-2.9520073,0.21717629,-1.4963081,-0.9127502,-2.8847458,-2.570851,0.5989156,1.0156438,-0.307962,-2.2422547,0.15070954,-0.2997937,-0.32310563,0.86897177,-1.1748619,-1.5698845,1.5285602,2.0175436,2.5501308,0.07790719,-2.3200462,-3.2721164,-1.4815079,-0.6832874,0.39006853,-1.7303625,1.9313955,-0.5080361,0.12029498,0.7794981,3.611865
connected_to,-1.8348838,0.7979953,-1.4950037,-2.4267867,-0.19812714,-1.141498,0.26759598,-2.4326584,-2.162316,0.69726384,0.71174204,0.844585,-1.3495688,-0.5305096,-1.3097378,0.43825707,-2.4003224,1.6148638,1.9927409,3.255335,0.8077437,-2.4210021,0.77501917,1.2269188,-5.1227765,2.652666,0.569972,2.2090352,5.262746,-0.59205943,5.9480934,-2.1470106
consists_of,-1.4804654,-0.24485064,0.03746327,-2.4003296,-0.9367174,-0.38590503,-0.8921119,-2.4137661,-1.2941897,-1.2364781,1.0568564,-0.32454646,-1.2465831,-0.66623455,-1.2833691,0.12735079,-1.6646252,0.5760108,1.6220579,-0.6754753,-0.7483269,0.10918338,-3.5566573,-0.13787197,-1.2199246,1.541224,-1.8787389,-3.7356682,1.592579,2.8435345,4.043397,1.6288756
