,entity
0,diagnostic_procedure
1,neoplastic_process
2,hormone
3,cell_or_molecular_dysfunction
4,qualitative_concept
5,body_location_or_region
6,pathologic_function
7,chemical_viewed_functionally
8,body_space_or_junction
9,laboratory_or_test_result
10,mental_process
11,antibiotic
12,experimental_model_of_disease
13,steroid
14,amino_acid_peptide_or_protein
15,pharmacologic_substance
16,reptile
17,physiologic_function
18,behavior
19,molecular_biology_research_technique
20,drug_delivery_device
21,organophosphorus_compound
22,acquired_abnormality
23,group
24,mammal
25,laboratory_procedure
26,biologic_function
27,educational_activity
28,research_activity
29,biomedical_or_dental_material
30,cell
31,biologically_active_substance
32,natural_phenomenon_or_process
33,gene_or_genome
34,medical_device
35,professional_or_occupational_group
36,congenital_abnormality
37,hazardous_or_poisonous_substance
38,invertebrate
39,therapeutic_or_preventive_procedure
40,cell_function
41,plant
42,body_substance
43,body_part_organ_or_organ_component
44,health_care_related_organization
45,human
46,disease_or_syndrome
47,self_help_or_relief_organization
48,vitamin
49,event
50,virus
51,eicosanoid
52,chemical_viewed_structurally
53,embryonic_structure
54,mental_or_behavioral_dysfunction
55,receptor
56,carbohydrate
57,nucleic_acid_nucleoside_or_nucleotide
58,molecular_function
59,geographic_area
60,cell_component
61,anatomical_structure
62,element_ion_or_isotope
63,alga
64,tissue
65,genetic_function
66,chemical
67,research_device
68,activity
69,daily_or_recreational_activity
70,immunologic_factor
71,enzyme
72,organism_function
73,manufactured_object
74,individual_behavior
75,organic_chemical
76,patient_or_disabled_group
77,organism_attribute
78,indicator_reagent_or_diagnostic_aid
79,food
80,organ_or_tissue_function
81,neuroreactive_substance_or_biogenic_amine
82,fungus
83,quantitative_concept
84,anatomical_abnormality
85,finding
86,regulation_or_law
87,health_care_activity
88,inorganic_chemical
89,vertebrate
90,clinical_attribute
91,idea_or_concept
92,substance
93,injury_or_poisoning
94,lipid
95,social_behavior
96,fish
97,functional_concept
98,human_caused_phenomenon_or_process
99,governmental_or_regulatory_activity
100,bacterium
101,population_group
102,sign_or_symptom
103,amphibian
104,rickettsia_or_chlamydia
105,phenomenon_or_process
106,age_group
107,fully_formed_anatomical_structure
108,clinical_drug
109,animal
110,machine_activity
111,nucleotide_sequence
112,environmental_effect_of_humans
113,intellectual_product
114,organization
115,family_group
116,bird
117,group_attribute
118,occupational_activity
119,professional_society
120,molecular_sequence
121,entity
122,language
123,archaeon
124,organism
125,temporal_concept
126,classification
127,amino_acid_sequence
128,carbohydrate_sequence
129,conceptual_entity
130,body_system
131,spatial_concept
132,biomedical_occupation_or_discipline
133,physical_object
134,occupation_or_discipline
