,entity
0,organophosphorus_compound
1,social_behavior
2,phenomenon_or_process
3,experimental_model_of_disease
4,tissue
5,age_group
6,diagnostic_procedure
7,daily_or_recreational_activity
8,manufactured_object
9,embryonic_structure
10,injury_or_poisoning
11,cell_component
12,sign_or_symptom
13,laboratory_procedure
14,biomedical_occupation_or_discipline
15,professional_or_occupational_group
16,fish
17,cell_or_molecular_dysfunction
18,regulation_or_law
19,mental_process
20,disease_or_syndrome
21,chemical_viewed_structurally
22,neuroreactive_substance_or_biogenic_amine
23,finding
24,environmental_effect_of_humans
25,acquired_abnormality
26,chemical
27,amino_acid_peptide_or_protein
28,organ_or_tissue_function
29,virus
30,physiologic_function
31,pharmacologic_substance
32,pathologic_function
33,body_location_or_region
34,gene_or_genome
35,antibiotic
36,vitamin
37,congenital_abnormality
38,lipid
39,cell
40,molecular_function
41,inorganic_chemical
42,biologic_function
43,fungus
44,organism_function
45,biologically_active_substance
46,eicosanoid
47,patient_or_disabled_group
48,genetic_function
49,carbohydrate
50,family_group
51,enzyme
52,cell_function
53,occupational_activity
54,organic_chemical
55,immunologic_factor
56,body_substance
57,therapeutic_or_preventive_procedure
58,population_group
59,medical_device
60,anatomical_structure
61,plant
62,laboratory_or_test_result
63,human
64,fully_formed_anatomical_structure
65,group
66,drug_delivery_device
67,mental_or_behavioral_dysfunction
68,hormone
69,natural_phenomenon_or_process
70,receptor
71,vertebrate
72,human_caused_phenomenon_or_process
73,hazardous_or_poisonous_substance
74,geographic_area
75,anatomical_abnormality
76,self_help_or_relief_organization
77,individual_behavior
78,molecular_biology_research_technique
79,research_activity
80,steroid
81,biomedical_or_dental_material
82,organization
83,food
84,body_part_organ_or_organ_component
85,element_ion_or_isotope
86,neoplastic_process
87,animal
88,health_care_activity
89,invertebrate
90,nucleic_acid_nucleoside_or_nucleotide
91,qualitative_concept
92,carbohydrate_sequence
93,reptile
94,rickettsia_or_chlamydia
95,governmental_or_regulatory_activity
96,organism_attribute
97,group_attribute
98,physical_object
99,amphibian
100,alga
101,chemical_viewed_functionally
102,spatial_concept
103,professional_society
104,body_system
105,idea_or_concept
106,bacterium
107,conceptual_entity
108,educational_activity
109,behavior
110,archaeon
111,event
112,research_device
113,functional_concept
114,mammal
115,body_space_or_junction
116,machine_activity
117,clinical_attribute
118,molecular_sequence
119,bird
120,amino_acid_sequence
121,indicator_reagent_or_diagnostic_aid
122,quantitative_concept
123,temporal_concept
124,nucleotide_sequence
125,health_care_related_organization
126,clinical_drug
127,intellectual_product
128,classification
129,substance
130,organism
131,occupation_or_discipline
132,activity
133,entity
134,language
