relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,0.14608945,0.55922115,-0.4268299,0.7120165,-0.49943027,2.216428,0.6365073,0.58947283,-1.7158347,-1.9376775,-1.2477471,-0.29187015,4.2901306,2.1990426,0.88874143,-1.4827584,0.5216216,0.545582,-0.34110406,0.54675144,0.637244,-0.42896327,-0.4226119,0.02669897,0.9933656,2.3247411,-0.3285051,-1.5361831,-0.39634606,0.8074459,-1.4979231,1.673498
affects,-0.35606724,-0.3905568,-0.12951617,0.37393537,-0.55789185,0.06459221,-0.7359306,0.05974395,-0.5644545,-0.5185583,-0.48260477,-0.2927504,0.09550263,0.8464156,-0.7001575,-0.49795982,0.28582993,-0.7127743,0.5729394,-0.13412386,-0.20158769,2.256602,-1.3379166,-0.03522395,-0.09550026,0.26800486,0.68580395,-0.95809686,-0.039166503,-0.56546295,-0.6407891,-0.19159679
analyzes,-0.11687818,0.924457,0.3571198,2.4711618,-0.7249401,-0.59269106,0.65481675,-0.78951985,-2.445571,-0.14298911,0.58343905,0.10048691,-0.56028545,-3.911019,1.6357151,1.0480045,-1.205205,-2.0550258,0.7676841,0.47152972,-2.1105564,0.57479984,-0.95481944,0.5615437,-1.4546273,0.86500883,0.11616148,-1.3577919,1.3985674,0.7163712,2.4272614,-2.679368
assesses_effect_of,0.09048365,0.22384314,0.7542631,-0.6309012,-2.0742903,-2.6481771,0.56346935,-2.1485872,-2.0128899,-1.1565542,0.110480145,1.9877801,-2.1230876,-3.3309736,-0.53610045,0.028841097,0.46838155,-1.3308598,1.2295375,-0.019030526,-0.82527137,2.4368117,0.18971194,1.0247318,-0.70398074,4.915983,-2.9745057,1.3792436,-4.013113,-1.7389928,-1.8626764,1.3292319
associated_with,0.40364742,-0.22455008,0.4059602,0.8945769,-0.9816006,-1.2224076,0.11776006,0.562494,-1.6220428,-0.6968016,1.1178547,-0.4474791,0.3002454,-0.043859523,0.5805153,-0.91505,-0.9730383,-0.70003563,-1.2334061,0.8881877,0.4942032,-0.15733069,-0.59614384,-1.1222433,0.7257807,-1.2096769,-1.1328335,-0.7918075,-1.2494242,-0.56594735,0.04820034,-0.28554878
carries_out,-0.1614561,-1.5848997,1.3151437,-0.6473423,-1.0273064,-1.1154002,1.9183785,-0.59956026,-1.9072359,0.34927738,0.51066315,0.34376252,0.624911,0.16804712,0.5141577,0.72699726,1.7144972,-0.08327009,0.23442823,-0.8740868,0.93408024,-0.6873495,-0.88093776,0.76237124,0.24283755,-0.7224633,0.65318507,-2.5784595,0.31755057,-0.46507344,-1.4474233,-1.4831473
causes,0.51938725,-1.3387837,0.15769966,0.13302743,-0.6133158,-0.7527367,0.47600466,0.59145546,-0.71523756,0.025929676,-0.32110116,-0.11168646,-0.32355434,0.20794362,0.06898114,-3.1062374,-0.13183132,-1.6954309,0.5525496,-0.744004,0.013779391,0.5177515,-1.1295898,-1.5305048,-0.3730445,0.8810506,0.17487337,-1.8168769,-1.0903121,0.5591573,0.18043287,0.3676401
co-occurs_with,0.52613586,0.6094803,1.7889432,0.030706048,0.26367113,-0.39967683,0.4998243,-0.16472693,-2.0429091,-1.6441804,-0.87084574,0.018495109,0.282521,0.0017990964,0.16257592,0.6142039,0.025345292,0.6792331,-0.0034374306,1.0971249,0.9492451,0.16008386,-1.9882272,-0.3790304,0.41210786,-0.26170793,1.2100511,-1.1163086,-0.33715796,0.19342521,-0.6582216,0.32129934
complicates,-0.9988677,-0.037720565,0.68445843,-0.41836262,-1.1569767,0.08324864,1.1452084,0.33957553,-1.1387488,-0.5788252,-0.6674255,0.81935257,-1.563725,-0.09007709,0.56398106,-0.8239719,-0.09949997,-0.7443774,0.058993686,1.0086607,-0.32281974,1.9776136,-0.85758466,0.03786032,-0.13457376,0.71686345,0.6657429,-1.1858507,-0.9018615,-0.12782067,-0.6258789,-0.56674236
conceptual_part_of,-0.63305366,1.2646587,0.35573336,-0.8076324,0.09185541,-0.74938536,0.66119224,-0.25559723,-1.558341,-0.6526326,-0.093810216,0.33005035,-0.032580603,0.691378,0.51982206,0.29842466,-0.7010843,-0.20548974,-0.7263949,0.23115252,0.693154,-1.3872966,-1.0620837,-0.5687804,-0.35084334,1.5309466,0.96410805,-0.71210474,-0.7750268,1.1481133,-0.79495656,-0.8529389
