relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-1.9991571,2.864256,-2.949494,0.532158,-0.7967745,1.2888352,-2.574133,-0.58007145,1.2350396,-1.0542303,0.6687431,0.30392364,2.5509224,0.84166396,2.752687,-1.7242318,-3.7161314,-2.9234781,4.7910023,3.18931,3.8713934,-2.231261,9.184216,-6.0039306,-0.45345962,-2.5646274,6.6842113,-7.982557,3.6425555,0.92736185,0.44923395,1.7587897
aidenemy,0.76676714,0.071448624,-0.71546996,0.28870523,-1.6038902,-1.0555103,1.2630441,-3.0551279,-0.18874606,0.56015015,2.2510483,-1.25299,1.2477183,3.3001146,0.77085406,-4.4594383,1.8326651,1.2255489,-0.3623979,2.3569946,2.7421951,1.0356174,2.3179443,0.39947063,1.1604497,-2.7457507,0.07918601,-2.5515926,-4.2482634,1.1950215,-0.5096312,3.3181455
attackembassy,0.92631984,2.2685163,1.1701332,0.7807237,0.076262675,-3.1872785,-2.7098784,-2.558926,-3.885111,-0.02722931,0.9922792,-0.30627277,-1.4822751,1.6740515,0.046765555,-3.4201179,0.8241114,5.145645,-2.1713355,-2.3005872,-1.5290272,-5.061322,0.25485924,2.2772257,-0.029473878,-2.6150773,-4.2286386,1.3556501,-3.163982,0.59960914,-5.3048754,2.4782267
blockpositionindex,4.256727,-1.5903,-1.2787228,1.0197543,-1.1045743,-0.082158886,-0.08301274,-1.2832618,-2.7346885,-0.16940534,-5.288439,-1.1204816,-0.6287723,-0.35126412,0.39922994,-1.2979553,-0.19301784,0.980824,1.3808603,2.71453,3.5425637,2.4798129,2.7074845,1.9703535,-1.7287388,4.5956216,2.2646763,-4.5673275,-3.337635,-0.84094626,3.983835,6.478278
booktranslations,0.97273314,-0.6383452,0.19258583,0.6035139,-0.4609977,-1.1626936,0.06906106,-0.15834153,0.3288481,-0.9032437,2.275662,-2.849469,1.2835448,-1.2264689,-2.8098457,-2.9002287,-1.7002752,5.534169,5.793529,3.4487054,-2.059454,5.3711944,-2.959549,-0.46686795,-4.3981347,-1.4404217,2.9337995,-0.77656907,1.4783167,-1.7877643,-1.5972222,6.9434295
boycottembargo,-0.07199374,2.457701,0.055082865,-0.58506185,-1.0603373,-1.1534481,-1.6309414,0.47652206,0.08367517,-2.7034576,0.33802715,-0.38540748,1.7879736,0.28241754,-0.9713502,-3.2605886,0.6974892,1.0242594,1.9704157,5.1376963,-1.7353748,4.953088,-4.920005,6.3181796,-2.838931,0.8341528,4.7075825,-0.80856085,1.1733619,0.55564713,-1.8586438,5.7186594
commonbloc0,0.92630816,-1.9559151,0.28828573,1.4742837,-1.268721,-0.038845494,-2.1967106,-2.092733,-0.80882263,0.6443844,-4.567388,-0.4414997,0.6713169,2.01715,-0.7895559,-1.8209127,-5.826718,0.5141548,7.2967668,8.197482,2.6809413,4.8051815,7.093284,0.38008493,-2.682432,-4.974661,1.266373,0.34289223,-6.397524,-0.9842487,2.501251,3.5471513
commonbloc1,3.061554,2.5415432,-0.2197335,-0.009074222,0.3733482,-0.13191892,-0.87650084,1.7466506,-0.26487476,0.8553147,-2.8456662,-1.3934708,-1.356258,-2.2372663,0.25967354,-0.07827542,-1.3459651,-0.52838355,2.054353,1.2419789,1.1409267,3.6846237,-1.1273106,-5.302462,0.80649424,5.2335844,0.46783307,-1.8749951,2.9731371,2.3585815,-1.0609652,2.346139
commonbloc2,-2.0179405,0.041361198,-0.81349015,-0.87460136,-0.41260493,0.003219888,0.57416505,-3.030206,0.46580997,-0.09762137,2.4192107,-2.0458088,-2.1347444,0.21208449,1.9615995,-1.698496,2.9268386,-3.3479211,1.0667288,-0.2895681,-5.3177495,0.32832894,-4.0456104,2.9306638,-4.4106307,1.0349095,-2.402836,5.334289,3.492839,2.096395,-0.53044116,-2.7572775
conferences,1.3123181,-1.5386142,-0.93306893,-2.0853486,-1.066173,2.0579002,0.05008725,-2.6583958,-1.7990146,0.13022059,-0.47627696,-0.59534097,0.25682604,1.2210994,-3.018389,-2.0970962,1.9431007,0.3829779,3.0786674,2.3232834,-0.9128346,-1.4091902,-7.2342315,-1.3739707,-1.1156061,-1.3083451,-2.3864672,1.413668,0.88915,-0.72573173,-4.5739675,1.7864436
