,entity
0,laboratory_procedure
1,congenital_abnormality
2,virus
3,therapeutic_or_preventive_procedure
4,organ_or_tissue_function
5,injury_or_poisoning
6,reptile
7,indicator_reagent_or_diagnostic_aid
8,molecular_biology_research_technique
9,biomedical_or_dental_material
10,health_care_related_organization
11,geographic_area
12,rickettsia_or_chlamydia
13,body_substance
14,organism_function
15,neoplastic_process
16,chemical_viewed_functionally
17,phenomenon_or_process
18,cell_or_molecular_dysfunction
19,diagnostic_procedure
20,receptor
21,governmental_or_regulatory_activity
22,neuroreactive_substance_or_biogenic_amine
23,immunologic_factor
24,genetic_function
25,amphibian
26,body_part_organ_or_organ_component
27,organic_chemical
28,anatomical_abnormality
29,mental_or_behavioral_dysfunction
30,pathologic_function
31,antibiotic
32,hormone
33,tissue
34,lipid
35,cell_component
36,group
37,chemical_viewed_structurally
38,biologically_active_substance
39,clinical_attribute
40,fungus
41,pharmacologic_substance
42,drug_delivery_device
43,amino_acid_peptide_or_protein
44,hazardous_or_poisonous_substance
45,spatial_concept
46,acquired_abnormality
47,population_group
48,activity
49,health_care_activity
50,research_activity
51,biologic_function
52,experimental_model_of_disease
53,body_space_or_junction
54,molecular_sequence
55,natural_phenomenon_or_process
56,bacterium
57,eicosanoid
58,human
59,cell
60,organization
61,individual_behavior
62,medical_device
63,research_device
64,sign_or_symptom
65,inorganic_chemical
66,organism
67,chemical
68,organism_attribute
69,element_ion_or_isotope
70,educational_activity
71,embryonic_structure
72,enzyme
73,disease_or_syndrome
74,physiologic_function
75,invertebrate
76,family_group
77,nucleic_acid_nucleoside_or_nucleotide
78,mental_process
79,regulation_or_law
80,patient_or_disabled_group
81,finding
82,mammal
83,functional_concept
84,professional_or_occupational_group
85,cell_function
86,gene_or_genome
87,laboratory_or_test_result
88,molecular_function
89,clinical_drug
90,organophosphorus_compound
91,fully_formed_anatomical_structure
92,alga
93,daily_or_recreational_activity
94,self_help_or_relief_organization
95,plant
96,professional_society
97,manufactured_object
98,animal
99,anatomical_structure
100,steroid
101,temporal_concept
102,quantitative_concept
103,substance
104,behavior
105,body_location_or_region
106,occupational_activity
107,carbohydrate
108,fish
109,food
110,vitamin
111,conceptual_entity
112,age_group
113,human_caused_phenomenon_or_process
114,vertebrate
115,intellectual_product
116,environmental_effect_of_humans
117,qualitative_concept
118,social_behavior
119,machine_activity
120,amino_acid_sequence
121,nucleotide_sequence
122,carbohydrate_sequence
123,archaeon
124,classification
125,group_attribute
126,biomedical_occupation_or_discipline
127,event
128,language
129,bird
130,body_system
131,idea_or_concept
132,entity
133,occupation_or_discipline
134,physical_object
