,entity
0,diagnostic_procedure
1,body_substance
2,sign_or_symptom
3,medical_device
4,cell_component
5,mental_or_behavioral_dysfunction
6,animal
7,immunologic_factor
8,laboratory_procedure
9,inorganic_chemical
10,rickettsia_or_chlamydia
11,food
12,age_group
13,archaeon
14,mental_process
15,vertebrate
16,genetic_function
17,health_care_related_organization
18,individual_behavior
19,cell
20,research_activity
21,hazardous_or_poisonous_substance
22,carbohydrate
23,nucleic_acid_nucleoside_or_nucleotide
24,hormone
25,disease_or_syndrome
26,antibiotic
27,bacterium
28,organism
29,enzyme
30,plant
31,alga
32,reptile
33,chemical_viewed_structurally
34,amino_acid_sequence
35,conceptual_entity
36,anatomical_structure
37,biologic_function
38,amphibian
39,biomedical_occupation_or_discipline
40,cell_or_molecular_dysfunction
41,human_caused_phenomenon_or_process
42,pathologic_function
43,gene_or_genome
44,fully_formed_anatomical_structure
45,language
46,organ_or_tissue_function
47,fungus
48,intellectual_product
49,governmental_or_regulatory_activity
50,organism_function
51,bird
52,human
53,substance
54,phenomenon_or_process
55,family_group
56,receptor
57,therapeutic_or_preventive_procedure
58,element_ion_or_isotope
59,manufactured_object
60,molecular_function
61,natural_phenomenon_or_process
62,indicator_reagent_or_diagnostic_aid
63,pharmacologic_substance
64,functional_concept
65,idea_or_concept
66,neoplastic_process
67,chemical_viewed_functionally
68,health_care_activity
69,tissue
70,biomedical_or_dental_material
71,regulation_or_law
72,self_help_or_relief_organization
73,steroid
74,organic_chemical
75,molecular_biology_research_technique
76,fish
77,cell_function
78,body_part_organ_or_organ_component
79,acquired_abnormality
80,physiologic_function
81,group_attribute
82,body_system
83,activity
84,clinical_attribute
85,embryonic_structure
86,research_device
87,organism_attribute
88,educational_activity
89,laboratory_or_test_result
90,professional_society
91,daily_or_recreational_activity
92,social_behavior
93,body_space_or_junction
94,finding
95,chemical
96,classification
97,molecular_sequence
98,anatomical_abnormality
99,vitamin
100,eicosanoid
101,amino_acid_peptide_or_protein
102,nucleotide_sequence
103,professional_or_occupational_group
104,injury_or_poisoning
105,lipid
106,organophosphorus_compound
107,geographic_area
108,group
109,temporal_concept
110,drug_delivery_device
111,carbohydrate_sequence
112,environmental_effect_of_humans
113,virus
114,quantitative_concept
115,mammal
116,occupational_activity
117,congenital_abnormality
118,organization
119,body_location_or_region
120,invertebrate
121,entity
122,population_group
123,patient_or_disabled_group
124,biologically_active_substance
125,experimental_model_of_disease
126,spatial_concept
127,behavior
128,physical_object
129,clinical_drug
130,occupation_or_discipline
131,machine_activity
132,qualitative_concept
133,neuroreactive_substance_or_biogenic_amine
134,event
