,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.63137186,-0.17782092,-0.788322,0.59116703,0.79767567,-1.2211063,-0.2556139,1.4748486,0.44474274,-0.25067252,1.5569952,-1.3424451,-0.854742,0.51911825,1.2759231,-0.2352936,-0.84722143,-0.80579805,-0.5689283,-0.33161655,-1.8896236,0.72173655,0.3599827,-1.3698584,0.53032756,-0.83755815,-0.5644726,1.4697478,-1.4085115,1.4884816,0.4858797,0.5398273
activity,-0.62012374,-0.25369385,0.55616736,0.19838522,-1.0516671,-1.6602988,-0.86035734,-0.84026486,-1.5622691,-0.2447775,1.1715195,0.14575402,-1.5910106,-0.9740262,0.15494448,-2.8605328,0.73269105,1.4033667,1.9786383,-0.07079592,-1.0893463,-0.60204464,1.7500257,-0.7436171,-0.01498211,0.4629895,-2.799446,1.0850198,0.11613549,-0.17480515,-1.3489788,-0.8718496
age_group,0.6956438,-2.066202,1.6785766,0.048659556,-0.9661273,-2.0250688,-2.5642812,-0.111919895,1.6261665,0.18673213,-0.39861938,-1.1514556,-0.5076856,0.70961475,0.80321693,0.40121037,-0.71561396,-1.2385219,1.951758,0.9069644,-1.425589,-0.16421838,-0.65833503,-1.9605458,-0.28582725,-0.9876656,-1.3009893,0.7969223,-0.21961245,1.1850755,-0.18580827,1.1199106
alga,-0.23935583,0.28473255,-0.36150417,-0.12246781,-0.44973576,-1.9385916,-1.7441437,-0.45739084,0.4438275,0.43898204,1.9829516,-1.1893823,-1.6434233,-0.94577473,-1.4872823,0.23877963,-0.51388663,0.06878837,0.23326679,-0.7605658,-0.5858909,0.9730722,0.7356148,-0.8562033,1.858117,-0.3948359,-1.39021,0.17541154,-0.6151446,-1.1786035,1.4404958,-0.41360766
amino_acid_peptide_or_protein,-0.38552073,-1.912284,-0.669782,0.01968892,-0.88158625,-1.5206629,-1.0001816,1.6683863,1.0193377,1.8462591,1.2158418,0.026702061,-2.0014749,1.3291734,-1.379315,-1.1277765,-1.0162615,0.3831731,0.42251858,-0.85676396,-0.6008751,-0.047627408,0.62917674,-0.995381,-0.05753278,1.5512018,-1.3817297,1.3843495,-0.081393726,0.7139485,-0.66466475,0.2732807
amino_acid_sequence,1.0404669,-0.65625954,0.46826857,0.4166217,-1.2161713,-1.5278913,-0.28370148,0.96848994,-0.18016528,0.83664024,2.0649123,0.4872074,-1.2864301,-0.59018475,0.46540716,-0.625313,0.6132506,0.4916879,-0.5583126,1.8059998,-1.5112746,0.7434679,0.614626,-1.2523142,0.20505284,-1.7689408,-0.85637033,0.3185583,0.2922106,-0.19149034,-0.83043003,1.3706605
amphibian,0.29534432,-0.75184953,-1.0691159,-0.68770075,-1.1815134,-1.9842682,-1.4815525,0.08321528,1.1587054,-0.2951054,1.6547803,-0.58707565,-1.6265259,-0.86356914,-1.2917964,-0.65386575,-0.52214813,0.066367164,0.22129413,0.30956224,-0.46700603,0.10655339,-0.07472619,-1.3017114,0.8064253,-0.4343613,-2.061305,0.4230148,0.41453797,-1.9695206,1.3775296,0.8677953
anatomical_abnormality,0.41445872,-0.37980977,-1.1574664,0.13461466,0.97905123,-1.1660916,-0.46282938,1.4393178,0.46490088,0.13660668,2.032082,-0.44143096,-1.3381927,0.066987395,1.134048,0.23217364,-0.3042575,-1.0851418,-1.1383038,0.99028033,-2.2082164,0.7709105,0.4859021,-1.4302894,0.84053504,-0.9130478,-0.47939032,1.5051333,-1.5748266,1.7722511,0.27917954,0.30465108
anatomical_structure,-0.23654285,-0.016440628,0.7093305,-0.16110232,0.4188439,-1.7727071,-0.7858033,0.39387837,1.0580258,1.0175533,2.3197596,-1.7468858,-1.0816672,-1.2574588,-0.396481,-0.7823097,0.17977689,0.023494942,-0.10877942,0.5371886,-2.0712395,-1.938378,1.1725336,-1.3698828,-0.66036946,-1.4252512,-0.9986301,-0.30302104,0.070316024,1.6694788,0.8046673,0.1993704
animal,0.6475086,-1.041481,-1.0361427,0.2820527,-0.6388042,-0.71841234,-1.342876,0.0758747,0.8975972,-1.0900754,1.8613094,0.4043056,-1.9924213,-0.073485345,-0.6602559,0.07025762,-0.8581059,0.36573124,-0.0015966938,-0.28377452,-0.7588882,0.7014144,0.3673081,-1.1015178,0.47998074,-0.6730075,-2.092892,0.17116342,0.40028596,-1.5324527,1.0754821,0.5779934
