relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-1.414504,2.1777449,-3.3923705,1.507622,-1.8014812,0.05081325,-1.0486648,0.5722922,0.034860626,-0.6876304,1.4849558,-1.0763861,0.44572234,1.5471586,2.8760102,-2.4081361,-8.067099,-0.66203547,5.5393267,2.8464139,6.6998796,2.6065967,-2.9109516,-3.3437293,5.5276566,-4.5726624,4.584911,2.4609916,0.4778662,-0.72335887,1.2241558,2.691997
aidenemy,0.9349881,1.12856,-0.45302817,-0.016763624,-1.3729719,-1.0985721,1.2012097,-2.871093,-0.04838004,0.0077570695,2.3676608,-1.5537864,0.25227875,3.350504,1.2783275,-4.727655,-0.10544707,0.1459584,-0.54369897,2.2475858,2.7005677,0.291212,-2.7336385,1.3628596,0.6020945,-2.4865983,-0.7780054,1.1697288,-1.3084486,2.005,-1.0925566,2.3678865
attackembassy,0.9079803,4.676397,1.7536701,0.4246142,-0.06824484,-2.5835366,-2.681791,-2.7062025,1.3918241,-0.13439998,0.46672013,-0.07961825,-0.92647207,1.549689,-0.37865987,-3.4865642,-0.57677245,2.6196997,-1.892256,-2.7247014,-1.2814423,-5.4129653,-2.952597,1.6760631,-3.8780324,-2.099365,-4.169939,0.88696074,-3.245785,0.063497975,-4.3629646,3.3861108
blockpositionindex,-0.8067396,-2.1287222,-1.1138532,0.7772883,-1.7519766,-0.061708882,0.71858156,-0.8496571,0.3568201,-2.532513,-5.8578405,-0.17129183,1.3655818,-0.28244007,-0.26895046,-1.6441283,4.7697215,0.7567069,-4.2558517,3.5123975,0.57799876,4.2562876,-5.31093,5.559145,-5.1428213,0.1561795,1.9708304,4.6209493,-6.282007,-0.62938964,1.0280607,4.6438727
booktranslations,0.13852754,0.368801,0.19916536,-0.026330508,0.68378913,-1.5848184,0.2883533,-0.6825542,2.4884384,-1.5304024,-0.22724828,-1.927069,-0.80046046,-0.42876682,-2.7306848,-3.1904528,-1.2451496,2.3597894,4.2222466,2.825422,-2.8803675,5.620262,3.6792462,-1.1246749,0.34089333,-4.0388923,3.2069614,-3.8484497,1.129175,0.44180655,4.584692,8.589322
boycottembargo,-1.4504895,1.4715263,0.52238005,-0.44793546,-1.1299565,-1.461362,-1.9809499,1.1281698,-0.16490418,-3.1003215,0.5755334,-0.109203406,2.8300807,0.5713664,1.1556562,-4.5230107,-0.14574593,1.2082055,2.477136,2.7738395,-0.07627714,2.835989,-2.0976403,-3.7711487,-1.6507987,2.5745428,2.7091403,1.2315106,5.887072,-2.3062012,0.14881359,5.027928
commonbloc0,-2.1394172,-1.33882,-0.6016892,1.9523393,-1.434838,-1.1861898,-0.73442245,-1.6545826,-0.8473198,-2.6467798,-1.2075016,0.25776848,2.9454713,2.0926657,-2.0684443,-1.639249,0.043847267,-0.85578656,1.483647,7.849182,-0.5035008,1.4416757,-0.7480186,2.056567,-7.3636074,-5.4563355,-4.0789127,4.552929,-6.6932716,2.837519,-1.5833701,3.368713
commonbloc1,2.7047515,1.9943396,-0.011450386,2.3530874,-0.17808713,-0.44946653,0.41121987,0.73779726,-1.2243954,-0.41495046,-4.5089717,-1.1052405,-2.0971885,-2.011964,0.06350752,-0.7787588,2.0097215,-2.7746942,-1.1316675,4.8239703,4.5839233,1.2801954,4.137013,-2.5027237,2.4477592,2.1924608,1.349938,0.47696057,-2.961767,-1.5594757,-2.9999065,1.7936896
commonbloc2,-0.93933034,-0.5874971,-0.4529084,-0.9116877,0.13486561,0.32040155,0.22715306,-1.7225361,1.4501603,-2.2566655,3.2563334,-0.60712516,-1.720203,0.7461587,-0.41737965,-1.9050525,-4.3288445,0.44082066,0.61701393,-4.2028074,-7.1113715,-2.1666486,4.481505,1.5790203,-0.16175355,-4.7582064,-3.386765,2.1898127,0.2565649,0.7570632,0.9662799,-2.791297
conferences,-1.4363799,-2.253707,0.71579367,-3.2509305,0.2138792,1.8700997,-0.16568376,-0.20782831,-0.13746126,-0.019550823,-1.6368384,-0.15084322,0.5205746,-0.17495361,-5.1617913,-2.7378597,1.40789,-1.942748,2.9553297,1.0559663,-3.449835,-1.5897081,1.9000757,-1.9677744,5.640152,-7.159582,-2.9816399,0.2100319,-0.39585948,-1.8442769,-4.7479596,1.9042374
dependent,-2.7241843,2.139908,-1.7087458,-1.7624663,0.87982285,-0.6698393,-2.8288395,-0.4973364,1.4480662,-0.78739977,-1.5313793,-2.9455478,-0.019929122,0.3373274,-2.5875595,-1.7500387,2.2662046,-2.330651,-1.0277225,-3.0509806,-0.81371063,1.1702238,5.100123,-1.9319448,2.1589189,-1.8536966,1.4234521,-2.452531,1.799315,-2.3647392,0.45349783,2.3980243
duration,0.806563,1.0499669,-3.3417938,4.5508847,-0.021241594,-1.839068,0.23612306,-1.1839455,0.8734197,-2.0455306,2.1947534,-1.289513,-0.1346798,0.4478584,0.83035946,-2.3123102,-3.8342874,-1.8203398,5.3390007,2.772485,-0.7510938,-1.4638354,2.0789998,-1.0679079,3.4227405,-1.3558966,0.26725933,-4.5538697,-1.5782957,3.6039934,0.8156624,2.1346657
economicaid,-0.6254244,1.933264,1.4934168,-1.5270606,2.243321,-1.2203878,2.5769029,0.015955906,-3.6535378,-3.9150624,-0.07854084,-2.433286,-3.9019158,-2.5310292,-1.3688537,-0.8560394,-0.66475534,-2.1078393,1.9364687,3.1944857,-0.35899127,-1.130385,0.2296547,-1.6216755,1.4128996,-2.2954166,-2.4632545,1.6854703,-1.9447384,0.7732639,7.758909,0.7805501
eemigrants,-0.5564969,1.4925889,-1.8552487,1.3989189,-0.16605337,-1.7853395,-0.35978356,-3.8109803,0.24855335,-1.5049461,-0.995687,-1.4699736,-1.5546942,-0.22000054,0.75957835,-2.4873662,-3.1577811,-0.47683805,4.6397552,2.1697118,2.0992951,2.4993036,-0.28522828,5.8831477,3.1732063,-4.0793567,-0.80780965,1.4943823,-4.2816973,3.4085214,0.38204658,6.8362355
embassy,-0.20424652,0.31271958,-0.066201635,-0.22993731,-0.2327594,0.50034624,-0.7243927,-0.5293655,-0.6605046,0.11001936,-0.8389382,-0.24337417,0.14942877,-0.03565407,-0.3019976,0.0044947215,0.21390653,0.61404586,-0.39075762,-0.3047944,-0.16887783,-0.4335073,0.8356655,-0.5133616,1.601761,-0.0026920205,0.052170716,0.55898744,0.06372869,-0.6455803,0.23133484,-0.0742541
emigrants3,-0.87145305,-0.032873407,-1.6815627,0.60849565,0.77484953,-4.3542624,-0.21427368,-2.662047,0.6928421,-1.3118894,-1.9815621,1.0687089,-0.53734213,-1.4417758,0.21175718,-2.2657769,-1.8058089,0.33295986,5.089053,1.6715024,0.5689463,2.464775,-0.36528555,4.0175757,4.4641476,-2.7392209,0.89692193,0.6175998,-3.8581903,3.325984,0.9675484,5.125179
expeldiplomats,-0.43357322,0.4526235,-1.0166819,0.623226,-0.4154184,-1.5957618,-1.2466452,-3.2611847,-0.00011506198,-1.0068072,0.19271739,-1.9686487,0.98901206,1.6894203,-0.103005625,-3.286321,2.733806,0.48115224,2.8513727,4.757505,4.1478024,1.4245636,-1.7114344,-3.292764,-0.58558536,-2.8700786,0.3436694,-0.535686,3.73668,4.770208,-3.5367424,3.2965837
exportbooks,0.027656743,-0.4706277,-2.6520264,-0.34001672,-1.1996175,1.6356717,-2.9828644,-3.545397,1.9389013,-1.3121649,0.19886349,-1.3031056,-2.5675323,-0.19237837,-3.5261376,-1.6949697,5.451441,0.871442,5.63703,-0.22192287,-2.63073,-0.47619665,3.731265,-6.9091425,2.6060805,-0.7889725,3.259083,-0.7523934,-2.7483969,-3.1073163,-0.17753465,1.7606843
exports3,-0.027618524,2.0656302,-0.33787176,-3.3280404,0.29788488,-1.7011718,-1.8091788,0.34350744,-0.6339423,-1.3763272,-1.2911333,-0.9725245,-2.4104497,-3.3399055,-0.10634571,-0.8678428,-1.9273053,5.7273884,5.9479113,-0.6047978,1.9595274,2.975791,1.8793982,1.3930105,1.9007642,-7.46905,-2.223973,1.6216848,-4.157606,-1.0749087,1.9644849,4.2239385
