,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,pathologic_function
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,vitamin
24,laboratory_procedure
25,organism_attribute
26,neuroreactive_substance_or_biogenic_amine
27,organic_chemical
28,cell_or_molecular_dysfunction
29,enzyme
30,element_ion_or_isotope
31,qualitative_concept
32,research_device
33,hazardous_or_poisonous_substance
34,patient_or_disabled_group
35,experimental_model_of_disease
36,eicosanoid
37,physiologic_function
38,body_location_or_region
39,acquired_abnormality
40,virus
41,fish
42,mental_or_behavioral_dysfunction
43,research_activity
44,antibiotic
45,pharmacologic_substance
46,anatomical_abnormality
47,injury_or_poisoning
48,body_system
49,cell_function
50,mammal
51,organism
52,molecular_function
53,body_substance
54,gene_or_genome
55,bird
56,steroid
57,health_care_related_organization
58,animal
59,food
60,finding
61,bacterium
62,body_space_or_junction
63,congenital_abnormality
64,alga
65,anatomical_structure
66,health_care_activity
67,cell
68,inorganic_chemical
69,tissue
70,individual_behavior
71,plant
72,biologically_active_substance
73,therapeutic_or_preventive_procedure
74,chemical_viewed_structurally
75,lipid
76,reptile
77,professional_society
78,hormone
79,carbohydrate
80,immunologic_factor
81,biologic_function
82,phenomenon_or_process
83,organophosphorus_compound
84,professional_or_occupational_group
85,cell_component
86,family_group
87,nucleic_acid_nucleoside_or_nucleotide
88,social_behavior
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,occupational_activity
98,laboratory_or_test_result
99,occupation_or_discipline
100,fully_formed_anatomical_structure
101,machine_activity
102,embryonic_structure
103,daily_or_recreational_activity
104,behavior
105,indicator_reagent_or_diagnostic_aid
106,manufactured_object
107,entity
108,biomedical_occupation_or_discipline
109,educational_activity
110,amino_acid_sequence
111,fungus
112,organization
113,group_attribute
114,archaeon
115,rickettsia_or_chlamydia
116,drug_delivery_device
117,environmental_effect_of_humans
118,amphibian
119,idea_or_concept
120,clinical_drug
121,human
122,quantitative_concept
123,activity
124,intellectual_product
125,conceptual_entity
126,language
127,carbohydrate_sequence
128,functional_concept
129,human_caused_phenomenon_or_process
130,nucleotide_sequence
131,classification
132,physical_object
133,spatial_concept
134,event
