,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.61403394,0.52035016,-0.5747512,0.67329496,0.5072285,-0.83190334,0.07889395,0.31792447,0.9071237,1.1606989,-0.20022081,-1.4580103,-0.05071374,1.5023391,0.7735635,-1.3192838,1.2812732,-1.5462427,-0.9814268,0.98727536,-2.0665555,-1.1654608,-0.4412206,-0.6335856,0.49089178,1.3941392,0.09720419,-0.16988255,-0.5752193,1.1490598,0.08014553,-0.95652264
activity,-1.1223903,0.10034973,-2.0249164,-0.7123136,-0.2159338,-1.389115,-0.6161497,-0.16040906,-0.5141335,0.47966295,-0.12855788,1.8002051,0.19595614,0.5988064,0.41049364,0.011677021,1.0471696,0.50839865,0.23888406,0.20346867,-1.7243254,1.2760738,-1.8685658,-1.8113374,-0.18784681,-0.8402928,0.44352,0.018150816,-1.0200075,0.03611136,0.016816169,-0.4395795
age_group,0.6711966,-0.7988879,-1.1881868,-0.44467738,0.5031508,-0.9224528,0.17834724,-1.0269128,2.5734155,0.18247597,0.98605824,1.4315845,-0.47017747,0.27433327,0.6802817,-0.058210127,-0.7954919,1.4904575,-1.1778576,0.5095831,-1.5494717,-0.32807562,-0.5466084,-1.7368969,0.56255454,-0.9626781,-0.6186269,-1.4515563,-1.2874353,0.02204927,-0.51637965,2.923121
alga,-0.29637846,-0.52530694,-1.2172456,0.1113863,0.9471811,-1.6689215,-0.3009032,-0.66142917,0.65249234,1.564233,-1.7798103,-0.88020986,-0.69587076,-0.07725153,0.09181218,1.784856,-2.6390257,0.4492088,-0.5983026,-0.67148834,-0.7381316,0.18967927,0.13042822,-2.2428606,0.48121163,2.5397127,1.4503896,-0.857375,-0.57872427,-1.2633396,0.6572715,-0.64150417
amino_acid_peptide_or_protein,-0.5941997,0.7327684,-0.5922398,-0.11232209,0.1423939,-1.5710214,-0.09681672,0.10632159,0.27491423,0.7181099,1.1404512,0.46396053,-0.37434778,0.1992372,-0.66393125,1.6418973,-1.2726295,1.3550426,-1.4217293,-0.78897107,-1.5188215,0.95418394,-1.4161249,-1.9011375,0.06918713,-0.1341605,-1.4768127,-1.5924177,0.010858827,0.62934864,0.22303182,-0.5245238
amino_acid_sequence,1.0173013,0.78234655,-0.86049086,-0.14076176,0.115701,-2.5213351,-1.002944,0.104826264,1.1195008,2.1071475,-0.47012228,-0.3508239,-0.14355882,-0.26008564,-0.6800256,0.64182085,-0.13191165,-0.3092607,-0.12809068,-0.2782724,-1.4142512,-0.8685644,-2.6430137,-2.0839977,1.7955662,-1.3231109,-0.5776317,-0.29246706,0.16931735,-0.27334493,0.34976825,0.4316483
amphibian,0.97815067,0.11719772,-1.1402372,0.5532598,-0.847145,-1.1646653,0.50100964,-0.297385,0.948117,1.2993841,0.1673259,-0.31222394,-1.3690724,1.1662494,-0.30562916,1.216302,-2.75667,-0.013643793,-1.0141249,0.47449788,-1.5629748,0.3214107,-1.1280183,-2.0580893,0.7837061,0.58246225,1.4947141,-1.6508592,-2.5831337,-2.0541825,0.76046944,0.33793142
anatomical_abnormality,-0.3771368,0.5319263,-0.9744263,0.79924756,0.81651497,-0.562747,0.40696576,0.18624088,1.2251263,1.3446034,-0.3895525,-1.1770828,-0.15898493,1.4202391,1.4068811,-1.543013,1.4918624,-1.6482091,-0.8478966,1.2090446,-2.051957,-1.1372757,-0.37128425,-0.927931,0.41510057,1.1982923,0.0027284464,-0.131965,-0.53350633,1.1359924,0.06229607,-0.9951505
anatomical_structure,0.28321537,-0.21998945,-2.9317873,0.210508,1.2528119,-0.8277806,-1.0658433,-1.107975,1.9904864,0.64159477,0.55539435,-2.0734048,-0.5144907,-0.6648241,0.6651382,0.05895486,1.1974047,-1.0393811,0.01729683,0.0038011956,-1.3415171,1.0553762,-0.9911727,-2.261312,-0.12205641,0.3442355,0.2388646,0.30771852,-0.84064126,2.18344,-0.019633856,-0.3487063
animal,0.19000037,-0.5375274,-0.6343156,0.41531911,0.1788171,-0.28756735,-0.071336955,-0.9154491,1.6011,1.5483941,-0.60520923,0.4754628,-0.78156406,-0.19379012,-0.20465666,1.6450815,-2.4103398,-0.07573886,-0.9165412,0.35117736,-1.0649672,1.4900944,-0.8367495,-2.2864752,1.0225749,0.8749726,1.1522397,-0.5489744,-1.6511462,-1.3602967,-0.20805359,0.1977807
