,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.31859532,1.4735755,-0.4365459,0.8043846,2.757012,-0.12630458,-3.8721185,0.48943985,-1.1362252,1.4235559,1.8582526,-0.516819,-0.61443865,-2.2052896,1.3533242,-0.98943305,-3.2987146,-1.8438139,-1.0479758,-0.5827544,-2.4324949,-0.58477074,0.39817175,-3.6988258,-1.6956098,-1.2261089,-0.0986066,1.7727414,-1.9890083,-0.6237554,4.3522773,-0.23387995
burma,-0.25300747,2.6714275,0.28244606,0.16361353,1.7054646,-1.3592834,-1.177183,0.5459134,-0.48134604,-0.46751076,-1.4303026,-2.0182252,0.20705163,-2.2440586,-2.5376825,-1.513955,-1.812065,-1.0898975,1.6866951,2.5514112,0.39412785,1.4999813,1.4255086,-2.6456704,-2.696968,1.9686005,-1.2916833,-2.25225,-3.0917735,2.8561804,-0.35886973,-0.74128634
china,-0.4718854,0.09587,0.037704438,1.7656147,0.7806738,0.061612487,-1.1914346,2.2680967,-1.4748993,-0.50353336,-0.5739075,-2.5575926,-2.0951278,-0.9226159,-1.6095794,-1.207587,0.52963793,1.5254606,1.30558,0.2082287,2.5070055,3.1837933,-1.3108141,0.63876116,-2.2669854,2.1528842,1.8370713,-1.08726,1.5582801,-1.1589097,4.494918,-0.64306015
cuba,-0.5145325,0.6601353,-1.8370565,0.13198194,1.4467587,-0.6137778,-0.9138408,0.81700116,-1.2401761,0.04054531,-1.1452497,-1.3814795,0.5123791,-0.3210549,-0.23766461,-2.0073864,-3.6191807,-1.5484666,0.92090017,-0.27017853,-0.07407444,-2.4572437,-0.17393765,-1.771264,-2.079057,2.188956,0.05093761,-0.12837781,1.6069376,-1.4367323,1.7684945,-0.393537
egypt,-0.043076865,0.54289937,-0.7088758,-0.1811831,0.5832232,0.18249114,-1.7008822,-0.52547455,-0.7094483,-0.32721904,-0.55977124,-0.27928066,0.5288736,-1.198788,-0.071223706,-0.66755694,-1.7100292,0.11561728,0.6216352,-1.005024,-0.26129994,0.2699263,-0.34339482,-1.5828325,-1.1297691,0.5189216,0.2805432,0.32620624,-1.7719072,-0.17601223,-0.22812545,-0.24617094
india,0.9404983,1.548205,-2.235766,-0.94808453,0.8205787,0.025639324,-1.3441726,0.26948097,-0.44922215,0.1896729,-0.7647505,-0.64053905,-2.1260757,-0.6268818,0.44528764,-3.0374193,-4.6044974,-2.0864365,-0.41119567,-2.533226,-1.7877389,-0.23843881,-1.4694273,-3.5952017,-1.0184385,1.3777047,2.7069643,-0.826021,-2.5648718,2.9861634,0.91446966,-0.59205943
indonesia,-0.46150157,0.95767355,-1.9302751,1.6648377,0.21122609,0.4061674,-1.6173543,0.14072272,1.6945186,0.9426278,-1.6180477,-1.4279788,1.3121642,-1.8422071,-1.4189124,-1.9335897,-2.9789412,-1.1346053,-0.35600606,4.1661444,-0.8165343,-4.382704,1.1061261,0.95923334,1.8396815,-0.4497715,2.2812762,-2.0280125,-4.8864784,-1.1787658,-3.6866436,-3.7406685
israel,2.7720053,3.5375977,-0.11281957,1.3528299,1.6865991,0.47270533,-0.1305745,-1.2039998,-0.26757222,0.7748833,0.47722238,0.24188642,0.0927057,-0.9341512,0.6231501,-2.6725209,-4.0425677,1.1096224,-0.70319265,-1.9621054,-2.2851143,-2.6710522,2.1383183,-3.925983,1.2871263,2.4214215,0.001997915,-0.1162913,-2.1017997,-0.16258194,0.5666152,-0.17119914
jordan,0.68674415,0.64278513,-0.9581581,2.937631,0.756693,0.5923883,-1.0670147,-0.96184456,-0.24573939,-1.4433174,-1.392443,-1.992517,0.39912266,-0.3800401,-0.89116776,-1.6127937,-2.7306793,1.5196509,2.2760553,0.666353,0.5372336,-3.545908,2.946824,1.238664,-0.5888489,-2.1544087,-2.098172,-1.2761898,-4.7000904,-1.8839997,-0.7856413,-1.5413738
netherlands,1.2413406,1.9941897,0.259597,0.21407257,-0.058605123,0.4979553,-0.9103965,1.4820632,-0.80601776,-1.2159328,1.1500049,-2.619226,-0.35170743,-1.3726761,-0.0778594,-0.49664453,-0.9796848,-0.14802913,-2.263556,-1.6687878,-1.2508571,0.1257973,-1.3457017,-3.0270429,3.1206524,-3.3949223,-0.28925425,0.052840628,-0.022138966,0.07701347,4.9566793,0.519201
poland,0.98771536,1.5611496,-0.579191,0.24066347,0.6705948,-0.11576471,-1.4408811,0.8450555,-0.9472132,0.40661412,-0.73838764,-2.5090783,0.9471877,0.7765094,-0.68859804,-1.4564277,-2.4982955,-1.4573058,0.18110958,-2.8630712,1.5725633,0.01701963,-0.08691519,-1.6637354,-1.540944,1.9779307,-0.80257493,0.5266101,0.8292554,-1.171032,3.9746046,0.8985552
uk,1.6073184,0.46189204,-1.6634533,0.94956464,-1.4263731,-0.028101645,0.09075217,1.1634755,-1.4229971,0.6781911,0.62927675,-0.9751755,0.32566112,-2.0377808,-0.52768296,0.76365495,-0.11720394,1.7392713,-3.74179,0.12262662,-3.4194582,-4.518449,-1.4967976,-1.5448947,0.8373379,-1.2494396,0.21969046,0.26226413,-1.2894776,0.8267659,1.7047443,2.1895075
usa,-0.11959679,1.0730718,-2.0584671,2.3916013,2.0595748,0.5469853,-0.7388875,2.596531,-1.4005171,-1.1647072,3.0337458,-1.5264149,1.2048773,-0.4262804,0.5370992,0.91956407,2.4043612,0.5423788,-4.0672994,1.0041789,0.24272709,7.9786315,-2.8404982,-3.327777,1.3481274,-5.2210526,4.6272354,3.3001442,-0.04317273,0.30739188,1.7840477,3.2023304
ussr,1.2416832,0.5664779,0.26874393,0.55661035,0.853065,-0.23605824,-1.7486787,0.87386775,-1.8991395,-1.9102685,0.15802495,-0.7201442,-1.2295189,0.62546754,-0.8280824,-1.0756783,-2.214849,-1.6313877,2.0874388,-1.189921,0.8380239,-3.15681,-0.70720613,-0.6556677,-2.0549319,1.6788936,-1.2837989,1.4043853,0.89683896,0.5634173,0.48104355,0.15521124
