,EpochLoss
0,3.16253924369812
1,2.413429021835327
2,1.8534376621246338
3,1.442494511604309
4,1.1445497274398804
5,0.9289091229438782
6,0.7723090052604675
7,0.6585423946380615
8,0.5768045783042908
9,0.5209958553314209
10,0.48657435178756714
11,0.46724119782447815
12,0.4555360674858093
13,0.44588252902030945
14,0.43598759174346924
15,0.4260903298854828
16,0.4173920750617981
17,0.41070225834846497
18,0.4057990312576294
19,0.4017154574394226
20,0.3974460959434509
21,0.3924172818660736
22,0.38654276728630066
23,0.3800544738769531
24,0.37330132722854614
25,0.3665919601917267
26,0.3600986897945404
27,0.35382118821144104
28,0.3476172685623169
29,0.34133872389793396
30,0.3350028693675995
31,0.32880106568336487
32,0.32290056347846985
33,0.31727397441864014
34,0.31175217032432556
35,0.30621153116226196
36,0.30068904161453247
37,0.29533618688583374
38,0.2902717590332031
39,0.2854674160480499
40,0.28076639771461487
41,0.2760210633277893
42,0.271219938993454
43,0.26647624373435974
44,0.26188597083091736
45,0.2574160397052765
46,0.25295332074165344
47,0.2484489232301712
48,0.2439771145582199
49,0.23965558409690857
50,0.23553310334682465
51,0.231556698679924
52,0.22764058411121368
53,0.22374795377254486
54,0.21988362073898315
55,0.21604177355766296
56,0.21221297979354858
57,0.20843040943145752
58,0.20475223660469055
59,0.20118780434131622
60,0.19769348204135895
61,0.19423988461494446
62,0.19083409011363983
63,0.1874825656414032
64,0.18418213725090027
65,0.180938720703125
66,0.17776267230510712
67,0.17464487254619598
68,0.17156222462654114
69,0.16850847005844116
70,0.1654943972826004
71,0.1625245213508606
72,0.15959739685058594
73,0.15671679377555847
74,0.1538851112127304
75,0.1510990858078003
76,0.14836272597312927
77,0.14569421112537384
78,0.1431048959493637
79,0.14059120416641235
80,0.13815437257289886
81,0.13579097390174866
82,0.13347536325454712
83,0.13118402659893036
84,0.12891080975532532
85,0.12664954364299774
86,0.12438877671957016
87,0.12212730199098587
88,0.11987999081611633
89,0.11765461415052414
90,0.11544236540794373
91,0.11323998868465424
92,0.11105060577392578
93,0.10887300968170166
94,0.10670981556177139
95,0.10456504672765732
96,0.10243692249059677
97,0.10033101588487625
98,0.09825417399406433
99,0.09620396047830582
