,entity
0,environmental_effect_of_humans
1,vitamin
2,carbohydrate
3,pharmacologic_substance
4,gene_or_genome
5,chemical_viewed_functionally
6,mental_or_behavioral_dysfunction
7,lipid
8,disease_or_syndrome
9,neoplastic_process
10,pathologic_function
11,plant
12,anatomical_abnormality
13,cell_or_molecular_dysfunction
14,antibiotic
15,eicosanoid
16,population_group
17,amino_acid_sequence
18,genetic_function
19,immunologic_factor
20,laboratory_or_test_result
21,molecular_function
22,acquired_abnormality
23,intellectual_product
24,food
25,organ_or_tissue_function
26,inorganic_chemical
27,group
28,sign_or_symptom
29,body_space_or_junction
30,physiologic_function
31,nucleic_acid_nucleoside_or_nucleotide
32,enzyme
33,body_location_or_region
34,organic_chemical
35,mental_process
36,injury_or_poisoning
37,cell_function
38,laboratory_procedure
39,organophosphorus_compound
40,biologically_active_substance
41,human_caused_phenomenon_or_process
42,fungus
43,molecular_biology_research_technique
44,animal
45,diagnostic_procedure
46,entity
47,anatomical_structure
48,experimental_model_of_disease
49,biomedical_or_dental_material
50,receptor
51,drug_delivery_device
52,cell_component
53,biologic_function
54,family_group
55,clinical_attribute
56,virus
57,health_care_activity
58,invertebrate
59,therapeutic_or_preventive_procedure
60,mammal
61,organism_attribute
62,professional_or_occupational_group
63,hormone
64,cell
65,quantitative_concept
66,manufactured_object
67,daily_or_recreational_activity
68,event
69,alga
70,bird
71,self_help_or_relief_organization
72,social_behavior
73,age_group
74,body_part_organ_or_organ_component
75,amphibian
76,chemical
77,tissue
78,research_activity
79,activity
80,finding
81,occupational_activity
82,body_system
83,hazardous_or_poisonous_substance
84,rickettsia_or_chlamydia
85,individual_behavior
86,congenital_abnormality
87,neuroreactive_substance_or_biogenic_amine
88,machine_activity
89,organism_function
90,fully_formed_anatomical_structure
91,professional_society
92,reptile
93,element_ion_or_isotope
94,nucleotide_sequence
95,patient_or_disabled_group
96,organization
97,embryonic_structure
98,medical_device
99,group_attribute
100,qualitative_concept
101,steroid
102,functional_concept
103,natural_phenomenon_or_process
104,chemical_viewed_structurally
105,indicator_reagent_or_diagnostic_aid
106,health_care_related_organization
107,behavior
108,occupation_or_discipline
109,temporal_concept
110,body_substance
111,substance
112,clinical_drug
113,governmental_or_regulatory_activity
114,amino_acid_peptide_or_protein
115,fish
116,classification
117,educational_activity
118,bacterium
119,carbohydrate_sequence
120,conceptual_entity
121,regulation_or_law
122,physical_object
123,geographic_area
124,vertebrate
125,human
126,archaeon
127,idea_or_concept
128,organism
129,research_device
130,phenomenon_or_process
131,molecular_sequence
132,language
133,biomedical_occupation_or_discipline
134,spatial_concept
