,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.104132086,-1.0484333,-0.9475028,0.77732915,0.6526099,-0.12615821,-1.7731066,-1.064059,0.36301962,-0.20158008,-0.043492153,-0.5273324,-0.76084536,-0.7567032,0.56041944,0.76351035,-0.31883606,0.5951451,0.48537117,-1.8607817,-0.45082593,0.5841039,-0.17096084,0.48619792,-0.91528505,0.32180318,0.1705292,-0.25362268,-0.64877486,-0.7501424,1.0874599,0.52665365
activity,0.5019662,-1.2954915,0.98806244,1.1879989,-0.103108704,-1.0923625,0.21531866,0.80163366,0.20924653,1.1296117,0.45323363,0.54569405,-1.5159606,-1.6444854,0.5071259,1.151633,0.020129938,0.22679642,0.11491804,-1.4925109,-0.82614535,0.7528083,0.054433294,0.488389,-0.40360823,-1.1980094,0.31841668,-0.027852317,-0.50558263,-0.072111785,-0.33506083,-0.66670394
age_group,0.73718446,-0.55930334,-0.47758508,1.1371324,-0.31893063,1.5179904,-0.7757308,0.9100685,-0.3418423,-0.26511484,-0.0077190045,-0.012046987,0.41745266,-0.37184522,-0.78415763,0.9459971,-0.030133078,1.5841259,0.4021669,-1.7161533,-1.0723257,0.83230007,-0.36351845,-0.860601,-0.4944438,-1.3225834,0.9331155,-1.4317037,-0.40548453,-0.17891443,-0.89555347,0.13460244
alga,-0.77104634,0.16508183,0.37246418,1.0705506,-0.66583943,-0.833795,-0.725322,-0.28358355,-0.3746944,-0.6296395,0.82925266,-0.9192146,-0.18381567,-0.20767747,-1.2869506,1.5404481,-0.063276276,1.2481176,0.40200242,-1.4768283,-0.8550748,-1.1472073,0.20027307,0.086341634,-0.022325281,-1.3500307,-0.09786237,-0.7254512,-1.6994572,-0.03836344,0.28939998,-0.09642948
amino_acid_peptide_or_protein,1.0268701,-1.092642,1.914904,1.1377141,0.9201003,0.13296433,-0.028419923,-0.15854594,-0.41018787,0.45781246,0.7231141,0.29146728,0.8882602,-0.20257409,0.8146923,1.2063202,-0.19635035,0.1504464,0.17149727,-1.4940771,-0.9270788,0.372544,0.47499502,0.12412961,-0.85153484,-1.695217,-0.6232592,-1.8328831,-0.2880082,-0.55607986,0.6594252,0.34842563
amino_acid_sequence,-0.2153734,-0.004967252,0.024837453,1.2248421,0.9194192,0.2328218,-0.25202286,0.22686657,0.7189211,-0.0047995,1.0356188,0.90113056,-0.21048558,-1.2683073,-0.6892244,0.43923822,0.24198633,0.7435406,-0.4207758,-1.9803064,-0.38489193,0.91883487,-0.25630784,0.15186177,0.13405684,-0.20313007,-0.65928525,-0.0886797,-0.18933812,-0.65692353,-0.09684047,-0.53683615
amphibian,-0.3589445,-0.5946607,0.7036124,1.2640785,-0.19200358,-0.7799153,-0.18824828,-0.3744041,0.0118170725,0.36752263,0.5705411,-1.7879149,-0.3068333,-0.8092807,-0.7033778,1.6650124,-1.378724,0.7211579,0.3868139,-1.3322884,-1.1104057,-0.92867583,-0.18787491,-0.1562059,-0.8531422,-1.1548179,-0.6384086,-0.25231987,-0.93587035,0.08503214,0.40925112,0.8761464
anatomical_abnormality,0.25115862,-0.86339355,-0.5469162,0.24688095,-0.06745611,-0.10656261,-1.7067533,-1.1236911,0.14358091,-0.32393703,0.12933953,-0.3220817,-1.4180002,-0.860364,-0.07974285,0.4872464,-0.6084894,-0.117609724,0.6273833,-1.7634845,-0.109420486,1.139066,0.571592,0.5045021,-0.6054571,0.25266927,0.16939953,-0.646205,-0.5966484,-0.5360807,1.3407937,-0.17169575
anatomical_structure,-0.21527371,-0.623071,-0.3718434,1.6044219,0.083407246,-0.54201674,-0.253975,-0.02753245,-1.6928236,-0.26750013,-0.20901525,-0.3835669,0.6083926,-2.3304696,0.6369417,0.1588188,-0.5985595,0.64524686,-0.17119646,-1.56892,-0.33874843,1.1045148,-0.3050301,0.30698976,-0.6262093,-1.1591315,0.25152144,-1.7750573,-0.9443058,-0.1256892,0.61395246,-1.0499066
animal,-0.91820115,-0.65826523,0.9639866,0.8952728,-0.5517099,-0.91216993,-0.2536593,-0.121248774,-0.62362957,0.61126477,0.8274747,-1.3366247,0.44687518,-0.8396257,-0.68089265,2.3348606,0.40957153,1.344537,0.329766,-1.4898912,-0.09883001,-0.93790895,-0.25774655,0.4706449,-0.25344768,-1.3159904,-0.33744276,-0.59147346,-0.672656,-0.046944644,-0.29877025,0.1509198
antibiotic,0.9683202,-0.84978133,0.043616176,1.2398783,0.9044003,0.13634643,-0.7465238,0.15753245,-0.39376852,0.6831328,0.36551726,-0.05639849,0.70860094,0.11749468,0.5461073,0.75501895,0.6506562,0.3795648,-0.030663364,-1.348348,-0.9044304,1.1399703,0.122931644,-0.23669904,-0.5350397,-1.2993485,-0.017855626,-1.974188,0.66304535,0.042830743,0.30286574,0.58583295
archaeon,-1.1993548,0.06890406,0.044822615,1.0293598,0.37741804,-1.3611978,0.4108881,0.57260317,-0.3215964,0.59952766,1.2606361,-1.3599749,0.78723806,-0.6199287,-1.3149501,0.7262152,-0.7459837,1.4151316,0.21514641,-1.7305689,-0.35729256,-0.17696443,0.14486405,0.08488841,-0.83705753,-1.2821153,0.6047014,-0.12763557,-1.1455036,0.32211393,-0.9449442,0.7757641
bacterium,-0.45291737,-0.4235641,0.1495691,0.5712107,-0.57045686,-0.24600762,-1.2436293,-0.7098754,-0.635918,0.4753842,0.96195847,-0.6003271,-0.2592999,0.32664457,-0.40203592,1.8420136,0.04479841,0.9666295,0.13318326,-1.7682221,-0.49270466,-0.7785573,0.03504827,-0.36439618,-0.80206203,-1.4891126,-0.7534172,-0.18459123,-1.0772988,-0.1826405,-0.034827996,-0.180532
behavior,0.091501586,-0.24155769,0.40036297,0.70589554,0.49125817,-0.9811177,-0.37358832,-0.61989355,0.5435639,0.50592965,-0.41146806,0.951861,-1.6069016,-1.8724711,0.78073937,0.041103467,-0.79237413,0.5754645,-0.5123819,-1.341409,0.26437902,0.8102288,0.43438348,-0.3018715,-0.7074929,-0.028629519,0.6668549,-0.6434197,0.28157952,0.08673753,-0.49465546,1.0466105
biologic_function,0.9239018,-0.9260135,0.020713959,0.8979481,0.7666654,-1.0761564,-0.48530948,-1.9401773,-0.5082081,-0.3978717,0.22806787,0.55576956,1.2804447,-1.2322388,-0.1512713,1.0146822,-0.89197165,0.47667414,0.61002463,-1.1895863,-0.7942573,0.58143324,0.45112595,0.42937568,-0.5212815,-0.5147328,0.07891249,0.6341901,0.41932645,0.3656669,1.0382134,0.22338986
biologically_active_substance,0.12032848,-0.5127507,0.5603707,1.2121642,0.7327641,0.7652011,-0.837194,0.57136846,-0.9230695,0.85817456,1.007569,0.07970592,1.4135365,-0.6020569,0.49091318,0.36326718,0.7233155,1.0582801,0.37954858,-1.6595832,-0.3468575,0.84768516,-0.018622173,-0.5691472,0.12372779,-0.8554589,-0.92048764,-1.670856,0.45018223,0.24796487,1.4736487,0.7363807
biomedical_occupation_or_discipline,0.6218273,-1.3301585,-0.22204988,0.43756998,-0.91086185,0.55329853,-0.7311522,0.7086984,0.032453835,-0.99323004,0.7019888,0.0076380097,-0.35811076,-1.2938343,-0.10065557,1.6628153,-0.10535712,2.4461153,-1.0260159,-0.9854686,-0.21261097,-0.15201482,-0.059711598,0.31677195,-3.266416,-1.091386,-0.10931002,-0.73111457,-0.46116057,1.7382524,-0.2834339,-1.4775232
