relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.59495527,0.322608,0.26868734,-0.6229342,2.2126975,-1.0507883,0.10342695,-1.8161789,-1.691657,-1.1174442,0.7242375,-3.3893492,-0.47510707,-1.7333055,0.40166232,-3.5915678,1.8300952,0.55287945,-1.2893404,1.0043436,-1.3567662,0.12925896,-3.0332742,-0.609271,0.06352458,-1.2871168,-0.020812225,-0.10281865,1.6006664,-0.8582565,2.4829345,-0.38766906
aidenemy,-1.0894402,-0.8737265,1.012346,0.5269125,0.21101832,-2.445619,0.9114362,-1.5334265,-3.0297086,0.16523255,-0.61359143,-0.39825177,-2.0579638,0.059355173,0.6849998,-0.4938502,-0.23845525,1.3257872,-2.6675885,1.0670961,2.4916425,-0.67157835,0.8833458,1.5530484,-0.00469659,-0.26650324,-1.3278117,-1.3562295,2.290197,1.0470862,2.732835,-0.122755624
attackembassy,-0.35595387,0.359256,-1.8108106,1.8078802,1.3468963,0.045637224,1.8208779,1.113909,-3.0117207,-2.1128392,-1.7523501,-3.501698,-2.8287456,-1.0109869,0.5795084,0.43570367,-0.2979671,0.00013421383,0.49815488,1.7359227,-0.59370905,1.7869064,2.3477788,-2.3815541,1.9743953,1.8856153,1.6669054,1.831215,1.0861466,1.9495939,0.081793025,-0.68804246
blockpositionindex,0.10254694,0.2898185,0.6983366,-0.07192857,1.2916615,-3.3127565,-3.4164982,-2.1362138,0.6813816,-2.43519,0.8631835,-0.24785408,0.82309103,2.5634074,-1.840463,-0.43991014,0.18416286,0.0076834005,-0.2831247,0.038540028,0.14137882,-0.319014,0.26417112,1.2643378,-0.18563068,-0.24722129,-0.41103533,0.27514756,-0.04365393,0.044112723,1.0153044,-0.6093143
booktranslations,-0.5294191,-2.9087248,-1.1793448,-0.057096496,0.42790088,-0.8144727,-3.3245256,-2.923834,-2.5751796,0.123124786,-1.5102146,0.086787544,-1.8085291,-0.9958142,1.1836771,0.08635774,-1.2027738,2.1346838,-1.3203256,-0.85925245,0.96574837,-0.6408845,-2.4942029,-1.1415485,-0.881072,0.6722178,-0.25339282,-1.5686693,1.3031772,0.23717293,1.5277631,-0.7774851
boycottembargo,-1.229936,-0.595544,1.3653568,-1.8248762,2.3986087,-2.2865195,-1.3157027,-4.5734973,-1.0139666,0.775502,-2.8883631,-0.7039281,-1.51295,-2.246116,-0.49892467,-0.1840196,-0.7799997,-1.3436704,-0.4874386,2.0093162,0.43124214,-1.0276638,0.77360785,1.097616,-1.2332331,-0.18757401,-0.39735663,-2.6567755,-0.7859354,-1.4126196,-1.4624085,0.059749573
commonbloc0,0.90205556,0.67035127,-0.2827917,0.5249927,1.11748,-3.818774,-1.98556,-3.1758604,0.69141424,-0.5234138,-1.6368985,0.74039286,-0.45247906,0.3868749,0.15502596,-1.662636,0.32313862,0.38979045,1.5990963,0.17798217,1.3750947,0.27906924,-2.9118001,0.40779397,0.21301153,-1.2385632,-1.244943,-0.23383063,1.5541445,-0.33013368,0.6431054,-2.0402298
commonbloc1,-0.9231386,0.022343347,1.720257,-0.09145813,-3.3599362,-0.44793075,-0.43661675,-0.112808436,0.717348,-0.27951568,0.6750818,-1.0792257,0.30148262,-0.042362303,-5.4356937,0.89038604,-0.35837257,2.5718212,-0.055663586,-0.3982265,-1.2678108,0.55794555,-0.35069594,1.5829121,-0.55095,-1.3833058,1.0395981,0.3665852,0.56531286,2.9800189,1.9982527,-0.123748094
commonbloc2,-0.54123646,-0.774837,-2.2573347,-1.9886442,1.109521,2.0699103,0.14925912,-0.12104994,-0.86529315,-0.1863475,-0.9539064,-1.0690433,-1.3247497,-1.1763741,2.420526,-1.0564611,-1.5584455,0.49516457,-0.49084526,0.22802149,0.44669664,-0.34659284,0.5472402,0.052977975,0.5820707,-0.17056237,0.5588658,-0.14813809,-0.43556508,-0.08869166,1.218775,1.4852517
conferences,2.3294966,0.3816568,-3.1058493,-1.7293098,1.316433,-0.6860237,-2.5731056,-1.8106912,-0.39534563,-0.19287136,-3.0066488,-0.839452,0.43239877,1.8752496,-0.7101328,4.1967773,-0.9089397,0.9291697,0.03069624,-0.20130315,0.08065124,0.21271466,-0.474852,-0.66850156,0.3792292,-1.0038738,-0.24030942,-0.5003921,0.9345321,0.6127429,-0.81930697,-1.3033336
dependent,-0.7905594,-3.2369378,-2.347574,-0.8040387,-0.21415666,-1.4071095,-0.6619852,-2.719158,-1.0677738,0.8534872,-3.2927039,-1.6335766,-0.5734015,-0.38187376,0.23468332,0.5838083,0.91246104,-2.3162882,2.8175888,0.34079018,-1.5505242,0.17126183,-0.43641388,-2.20485,1.1495664,0.16682403,2.462463,-0.7692191,0.85067326,3.099081,0.55555356,-0.13508524
duration,0.42987356,-0.08025641,-1.0292689,2.268944,1.9226389,-0.087984875,-0.25921804,-1.7463199,-1.4936268,-1.7428528,-0.9374177,-5.646361,-1.4157581,-0.15010811,1.0153497,-2.9275327,1.1450024,-0.8604412,-0.09217704,0.82760465,-0.79162383,-0.2917832,-0.9064529,0.30108577,-0.50831014,0.9186617,-0.53615135,-1.9585168,0.42411986,-1.9254825,2.3763325,0.983158
economicaid,-0.39164343,-1.7043891,-0.104109794,-0.991905,-0.5442173,3.008821,-1.0934037,-2.4204593,-1.7536366,1.3377402,-1.2684377,-1.2243701,-1.1043,-1.0657251,-4.6896253,-0.24846548,-4.0254464,-2.198922,-1.1337914,0.8099561,0.054754846,0.8351214,1.3601205,0.39092112,-2.679903,-1.0020144,0.69017756,-2.7983778,0.19274966,0.047931578,2.4805799,1.726664
eemigrants,-0.5382229,-0.6794113,-2.5947077,-0.62168956,-0.17008616,-2.2302043,0.3575556,-3.5072322,-3.5497563,0.6777882,-0.7429079,-3.172904,1.3068924,-0.069679864,0.42529166,-1.3643653,-1.6640538,-0.2919902,-1.7629371,-0.8468207,0.94859266,-2.7090018,1.1789377,-0.8666736,0.69111574,0.37851807,-1.5031667,-0.3420019,1.1448141,-2.4583652,1.4902136,0.91022956
embassy,-0.073354386,0.607418,-1.1986203,-1.2848299,-1.2662505,-0.41871494,-0.30439386,-0.9112196,-1.196514,-1.3557633,-0.9569419,1.8617247,0.7149809,-1.4136668,-0.25687742,0.10448114,0.05464072,0.27719852,0.5998156,0.09308736,-0.11952062,0.08917002,0.37196183,-0.16318256,0.34979716,-0.38093853,-0.62455547,-0.6437716,0.3708613,0.18399407,-1.1722829,-0.08881165
emigrants3,-0.42741635,-0.13193229,-1.64489,-0.4308641,0.6885181,-1.2903035,1.1235849,-2.4083343,-2.511048,-0.295995,-0.48261154,-1.6310161,-0.73455393,-0.1253731,1.2354836,-1.1612625,-1.4264911,-0.049998518,-1.1135907,0.062433083,1.6348865,-1.5344298,0.3724738,-0.9354876,0.6124117,0.11984743,-0.7603174,2.080693,1.2606881,-1.9538443,1.4301996,0.36564082
expeldiplomats,-0.33810705,0.3076002,-0.71144223,-1.4781181,0.2314995,-2.7676823,-1.0452938,-4.051524,-2.2921622,0.3807383,0.16518368,-1.5696466,-3.085697,-0.5337755,2.3130872,-0.9230465,-1.200925,1.5035378,-1.6667482,1.286851,-0.59106004,0.18038562,0.4339895,-1.4547536,0.12626041,1.3540715,0.717436,-3.1797743,0.4920935,0.741306,0.3265349,0.88714594
exportbooks,2.5862129,-1.1191182,-2.068334,-2.7606413,0.44583872,2.2104762,-2.169599,-2.393999,-2.2528105,-0.5216886,-0.9015834,-1.1155627,-1.0283533,2.4338148,-0.19818582,-0.53092,0.56216294,-0.29329613,0.91943973,-0.94863826,-0.5841773,-1.1177813,0.037620857,-1.331498,0.8765392,-2.1246402,-1.3312443,0.899475,0.5829573,-0.102017194,-1.5507869,1.5269432
exports3,0.42426977,0.18938474,-1.5326712,-1.8187239,-0.5639435,0.81545395,-1.2215835,-1.9352314,-0.4741535,1.0378968,-1.4371135,-1.0503694,0.9639045,-0.26531667,0.24229464,-1.7422522,-1.9706105,0.12985799,-0.5532506,-0.09034753,0.079144664,-1.0284499,-0.000119993,-1.192491,-0.28153822,0.8484218,-1.0613445,-0.61425376,2.1693008,1.8598669,0.7261737,1.0045139
independence,0.021027448,-1.4826818,-1.9085414,-0.29188642,0.80863965,-0.35116524,-0.45984408,-0.43292114,-0.5909691,-1.5746583,-0.79336756,0.93335956,0.9283402,-0.4583994,0.14302671,0.118992805,-1.6790674,0.32310364,1.2477338,-0.025069406,-0.612384,-0.08919851,-0.17056863,-0.66315806,0.07441286,-1.1806005,-0.030712338,-0.5708054,-0.49812514,-0.5822043,-0.34752354,0.6599516
intergovorgs,0.5087875,-2.4733837,-1.3454206,-0.632811,-0.061110258,-1.2072593,0.058405586,-1.6485021,-1.5600632,1.2443132,-1.1846102,1.7273669,-0.7222048,-1.7520778,0.6248956,0.29309845,-0.13392073,-0.9039941,0.74014163,0.07719934,-0.87679964,0.3283521,0.37746873,-1.6673455,0.27816042,0.17122479,0.41567314,0.55173725,0.7177499,0.61277497,-0.72238797,-0.64938337
