relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.5976444,1.4259558,0.6887787,-0.8388179,1.1505854,-1.9786867,-2.2789977,1.2810647,1.3743834,-1.4314778,0.80077875,0.40849575,1.4659564,0.20910484,-0.5853871,1.0703398,-2.3859622,0.41434595,-0.0070687863,-0.44654047,1.0841346,-0.2154815,-0.75710547,-2.325805,-1.380684,0.07540653,0.26148084,-0.6487711,-2.5823913,0.8597098,-2.40576,-2.0915403
term1,-1.0806688,-0.4674635,2.0914,-0.64453423,-0.5231102,0.15308431,0.25054038,1.4528782,0.741371,-2.1549811,-0.56686914,-0.30146658,-1.0523121,-1.7054213,2.9210556,-0.5598078,-1.1577111,-1.2085514,-0.9737868,-1.2798231,-1.2203285,-0.4830396,0.51751244,-1.1651013,-0.7402712,-1.2755047,-0.90730685,-0.32577044,-1.0127637,-0.1461444,-0.5226985,-1.1584504
term10,-0.5968612,-0.83424664,0.5033765,-0.22897814,0.13043392,-1.0153722,-0.15694202,1.2094567,1.5133747,-2.237772,-0.9101867,-0.7674484,0.24903853,0.69498795,-0.28390422,-0.40810174,0.27526265,-0.35788572,-0.11627292,0.20552586,-0.0063518067,-0.80184954,-0.34310818,-0.26728123,0.843099,0.9146774,-0.3727301,-0.26659697,1.0897348,-0.082278736,-0.31457964,-0.9058694
term11,-0.0020301146,-0.077332325,1.4442804,-0.011702099,-0.09738965,0.581741,-0.429028,0.97263396,0.7229976,-1.0904518,-0.55175775,-0.1170637,-0.27808493,0.40413734,-0.13630962,-0.09931815,0.48343343,-0.5241394,-0.012727412,0.2031182,-0.3941762,-0.25848255,-0.65697014,0.03629713,0.011577967,0.79230744,-0.63061357,0.24755493,0.7295952,-0.0039654896,-1.1901816,-1.0335133
term12,-0.9232392,0.8753196,1.3285776,-0.37696308,0.51781434,-0.40453482,-0.20494728,-1.3252432,-0.5640029,-1.3793112,-0.2611771,0.38965586,-0.9772479,0.040137783,0.819032,-0.15063553,0.07211062,-0.46959606,2.0870748,-0.64149123,-0.34581044,-0.94986075,0.80098885,0.14011815,-0.30250344,0.18472098,1.2128737,-1.2735376,1.4893343,-0.36757612,-2.4658847,-1.3690209
term13,-0.36682597,0.5125951,1.7211683,-0.6452172,-0.4374558,-0.13023552,-0.39335188,-0.7348226,-1.5622525,-2.070376,-0.12824798,-0.03242459,-0.45552015,1.1413658,-0.6066379,0.2845979,-0.40862972,-0.19287327,0.37526235,0.5442171,1.5483769,-0.5710214,0.32654232,-0.0029767365,-0.503974,0.6090973,0.77207536,0.30772215,0.9307749,0.25514385,-0.6647524,-2.048689
term14,-1.0214555,-0.3424953,1.4387568,-3.0091681,-0.3024573,-1.5386428,-0.69342124,-0.79399544,-1.1447892,-1.8740742,-1.102584,-0.08727287,-0.81606936,-1.2467414,-0.06605744,-0.230856,-0.9645708,-1.6091917,2.0913455,-0.2516292,0.5593805,0.64564764,0.09711968,-1.619062,0.49345714,-0.29884312,0.62767226,-3.3287458,1.1600019,-0.7078085,-2.534811,-0.8382048
term15,-0.25844476,0.42753062,-1.2687658,-0.40004858,-0.12536433,0.47319606,-0.24660204,-0.9630124,1.1171509,-1.001975,0.29538837,0.17762914,-0.48935992,0.21193258,0.12942019,0.173208,0.274091,-0.13480741,0.2524958,-0.022966295,-0.12188622,0.483745,0.36923558,-0.19687083,-0.18690021,-0.92878616,0.29236433,0.04401058,0.067470334,-0.32332402,-0.6020349,-1.406543
term16,-0.1796595,0.110222414,-0.9300142,-0.057096265,-0.10762944,-0.29547992,0.034152437,1.137533,-0.976668,-0.9548742,0.16919452,-0.08944697,0.006161432,-0.069646485,2.3283386,0.045966864,-0.028680809,0.06308953,-0.1484783,-0.10435139,0.072392404,0.26950964,-0.2117347,0.13391668,-0.0944598,-0.051028315,0.06354206,0.17577179,0.06593896,-0.0657047,-0.8951539,-0.8544678
term17,0.8001411,1.1638124,1.3534241,1.9053262,-1.5169617,0.653161,0.6116773,-1.0592171,-1.1489776,-1.9482703,-1.4537767,2.2294164,-0.31530967,-0.55251753,0.39102107,0.2642001,-0.19373868,0.21013604,-0.38296753,-0.99004,-0.047259826,0.025124429,-0.97664565,0.45621103,-0.20942579,0.14103018,-1.8086265,-0.39646986,0.6194405,-1.705662,-1.710798,-0.87915987
term18,0.67871904,-1.153623,-1.3172204,-0.3032733,0.28873223,-0.5883789,0.45350826,-0.9181905,1.5218077,-1.3365469,1.2174082,-0.09317395,1.419056,-0.4391496,-0.12989852,0.0059683463,-1.295103,-0.17558779,-1.0619193,-2.6704462,0.4523816,-0.75961953,-1.8697373,-1.2056339,0.8342401,2.1496625,-0.11347123,-1.2242866,0.48460305,-1.1092312,-2.145098,-0.9279799
term19,0.118247144,-0.8936113,-1.808637,0.5504257,2.5328963,-2.2081316,0.18566012,1.302201,-1.1265057,-1.5368812,-0.1148606,-0.8573243,-0.53488886,0.98379683,-1.8902699,-0.7082931,0.83045197,0.2514946,4.251007,0.02594367,-0.5844587,-0.074332885,-0.057960406,-2.2256997,-0.8454677,-0.53810316,-1.998897,-3.5344417,1.87086,-2.3902674,-2.9069335,-2.2548983
term2,0.99938494,-0.057201292,2.6886873,-0.22056386,-0.63781244,0.5282224,1.0955184,0.29452917,1.7372164,-1.2323979,0.43753666,0.75202966,-0.28649858,-1.3793917,0.93321556,0.038751602,-0.8437378,-0.3364283,-0.6753151,-0.57212317,0.11730469,0.85794145,0.40650856,-2.0868378,-1.0842519,-2.2803755,-0.4899852,-1.0973451,-0.64077955,0.9518136,-1.3536173,-2.5250378
term20,2.169013,-2.04514,1.2792562,1.3995363,-0.5722847,-2.155599,-0.024116129,-1.6231251,-0.23799641,-1.29531,-0.030860372,-1.6138228,1.2904277,0.42207316,0.57692516,-0.33830765,-0.44245765,-0.44451922,-0.6582315,-2.7629223,1.0916919,-2.1322312,0.7591643,-0.24286667,-0.05990781,-0.15862215,-0.47558662,0.33388627,-0.16611165,2.2065384,-1.3526583,-2.0253913
term21,1.6649854,-0.9218273,0.4735496,0.8584384,-1.3815173,-0.44653815,0.015558413,-1.21376,-0.74557585,-1.9811575,0.5022838,0.20288329,0.5403095,0.7268221,-0.31659484,0.086944185,-0.16636479,0.6493148,-0.15755051,1.9077531,0.42863226,1.0523913,-1.0397873,-2.6138642,1.3919425,0.6863514,-0.553589,-1.546826,0.13466658,0.77020264,-1.3173134,-1.6936666
term22,-0.033112563,0.06382047,-1.1799502,1.3037925,0.4996559,0.39958236,1.7936121,-1.5975149,0.79309464,-2.6941485,0.6509524,1.3000258,-0.5730404,-0.7998702,-0.4301374,-0.45241284,-0.6443907,0.103375524,-0.22535294,0.472992,-0.11501393,-0.798143,1.4047531,-0.9873001,-0.75161344,1.3636428,-1.967686,-1.1125387,0.33630234,1.8129463,-1.1684054,-1.7657474
term24,-3.5285525,0.039469965,0.035583697,-0.11352107,0.43020436,-1.7639003,1.2846062,-1.4185582,0.40154034,-2.6646707,-0.577995,0.5056114,1.068825,0.25757185,-0.52220875,2.6261,-0.8399167,-3.0536654,0.20463654,-2.6470711,-0.42689255,-0.27293807,1.014212,-2.7927442,1.1278905,-1.4183276,-2.207559,4.5392704,0.33118972,0.4848527,1.3095205,-2.5989258
term25,1.3335861,0.6757622,1.3655077,2.9245515,0.18899156,0.7306488,-0.29932958,-0.13917421,-2.1375518,-2.2007923,-0.44074956,-1.829865,0.2564082,-0.8867595,-1.0079193,0.15177293,-1.62515,2.0581498,-0.9787459,-4.695596,-1.0734936,-0.01749359,-0.9538211,-1.8181534,-1.2249924,-0.09574481,3.4842615,0.025817389,-0.057269298,6.683967,0.015631044,-1.095922
term3,2.2756479,0.22791055,1.0590134,-0.6160943,-0.5000003,0.93014175,0.23282066,-1.3990017,-1.1025983,-2.2504954,0.74506813,0.5595452,-0.30766496,-0.41464975,-0.49150595,0.7927093,-0.47483167,-2.2454982,-0.94117063,0.07561653,-0.7222946,-0.31285012,-0.47839716,-1.9840267,0.32753485,-0.7318379,-1.5943089,0.78873074,-0.7977189,-0.9207316,-0.50887144,-0.8936678
term4,-2.1897194,-0.067887455,1.3688828,-1.2843659,1.1365696,-0.40759832,-0.09208918,-1.7232716,-1.1005033,-1.6286099,0.12572728,-0.5611152,1.3628744,-1.791238,-0.6786844,-2.1306934,1.7693064,0.56503737,-1.4248382,-0.591473,1.1763971,0.7188003,-1.0692447,-1.5373796,-0.4193136,-0.17044242,0.061645467,-1.1294403,-2.082234,0.78330505,-1.7154018,-1.928456
term5,-0.46368378,0.5256169,-1.5947,0.1956207,0.27441892,-0.42792082,0.30876407,-2.6400428,0.82350475,-1.1880691,-0.3754869,-0.53350073,-0.39322123,1.0587102,0.02908431,-0.60601395,0.5589063,0.14048482,-0.1646551,-1.5314934,-0.15210082,0.74230397,0.689533,0.058082275,-0.65830547,-1.0939577,0.013732047,0.8837971,-0.02434222,-0.36615446,-2.6786835,-1.5532097
term6,-0.09433015,0.3976327,-1.4122361,-0.5507198,0.47409388,0.8030884,-0.5329077,-0.83154964,1.2573612,-2.1529973,-0.65746707,-0.21263027,-0.5332251,0.10920611,-0.5121278,0.77079016,0.44183823,-0.1491919,1.0438684,0.6343591,-0.10172174,0.1856709,0.29264867,-0.17984797,-0.26746097,-0.8849263,0.61276174,-1.4912039,0.58874124,-0.3882655,-0.36539418,-1.3627309
term7,-0.53541976,0.2704213,-0.8913145,0.07107369,-0.720873,1.4569885,0.056635715,0.39554718,-1.8705548,-1.7567244,-0.05925675,0.39257464,0.379649,-0.05583413,-0.20418349,0.6029138,0.3131935,-0.41239023,0.3011332,0.45538735,0.027710661,-0.5360924,1.1518954,-0.05885691,1.3047615,0.076751746,0.33406952,0.2694637,0.330174,0.20318796,-0.55525225,-0.9932713
term8,0.17863908,-0.4176799,-0.28481254,-0.56664145,0.14872389,-0.5674788,-0.032317623,0.7206856,-1.6115376,-0.49720863,-0.06589969,-0.47677228,-0.39266017,0.63091487,-1.5596784,-0.9194045,-0.4952172,0.25978732,0.48789787,-1.5310197,-0.007034613,0.10028867,-0.14277408,-0.4909649,-0.29330924,0.026156534,-0.22090335,0.0063328827,0.18348117,-0.99961513,-1.6887895,-0.86463
term9,-0.20606345,-0.5565363,0.7449767,0.16660069,-0.1663181,0.52604645,-0.5585948,1.5329044,1.3771218,-1.0495532,-0.020115823,-0.05165176,-0.014588273,0.3186135,0.3010528,-0.24841471,0.30671576,-0.004433194,0.33091938,-2.5633664,-1.0063947,0.27880442,-1.226414,0.219871,-0.21234083,0.3487137,0.41981366,0.8173776,1.2365772,-1.1905019,-2.55153,-1.1841578
