relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.33934084,0.8780725,0.54483676,-1.597235,-0.31374013,1.5787446,0.25445127,-1.6489543,2.6318855,1.4071394,0.03175865,-1.4275668,-1.6281238,0.07694143,1.3682634,-2.735535,0.095388785,-2.1890702,1.0715184,-1.341182,-0.7753134,1.2248843,0.22916816,-1.8127159,-0.89360195,-1.4366323,-0.3303887,-1.4083478,-0.5322967,1.3800778,-0.36876297,-0.05012918
term1,-0.464978,-1.5888914,0.23476788,0.3868799,-0.03501695,-1.2924751,-0.31224886,-0.82222867,-0.23406543,1.9811678,0.38630822,-0.69083273,-0.2647907,0.7016332,1.045641,-0.79041743,-1.2082195,-0.5938387,0.9375043,-0.16480616,-0.47569656,-0.67044204,-1.1890112,-1.9490931,0.19766149,-1.2303921,-0.7015789,-0.88714623,-0.50476575,-1.5863928,0.29149595,-1.828921
term10,-1.1964493,0.4439649,0.10260406,0.64090943,-0.4905376,0.26517123,-0.8086121,-1.3017389,-1.0187315,1.3718244,-0.7478657,-0.09506665,-0.077704296,0.80199116,0.60408115,0.6261165,0.2843579,0.49018824,0.8879179,-0.50002867,-0.611689,-0.35328782,-0.3509443,-1.7906449,-1.1472881,0.12070002,0.5951865,1.2154782,-0.049564693,0.03807789,0.62645113,-0.14526075
term11,-0.5973963,0.085641146,0.07330425,0.7324358,-0.038006034,0.33032227,-0.2307728,-1.0845956,0.09929268,1.3291931,-0.42764446,0.14147444,-0.14482553,0.8924487,-0.043377887,0.35742432,-0.7480995,0.56465745,0.900916,-1.0437717,-0.820894,-0.61240447,0.15769908,-0.6971936,-0.7190677,-0.6338031,-0.12531672,0.6255039,0.6193433,0.34826964,0.43099567,0.4479483
term12,0.5830284,1.3934286,-0.83325595,0.9012006,0.41472587,-0.23213403,-0.88830054,-1.2522507,-0.17059411,1.515115,-0.7469859,0.30593297,-1.5062977,-0.38531464,-1.2836545,0.5407096,0.33515233,-1.8253255,-0.5780363,-0.8839656,-2.3658369,-0.016584726,-0.073850885,-0.85139847,0.43320724,-0.62325895,0.59513944,1.043783,0.15163532,-0.32410952,-2.155332,-0.92304164
term13,0.32803625,-0.35780612,0.48819306,-0.2354889,-0.81218743,0.08919295,-0.43860307,-0.446549,0.3988483,1.3016074,-0.6329809,0.3207322,0.61030245,-0.70359004,-1.0718497,0.007947062,-0.017404465,-0.9844859,-0.7244963,-1.1950691,-1.4913808,0.69291675,-0.25383607,-1.73234,-0.23562744,-0.42091963,0.24752012,0.5066094,0.038627412,-0.7904193,1.3250173,-0.64227945
term14,-0.96014047,-0.52985865,-1.8087461,-0.4513091,1.5863365,1.0507544,-0.42296052,-1.7197312,0.7109869,0.70914435,0.73564506,-1.1698828,0.11176194,-2.427567,-1.1149744,-0.2937455,-0.4333396,-1.743751,-1.2925838,-0.7861274,-2.433715,0.33899295,-0.56892747,-0.9838142,-0.18190137,-2.100203,1.2575015,1.502644,0.68269634,-0.11812047,0.6757408,-0.5791293
term15,-0.47445068,-0.3170866,-0.1512485,-0.17656463,-0.7470606,1.122508,0.25478473,-0.7622231,-0.6384666,-1.1417177,-0.20653892,-0.1823922,-0.046297185,-0.86922926,-0.4694728,0.2663651,-0.06591801,0.2131776,0.8574006,-1.1039902,-0.2948653,0.26544654,-0.4697875,-0.9302808,-0.5503181,-0.66685206,0.07582481,-0.34306777,-0.2873204,-0.33810222,-0.11603016,-0.21837743
term16,-0.29758167,-0.10764174,0.057095516,-0.0472402,0.047066163,-0.088356264,-0.085040346,-0.5967279,-0.33792323,-1.0380677,0.0707163,-0.22500306,-0.15211023,0.83201456,0.9516059,0.026350556,-0.37171578,-0.011797394,-0.9093647,-0.31428072,-0.7206104,0.17435409,-0.036450505,-0.82651585,0.06300532,-0.4219974,-0.2610233,-0.16083519,0.084393315,-0.11081692,-0.49250555,0.00013346132
term17,-0.007858559,-1.1483465,-1.985833,0.6020414,-0.3901146,-0.13740785,2.3342023,-1.2384738,1.1732761,0.75476956,-1.6180072,-0.062155012,-1.367193,-1.7412132,-1.4562571,1.627759,-1.1851448,-0.0778886,-1.1760234,-0.031799752,-1.4521103,-0.06742149,-0.3051537,-2.0356503,-0.36688846,-0.28055766,-1.3393234,0.44136485,-0.8716911,1.0869006,0.28618556,-0.23878755
