,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.28229463,1.4707888,-1.905815,-0.64528674,-0.43915176,0.6226311,-0.013265518,2.7665043,1.3312795,-1.8633132,0.82594514,-0.1719395,-0.12736377,1.8124312,-0.29940948,-0.4160172,0.5440162,1.3586677,-1.5494087,-2.5213697,-1.138409,1.6264961,-2.4526906,1.6325823,2.6800742,-1.0687282,1.9826742,-0.37825352,1.3750727,1.4678904,0.470224,-2.2451134
burma,1.1661252,1.8568925,-1.9189141,0.20445262,2.5445771,1.2737147,0.47326547,0.9071892,-2.0063906,-3.5777385,-1.0344561,0.15074666,0.3381738,-0.10204353,0.46723595,-1.2320564,1.7241143,-2.881492,0.24762908,-3.2834284,-0.50133795,2.9670792,1.660775,0.055425636,2.6481643,0.9137633,-0.017349018,0.67533785,-2.870014,-0.06579654,-0.825611,-1.6488264
china,0.33388418,1.0752581,-1.3107783,0.21809773,-1.2463462,0.74212253,-0.9473957,0.4204267,-2.6870532,-3.000418,1.71719,1.1330667,1.405569,1.7527989,0.43309304,1.0754994,-1.556242,-0.48464411,2.2472744,-1.9344321,-3.0143957,-0.89393866,-2.5015547,0.84071136,0.9357776,1.8320045,2.2498503,-0.34884852,-0.24790747,0.94722503,2.4598453,1.0503662
cuba,-2.0728767,0.05737503,-1.7219992,-0.6640301,0.58204687,0.7304273,0.36440974,1.7306639,-1.2574484,-2.504613,1.0414816,0.0941514,1.6696814,0.71097773,1.2826855,-1.1782925,-1.731745,0.4642022,-1.6691821,-1.0342231,-0.97631997,-0.09329455,-2.420958,1.3080568,1.7407904,0.4344859,0.6070404,3.3686507,0.11958856,-2.2024834,2.651106,-0.7556842
egypt,-0.55900687,1.3665775,-2.0224771,-0.43825498,1.7741212,1.110388,0.5859842,-0.92748785,-0.3932561,-2.5241163,-2.248565,-2.8671873,1.0403141,1.6378096,0.0086786095,1.3346596,1.3830848,1.4630247,0.2755951,-0.56863016,0.25041988,-2.7157536,-0.8719373,-2.5749927,2.9327493,-0.5447258,1.4839375,2.9153214,0.0033830162,2.948005,-1.8432174,-0.5830263
india,-1.5330461,2.3869965,0.09107283,-0.22412218,0.7118841,1.5356547,0.5154647,0.76515645,1.0565581,-1.8647081,-0.026740229,-0.94030833,0.47331345,1.2042148,1.3609363,-0.80153346,0.11001606,2.7361891,-2.2930233,0.105357796,-1.650468,2.0222368,-1.7445065,0.2921585,2.2524364,-0.64226955,2.1366673,0.42461178,0.48410895,1.5712204,1.3723787,-1.9687546
indonesia,-2.000033,0.6776667,-1.9233718,1.0810075,2.3816159,0.2337324,0.5706439,1.3933234,-0.95422316,-1.2717402,-1.12765,0.7304232,1.1769389,0.5572699,2.0677447,-0.37356806,1.9470726,-1.4591029,-1.0335991,-1.020144,-0.29618797,2.6252487,0.3661274,0.120447695,1.5918865,0.32387987,0.36108303,0.09339723,-0.13422233,1.8860388,3.3500352,-1.811239
israel,-0.21503186,1.6358173,-1.1973407,-1.4641807,0.63864964,-1.8209116,-0.62367636,1.0408356,1.1435828,-2.271155,-1.5162823,-0.9247856,0.3967659,-0.72193503,-0.25675872,1.9315479,-0.5539846,1.9016745,-1.164309,-0.014206733,-0.47492778,0.8480169,0.20249543,1.0794575,1.6830485,-1.2268658,0.8371045,0.6261227,3.272425,2.0164106,-0.037742887,-0.7876949
jordan,0.14117698,1.3930192,-1.8504728,-2.6236026,0.2985142,1.4128034,-0.3684086,1.1184888,-0.44394428,-1.8111106,-1.818862,2.1320994,0.7749999,0.09195946,2.9573195,0.46245757,-1.4409981,-0.60612833,0.39666808,-5.1103897,-0.64970297,-0.10456915,1.2725527,-0.6882617,1.8844674,0.031321142,0.4231252,0.29027098,1.4370306,0.4865092,0.33438003,0.5662979
netherlands,1.5399233,0.5317843,-0.12826864,0.5322959,-1.7054266,-0.18887515,-0.5464876,-1.0367806,1.7636272,-3.671251,0.35552838,0.30109093,0.9994489,1.6803162,0.85344523,-0.9451415,-0.04502226,1.9561406,-1.4346703,-2.2334225,-0.8237592,-0.95012623,-3.122873,1.5391626,1.8066236,-1.0777274,-0.81652296,-0.16364455,-1.7878711,-1.6063303,0.7387208,2.4854994
poland,0.05453945,0.74186623,-0.7212012,0.57798636,-0.42637795,1.3699243,1.7558419,1.7654977,-0.29218587,-1.584242,1.4813087,0.27177104,1.6304328,1.6141957,0.71112204,-1.8633257,0.31881857,1.5456151,-0.9977919,-0.29801822,-2.2495754,0.62162215,-2.0532303,1.3317337,1.9683127,-0.3321744,-0.48501787,1.9459621,1.0450449,1.5682282,0.5943531,-0.26847062
uk,-0.7775066,-1.0910757,-0.3506204,0.79956126,-1.3360729,0.4964812,-0.34510955,2.349166,1.477101,-0.93771476,1.2081525,-1.4083114,-0.81329054,-0.34809977,2.212158,-0.86503947,2.1206615,2.9428697,-2.695159,-0.7263453,-0.7588365,-1.1811278,-2.904178,1.5457423,-0.041362494,1.0784208,-0.8530566,2.263678,-1.4425642,1.6929064,1.1621836,-1.1501688
usa,-0.13239643,0.85353845,-2.484563,1.579735,-1.4866471,1.4299663,1.0993203,-1.0833842,1.7156025,-0.35221675,1.5650134,-0.98361945,-1.206609,0.28589845,2.2028172,-0.328855,3.3135915,2.5107877,-0.4607371,-2.9535768,-0.5266392,0.88289315,-1.5176789,-2.1005654,0.82427484,-0.038834754,1.8527933,-0.9830548,-3.2636967,-2.7051158,1.3858932,0.37071326
ussr,-0.04301409,0.07165764,-1.3606942,0.43699557,2.0371742,0.42234707,-1.880542,1.0412308,-1.125923,-1.5380602,3.1518054,0.21799128,1.7127168,0.45182973,1.0806496,-1.6014262,-3.023354,1.4806163,1.0013362,-0.5888713,0.54673666,0.595685,-2.6724277,2.2282765,2.1796172,1.0747304,4.1141953,1.5532107,1.4431076,1.729716,-0.68951344,-2.7969053
