,entity
0,cell_component
1,professional_or_occupational_group
2,amino_acid_peptide_or_protein
3,clinical_attribute
4,biologically_active_substance
5,individual_behavior
6,mental_or_behavioral_dysfunction
7,family_group
8,body_space_or_junction
9,cell_or_molecular_dysfunction
10,cell
11,biologic_function
12,hazardous_or_poisonous_substance
13,inorganic_chemical
14,gene_or_genome
15,neoplastic_process
16,experimental_model_of_disease
17,pathologic_function
18,population_group
19,sign_or_symptom
20,geographic_area
21,anatomical_abnormality
22,mental_process
23,genetic_function
24,reptile
25,organism_function
26,virus
27,group
28,congenital_abnormality
29,chemical_viewed_functionally
30,nucleic_acid_nucleoside_or_nucleotide
31,amino_acid_sequence
32,medical_device
33,pharmacologic_substance
34,tissue
35,enzyme
36,neuroreactive_substance_or_biogenic_amine
37,organ_or_tissue_function
38,disease_or_syndrome
39,physiologic_function
40,body_substance
41,injury_or_poisoning
42,lipid
43,acquired_abnormality
44,diagnostic_procedure
45,bird
46,immunologic_factor
47,educational_activity
48,alga
49,health_care_related_organization
50,fish
51,organism_attribute
52,clinical_drug
53,environmental_effect_of_humans
54,receptor
55,antibiotic
56,rickettsia_or_chlamydia
57,molecular_function
58,cell_function
59,hormone
60,finding
61,therapeutic_or_preventive_procedure
62,laboratory_procedure
63,patient_or_disabled_group
64,mammal
65,element_ion_or_isotope
66,research_activity
67,laboratory_or_test_result
68,carbohydrate
69,age_group
70,health_care_activity
71,indicator_reagent_or_diagnostic_aid
72,biomedical_or_dental_material
73,natural_phenomenon_or_process
74,body_part_organ_or_organ_component
75,organophosphorus_compound
76,self_help_or_relief_organization
77,embryonic_structure
78,organization
79,qualitative_concept
80,steroid
81,phenomenon_or_process
82,eicosanoid
83,fully_formed_anatomical_structure
84,drug_delivery_device
85,organic_chemical
86,food
87,vitamin
88,chemical
89,chemical_viewed_structurally
90,machine_activity
91,group_attribute
92,biomedical_occupation_or_discipline
93,molecular_biology_research_technique
94,human_caused_phenomenon_or_process
95,molecular_sequence
96,animal
97,body_location_or_region
98,plant
99,carbohydrate_sequence
100,amphibian
101,social_behavior
102,vertebrate
103,bacterium
104,substance
105,governmental_or_regulatory_activity
106,spatial_concept
107,professional_society
108,behavior
109,functional_concept
110,nucleotide_sequence
111,invertebrate
112,human
113,research_device
114,anatomical_structure
115,regulation_or_law
116,temporal_concept
117,daily_or_recreational_activity
118,body_system
119,classification
120,occupational_activity
121,intellectual_product
122,fungus
123,language
124,activity
125,conceptual_entity
126,quantitative_concept
127,manufactured_object
128,idea_or_concept
129,archaeon
130,physical_object
131,entity
132,organism
133,occupation_or_discipline
134,event
