,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.3682836,0.46999925,0.64204264,1.0325723,-1.0619628,-1.9234897,-0.35131535,-0.6350377,0.6442456,0.8344903,-0.2673794,0.49425992,0.07870301,-0.05175864,-2.0033357,1.4209815,1.6144346,-0.03291477,1.1288009,1.1186339,1.2696301,1.529616,0.14392185,1.4251018,0.01625862,0.25618258,0.57057595,1.6186204,0.2947649,0.9918267,-0.16098389,0.1914221
activity,-0.22738019,0.22639884,0.11592353,1.2165245,-1.6724343,0.7414466,0.5441287,-0.6184416,1.2653351,1.2702248,0.399712,1.2013583,-2.8628247,0.0060385163,-2.6664007,0.6116681,1.466759,-0.4136028,-0.98168325,-1.0482062,0.96977186,1.015252,0.7573085,0.9589914,1.365211,0.607326,0.5174417,-1.1759262,0.65583026,1.1707095,0.098146506,0.41376385
age_group,0.52785206,0.54316425,0.844351,1.1017308,-1.8588611,-1.2405337,1.8490222,0.50885785,0.37822175,0.4580176,0.35860065,1.0975882,-0.5990341,0.38733727,0.03906463,0.37921178,1.697007,0.4269172,0.2611333,0.21895476,-0.015086565,0.7102113,-0.92176837,1.1528542,0.44658107,0.33318746,-0.18205425,0.2340691,0.9001749,1.1382766,0.9905619,0.70750016
alga,0.7221052,0.5092914,-0.61429846,0.39254364,-1.9082088,-0.05428973,-0.74316263,-0.16331105,-1.5007659,0.8791195,-0.4114421,1.5175712,-0.55661744,0.9703044,-0.3988277,-0.042105217,1.6234691,-0.15736333,1.2667695,-1.2949451,0.478762,-1.6416973,1.436735,1.7286966,0.8285522,0.07778965,0.6475863,0.21436758,0.84035623,1.3606373,0.55104655,0.4925646
amino_acid_peptide_or_protein,1.0764152,-0.63818204,0.1147155,0.96368974,-1.4035498,0.03995913,-0.33451843,0.11743702,-0.4702501,0.8830853,0.3479578,1.7282195,0.34756374,0.570088,-1.4391328,2.7375808,0.8519327,-0.34641695,-2.31729,-0.24140969,0.41891202,0.28162098,-0.25921243,2.059517,0.42045176,-0.7740653,0.4809865,0.08306137,-0.0327867,1.3284752,0.10136905,1.277748
amino_acid_sequence,1.3247552,-0.28917712,0.9690514,0.83537614,-2.2856214,-0.031542648,-0.023545422,-0.1015437,-0.20237175,0.74939686,0.43256405,0.9872796,-0.37033588,0.47599903,-0.17123212,1.0070632,1.1209726,-0.66603684,0.64376134,-0.034504592,0.97744966,1.0680867,-0.577816,0.6970896,-1.7603933,-1.0403422,0.5787479,-0.37950945,0.5863685,1.5191437,0.4793677,-0.60355437
amphibian,1.5011419,2.4763803,0.9183053,0.75096035,-1.9265876,0.25739476,-1.3200619,1.0368513,-0.4390815,1.694897,2.0092812,0.63264024,0.33350083,-0.04270554,-0.9830281,0.52069366,1.5464227,-0.26574975,1.1880696,-0.9583741,-0.094131455,-0.7961191,1.337181,1.7413425,-0.8791899,-0.75072634,0.06318569,0.6310102,1.2429385,1.096664,0.1441209,0.011150308
anatomical_abnormality,-0.048377823,-0.11275368,0.37088472,1.1961782,-0.9271872,-1.7228575,-0.20410928,-0.4615409,0.9851374,0.99077535,-0.39258868,0.3930532,-0.47317907,0.36302784,-2.1987195,1.2896959,1.2972614,-0.75997037,1.2187726,1.3243402,1.0002202,1.4721282,-0.051513996,0.96336395,-0.67216486,0.49777764,0.6683253,1.5229533,0.20662837,1.2959543,0.01945578,-0.22418386
anatomical_structure,1.068272,0.57238096,1.0829141,1.4005407,-1.7067158,-1.2063886,-0.020057224,1.3356051,0.15992439,1.4708111,-0.51392573,0.8028879,-0.42659017,0.73435,-0.39179444,1.5225351,0.1390345,0.07024211,0.8119542,-0.07024704,1.4510671,0.088071756,0.3198486,1.1449758,0.09329951,-0.35352883,0.19948976,-0.15648523,-1.0092714,1.1651462,0.216508,-0.239908
animal,-0.38183308,-0.28504762,0.5777407,0.85391176,-2.0552413,-0.55852216,-1.1537037,1.0868162,0.28336504,1.4808669,0.79748905,1.066572,-0.17130099,0.6652322,-0.865457,0.327014,1.1227423,-0.3335063,0.8973615,-0.20991883,-0.022125056,-1.0710216,0.26679292,0.18430898,-0.29587615,-0.033207834,0.3859309,0.69346213,0.71035856,1.4156375,1.2652146,1.0819198
