,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.2194935,0.758133,-1.9268134,0.15256836,1.1213454,0.7700218,-1.2899244,-0.65381616,0.36528435,1.0536456,1.8488681,2.3278725,0.12597543,0.7363255,1.4662101,1.3140998,0.33099097,-0.46568263,0.17139487,1.5915993,-0.102148205,0.8772167,-2.0769055,-1.7145543,0.984929,0.2062474,-2.1700704,0.54676324,1.4057997,1.3990473,-0.12732312,0.8282698
burma,1.3778634,-1.0558416,-0.83578956,-0.9772881,0.62253916,-0.39962813,0.3034661,-0.06555706,-0.05965634,-0.22338197,-0.7438409,0.38272825,0.117367715,0.33246034,-0.13097337,0.3865373,1.2627313,-0.5104278,-0.6097692,1.0155133,1.1375204,1.5116655,-0.25558072,-2.617715,0.053929836,0.015841216,-0.8969209,-0.4364271,1.0589643,0.95593876,-1.1891397,1.368097
china,0.94634306,-0.015018189,-1.0144942,0.48932922,0.89447635,0.026882345,1.4490815,2.0443723,-1.5921004,-2.7696934,-0.10080249,1.8090999,0.60159665,1.783274,0.21761763,1.4753853,1.4660139,-0.67812675,-1.5760549,1.0480428,1.7452259,2.169747,0.6333911,-0.89106464,1.2976271,-1.4073622,-1.2807931,-0.82802355,0.6262298,-0.25584355,1.4674941,-0.13945736
cuba,0.98041654,-1.315247,-0.56554407,0.4904394,1.058823,-1.2497219,0.40339553,0.097173035,-0.9123167,0.41467854,-0.41974935,1.585241,-0.6017146,-0.20872886,0.57814646,0.13682224,-0.88871837,-0.7033255,-0.53218555,-0.8210206,0.27612036,1.2294999,0.37769648,-1.0899255,0.68065614,0.18473338,-0.46310535,-0.22481827,1.1574494,0.39908138,0.42641127,0.7380527
egypt,-1.0207413,1.0644866,-0.6931635,-0.058975868,1.2778165,-1.0708756,0.098093644,-0.052434653,-0.5637727,-1.2245158,-1.435162,2.5021617,-1.1467556,0.09382764,-0.3179157,0.99352616,-0.18979247,-0.14504935,-0.61515445,-0.5228411,2.1050804,0.9669896,-0.64643097,-1.0982465,0.40597025,0.25611106,-1.3651419,0.3829621,1.4257848,0.73565036,-1.4135584,1.2248005
india,1.3959529,0.24858955,0.44024745,-0.058436595,0.7045293,-0.6396664,0.7540699,0.514747,-0.15454951,0.68763715,0.2636641,1.8950261,-1.9261831,1.3609076,-1.0128753,0.38879177,0.8171706,-0.32160425,-0.05614619,-2.5464725,0.811272,1.4893863,-1.7025443,-1.0795926,-0.08231625,1.861977,-1.9109191,1.1910009,0.24513067,0.71229213,-1.294027,0.86896807
indonesia,1.4388633,-1.0875045,-2.3065145,1.6672652,0.26534015,-0.65412056,-0.10372571,1.0761944,2.8116782,0.24568743,0.25431958,1.1890082,-0.6984792,-1.3930411,-0.40064943,-0.25575987,1.2672287,-1.004505,-0.3643975,-0.032709952,0.8945273,0.8935455,-1.1668053,-1.771883,0.0046434533,-0.33805877,0.2838613,-0.45537025,0.45294482,0.31423008,-1.3212203,1.8172593
israel,-0.174827,0.33004677,0.34160405,-0.33168912,1.0254046,0.07760165,-0.023267342,1.6480454,0.21798354,0.7161529,0.4793304,0.7364992,-0.3963498,0.22476529,-0.012599999,1.6129576,0.0700203,-0.47319847,0.18913871,0.4290751,-1.8472888,1.0756701,-0.77091366,-1.687503,-0.34748244,1.1024853,-0.50566727,0.3967249,0.08934482,-0.32320023,-1.199894,1.5648249
jordan,-0.03236972,-0.3030156,-1.0571271,1.2968214,-0.000563664,-0.29818588,0.15460238,0.8115064,-0.6554162,-0.48508513,-0.17981839,0.5484757,-0.17549069,0.20206867,-0.47380653,-0.68701196,-0.5472333,-0.34859422,-0.7410933,1.0148097,-1.8119189,1.7208642,-0.987163,-2.2552302,1.1508135,-0.4082542,-0.79154086,-0.5604486,0.8702338,0.6396299,-0.6223964,0.6218033
netherlands,0.3238721,-0.79512376,0.97257537,-0.36294192,-0.06542912,1.2715394,0.48781893,0.5143092,0.053067353,0.889374,-0.20646918,1.5527836,-0.79598624,-0.48706824,1.0624179,-0.11237278,-0.7525219,0.40960985,-1.4897211,0.06439368,0.26970336,-0.23448226,-0.8323574,-1.2876272,1.7313415,1.114274,-1.1817268,0.7024496,-0.15640804,0.3910447,0.40544832,1.2644933
poland,0.40598798,-0.23294425,-1.3073217,0.1511008,-1.0611782,-1.1221448,0.41098943,0.50007147,-0.51535755,1.2350715,0.09413556,1.7826918,-0.15996926,0.8945559,0.62904817,-0.24030092,0.25975043,1.608738,-1.2072809,0.012721013,0.343412,0.8886503,0.68638086,-1.542384,-0.019843664,0.78437513,-0.1373831,0.73283327,0.55939925,0.47050843,0.921894,0.6530948
uk,1.3870003,-1.0387126,0.047947764,2.3841987,-0.53190064,0.775833,-2.7140927,-0.68653995,-0.8612024,2.2608445,2.3328624,1.8472483,-0.6269135,1.1704887,1.5190613,-0.14727303,-0.8662888,-1.0076871,-1.153399,-0.034813598,0.7207463,0.53587955,-0.6353332,-0.6312142,0.028523056,0.19762507,2.3073506,0.15528265,-0.19350076,0.017110096,0.5758569,1.5677819
usa,1.8291767,-1.0867164,-0.9206872,-0.15509158,0.2814587,2.0205956,-1.294849,0.26809055,-0.63107115,0.037661627,-2.0068512,0.73930687,-2.7547112,2.155965,0.996076,-0.8669808,-0.31437084,0.13860202,1.6165864,1.0309601,0.52151746,-0.80297154,0.7715818,-1.0846591,0.40050915,0.70131505,0.39121357,0.045997687,-0.2875369,-2.0290442,0.95916086,0.2925927
ussr,1.3114275,-0.010343495,-1.4904001,-0.32047313,-1.0025523,-1.3220083,0.5440709,0.31222048,0.9906199,0.81086016,-0.37022492,0.98562706,-0.7036105,-1.3366442,1.2810403,-0.91772497,0.7247398,-3.326845,-0.3426858,0.7500982,0.05865071,0.68674904,0.71585846,-0.69957465,1.7234626,0.3495342,-0.50186306,0.22854438,0.8542581,0.73587865,1.0451168,1.7629094
