relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.9821619,-0.53713435,1.1376952,1.4011097,0.38208857,1.199523,-1.2783581,-0.8883552,-1.0224557,-0.04618332,-1.2241548,-0.12960365,-1.1985759,0.39157486,-0.2839937,-2.3292656,-0.11244862,0.20829707,0.077286445,-0.20942186,-0.15123352,-0.2595741,-0.21658807,0.22192383,0.08524478,0.114670396,0.57737964,-0.15090895,0.14229885,-0.08172983,-0.019937158,-0.06236174
term1,-1.0193692,0.62472993,1.2922935,1.2650803,0.5755696,-1.2329361,-1.526371,-0.669271,-1.4200387,0.22359729,0.54457045,0.1026835,-0.8033582,-1.7000937,-0.81858194,-0.49091616,-0.008784693,-0.024489433,0.39320132,-0.44588724,-0.033732165,-0.25800785,-0.36573553,-0.41868758,-0.28395128,0.14683136,-0.21430829,0.19648522,0.21912733,0.15141273,-0.35301274,0.7710112
term10,-2.0028083,0.023841428,1.0404308,1.1906534,-1.0243765,0.2762454,0.5482603,0.07880227,0.5829613,-0.13469416,0.29499003,-0.34836614,0.2559492,-1.0057716,0.45845145,-0.5948072,-0.2667353,-0.56218845,-0.0052662226,-0.46402705,-0.3063332,-1.0357981,0.41576353,1.4609042,0.9053173,-1.2473401,0.8581792,0.061877556,0.007875231,0.7684941,-0.87891465,0.4454109
term11,-1.1979324,-0.36368987,1.0790249,1.1935481,-0.5519118,0.47653046,0.8592834,0.27583563,0.29808298,0.23452297,-0.03045332,-0.15456302,-0.6301631,-1.1861405,0.9381025,-0.7465898,0.9060175,-0.5513695,0.01531733,0.4365579,0.5081603,1.528809,-1.2627134,-1.3181865,-0.81230235,-0.16132565,-0.86253846,-0.33924946,0.068122186,-0.515717,1.2302984,-0.44462818
term12,-1.0311173,0.51503867,-1.5164752,-1.2574413,-0.7655359,0.6432563,0.9323734,1.2042105,0.93812484,0.7448133,0.51292354,0.88445985,-2.1234221,-1.1601961,0.07700487,-0.9746283,-0.40953046,-0.13370796,0.079669684,-0.15687177,-0.042783,0.2367562,-0.25843748,-0.022276634,0.2947601,1.3734704,-1.1439486,-0.24138188,-0.21352041,-0.49825776,-0.50034386,0.5059264
term13,-2.2879918,0.94307625,-1.5175501,-1.2559053,-0.17848922,0.1368168,0.3558623,0.087700315,0.64893323,0.16032505,0.108041555,0.030614698,0.6906744,-1.5602448,-0.75443864,-0.92298114,-0.37191528,0.7250242,-0.13814446,1.004249,-0.27418008,-0.39918813,0.118370265,0.011318985,0.47229326,-1.4094627,0.8549256,0.5850881,-0.38295987,0.63227177,-0.86785936,0.20757113
term14,-1.3337259,1.4384706,-1.5334065,-1.2098207,-2.1194088,1.1320684,1.440275,1.0905548,0.46085426,0.6569196,1.0906157,-0.9877135,-1.5436631,-1.6912272,-0.6418318,-2.021545,0.4033698,0.060129568,0.80826896,-1.0439755,0.21194252,-1.1525537,-0.39005712,-0.8808353,0.5929736,1.5700163,0.7277318,0.20237572,-0.14619035,0.13122945,0.573167,0.70612323
term15,-1.4369059,-0.70468014,1.3700327,-1.3872473,0.41950828,0.65936965,0.19347847,-0.27780175,0.30971122,0.46819296,0.7645812,0.15580846,-0.8748391,-0.2674251,0.56864625,-0.8475778,-0.6460419,-0.64652485,-1.1404209,-0.7501051,1.0853349,-0.109774545,-1.3622063,-0.84742206,1.0586272,-0.32788342,0.33287373,-0.18969728,0.5290705,-0.31497088,-0.62121695,-0.91018146
term16,-0.9878966,0.4617203,-1.4353747,1.2705295,-0.41100767,-0.10116325,-0.2593717,-0.08528388,-0.23873362,0.34469327,-0.008644956,-0.062164,-0.78752375,-0.53896654,0.12683576,-0.51886153,-0.4118466,0.8691121,0.0075523774,0.6340655,0.53559035,0.64218193,-1.1147343,0.29485905,1.009524,0.2031483,-0.053371936,1.533381,0.11240971,0.8882943,-0.95745844,-0.08060301
term17,-1.2661196,0.02154775,-1.3483782,-1.2544564,-0.32364565,-0.9314817,0.55697477,-1.073034,-0.14354205,-3.2237527,1.3344624,-0.30487743,-1.074504,-1.0511563,1.3348182,0.017141283,0.32318404,0.14482462,0.04609532,0.041039705,0.39109892,0.055591483,0.11720306,0.30072123,-0.047337484,0.05548386,0.026320089,-0.2911317,-0.26999146,0.30155206,0.026455801,-0.27060187
