,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.8376169,-2.0617723,-0.32078367,0.06186959,0.67997193,-1.361446,-0.18278062,1.9515717,-0.4780048,-0.3787221,-0.37645483,0.5789317,-0.5146012,0.28888035,-0.11374879,-0.27692226,0.42605853,-0.9915293,-0.96652603,-1.176467,0.111739144,0.93692255,-0.259677,-0.7733729,0.10222308,-0.17255051,0.051061917,-1.5535748,-1.3055756,-1.1726866,0.9966601,0.88130283
activity,-0.50895613,0.03823944,1.0824248,-0.26673293,-0.025227575,-0.53265566,-2.8708487,0.56244576,0.544567,-1.201699,0.09172943,0.8290821,0.2527888,1.7105503,0.57478964,-1.0060303,-0.62999547,1.6394823,-1.2996681,-0.29803693,0.5040232,1.1617066,-1.1544341,-1.5210453,2.1347635,-0.14642861,-0.9115155,-0.9744128,-0.62046343,-0.13452378,0.71465063,2.4670992
age_group,-0.33331266,0.54122186,-0.80888945,-0.5450686,1.049657,-0.25184935,1.1447163,1.1939197,0.34618825,-0.3812051,0.78269655,0.87300426,-0.8129799,1.5988485,-0.14366919,-2.466597,-1.1830063,-1.0169561,-0.9301837,-0.19616008,-0.24159077,1.1844494,-1.2375003,-0.21739633,0.0659495,0.06670896,-0.8380537,-0.634626,0.37035817,0.614677,1.0007517,1.4751554
alga,-0.17354025,1.5341563,1.8401151,0.1862388,-0.26856595,0.49887034,-0.34524798,1.1656022,1.5414649,-0.6385434,1.1983801,1.7537949,1.8059565,0.8326811,0.3369897,-1.6385083,-0.6812272,0.6635911,-1.2791992,0.7419333,-0.97791135,-0.30835295,-1.5952458,-0.90360385,-0.25225553,0.51469463,-0.3348298,-0.5794431,0.2266895,0.32176897,0.8942672,1.3557967
amino_acid_peptide_or_protein,-0.52362967,-0.12835921,-0.17786883,0.48885664,-0.1063096,-0.9219158,-0.51319987,1.1244236,-1.0806665,-0.70935833,0.20354731,0.5809179,0.41610867,0.40275928,2.2780576,-1.3889861,1.2644359,0.8409066,-1.1757048,0.8546683,0.5511926,0.7778351,-1.1040548,-0.015186861,1.7582457,-1.2330115,0.7045732,-0.5545928,0.51193315,-1.232996,1.5400579,1.4039662
amino_acid_sequence,0.031369664,-1.0976205,-0.146277,-0.8126894,0.56017655,-0.4539965,-0.74890673,0.8615205,0.30077827,-0.13997644,-0.33187613,0.64175117,1.2553196,1.8872018,1.9783807,0.12987903,-3.1071079,-2.6856825,-2.6675441,0.52762437,0.020439718,0.63384277,-1.0591836,-0.6389607,0.21575098,0.63692045,-0.26926208,-1.4016391,-0.9377632,0.5298141,0.7437093,2.087436
amphibian,-0.2546265,1.5980644,-1.4397272,0.10417007,1.6546102,0.34170645,-1.0164884,1.4828589,1.440749,0.30160242,0.8198047,0.917029,1.4437563,1.1748183,0.2861,-1.682643,-0.08281602,0.016713008,-0.9197258,-0.615355,-1.0050762,-0.121399485,-2.184119,-0.6941208,-0.18668923,-0.061657794,-0.029742718,-1.0463651,0.16700499,0.19279015,0.45391858,1.6333225
anatomical_abnormality,0.6165553,-1.893828,0.09400809,0.118429065,0.708976,-1.0310286,-0.7191295,1.8208588,-0.44242418,0.5211736,-0.5738584,0.6044144,-0.6415883,0.002210164,0.45269623,-0.23740594,1.0066764,-0.68839693,-1.253436,-1.3883097,0.19035484,1.5163171,-0.5144543,-0.2891905,0.45194295,0.2494556,-0.56163895,-1.3518845,-0.9265248,-1.1906022,0.73584634,0.6834662
anatomical_structure,-0.5994355,-1.0071745,-1.2535778,-0.048063587,-0.11427106,-3.569242,-1.158479,-0.24199556,-1.7509102,-0.14139664,-1.3890252,1.476952,0.92554647,0.50163805,-0.9935879,-1.119745,0.3864427,-0.7372471,-2.4332397,-0.35471004,1.5271766,1.3986672,-0.43520486,-0.33738446,-1.7643827,0.34580338,-0.72958726,-1.7391398,-0.040828593,0.36128926,0.27104345,1.2739555
animal,-1.4362133,1.3211623,-1.9185017,0.6243989,-0.9959013,0.7539194,-0.77948326,0.6034275,0.7162657,-0.38023728,0.19635434,1.4852678,1.7815526,0.45995623,1.2060612,-0.29764855,-0.40250665,0.08846395,-1.6545473,-0.3881281,-0.901318,-0.08776069,-2.4856207,-0.5588123,-0.84004974,0.094685964,-0.4456756,-0.5231168,0.82238215,-0.1746309,0.71091634,1.711245
