,entity
0,medical_device
1,anatomical_abnormality
2,biologically_active_substance
3,machine_activity
4,congenital_abnormality
5,organophosphorus_compound
6,biologic_function
7,body_part_organ_or_organ_component
8,genetic_function
9,cell
10,mental_or_behavioral_dysfunction
11,clinical_attribute
12,acquired_abnormality
13,amino_acid_peptide_or_protein
14,bacterium
15,individual_behavior
16,hormone
17,professional_or_occupational_group
18,tissue
19,research_activity
20,mental_process
21,natural_phenomenon_or_process
22,group
23,injury_or_poisoning
24,organ_or_tissue_function
25,pathologic_function
26,cell_function
27,drug_delivery_device
28,inorganic_chemical
29,cell_or_molecular_dysfunction
30,anatomical_structure
31,cell_component
32,qualitative_concept
33,quantitative_concept
34,lipid
35,body_space_or_junction
36,organism_function
37,molecular_function
38,amino_acid_sequence
39,age_group
40,enzyme
41,alga
42,patient_or_disabled_group
43,finding
44,research_device
45,gene_or_genome
46,physiologic_function
47,steroid
48,immunologic_factor
49,pharmacologic_substance
50,health_care_related_organization
51,vitamin
52,disease_or_syndrome
53,laboratory_or_test_result
54,self_help_or_relief_organization
55,chemical_viewed_functionally
56,educational_activity
57,neoplastic_process
58,receptor
59,antibiotic
60,biomedical_or_dental_material
61,molecular_biology_research_technique
62,occupational_activity
63,food
64,diagnostic_procedure
65,substance
66,social_behavior
67,embryonic_structure
68,body_substance
69,invertebrate
70,virus
71,organic_chemical
72,animal
73,carbohydrate
74,eicosanoid
75,family_group
76,nucleic_acid_nucleoside_or_nucleotide
77,hazardous_or_poisonous_substance
78,laboratory_procedure
79,experimental_model_of_disease
80,fish
81,environmental_effect_of_humans
82,professional_society
83,bird
84,sign_or_symptom
85,entity
86,amphibian
87,chemical
88,intellectual_product
89,neuroreactive_substance_or_biogenic_amine
90,health_care_activity
91,rickettsia_or_chlamydia
92,population_group
93,fully_formed_anatomical_structure
94,organism_attribute
95,indicator_reagent_or_diagnostic_aid
96,organism
97,regulation_or_law
98,chemical_viewed_structurally
99,vertebrate
100,behavior
101,clinical_drug
102,human
103,fungus
104,temporal_concept
105,body_location_or_region
106,geographic_area
107,therapeutic_or_preventive_procedure
108,phenomenon_or_process
109,group_attribute
110,organization
111,element_ion_or_isotope
112,plant
113,body_system
114,governmental_or_regulatory_activity
115,activity
116,reptile
117,conceptual_entity
118,occupation_or_discipline
119,spatial_concept
120,nucleotide_sequence
121,mammal
122,manufactured_object
123,daily_or_recreational_activity
124,biomedical_occupation_or_discipline
125,idea_or_concept
126,molecular_sequence
127,human_caused_phenomenon_or_process
128,archaeon
129,carbohydrate_sequence
130,functional_concept
131,physical_object
132,language
133,event
134,classification
