,entity
0,biologic_function
1,molecular_function
2,laboratory_procedure
3,organophosphorus_compound
4,neuroreactive_substance_or_biogenic_amine
5,acquired_abnormality
6,genetic_function
7,qualitative_concept
8,physiologic_function
9,gene_or_genome
10,congenital_abnormality
11,indicator_reagent_or_diagnostic_aid
12,professional_or_occupational_group
13,biologically_active_substance
14,organic_chemical
15,organ_or_tissue_function
16,disease_or_syndrome
17,neoplastic_process
18,medical_device
19,family_group
20,cell_or_molecular_dysfunction
21,mental_or_behavioral_dysfunction
22,clinical_attribute
23,sign_or_symptom
24,research_activity
25,rickettsia_or_chlamydia
26,mental_process
27,laboratory_or_test_result
28,pathologic_function
29,alga
30,spatial_concept
31,social_behavior
32,receptor
33,self_help_or_relief_organization
34,hazardous_or_poisonous_substance
35,body_space_or_junction
36,nucleic_acid_nucleoside_or_nucleotide
37,inorganic_chemical
38,natural_phenomenon_or_process
39,cell_component
40,immunologic_factor
41,pharmacologic_substance
42,carbohydrate
43,hormone
44,organism_attribute
45,organism
46,regulation_or_law
47,chemical_viewed_structurally
48,anatomical_abnormality
49,enzyme
50,injury_or_poisoning
51,tissue
52,cell
53,population_group
54,organism_function
55,virus
56,bacterium
57,antibiotic
58,fully_formed_anatomical_structure
59,behavior
60,educational_activity
61,clinical_drug
62,eicosanoid
63,age_group
64,diagnostic_procedure
65,cell_function
66,human
67,molecular_biology_research_technique
68,steroid
69,fungus
70,finding
71,individual_behavior
72,amino_acid_sequence
73,drug_delivery_device
74,biomedical_occupation_or_discipline
75,food
76,quantitative_concept
77,amino_acid_peptide_or_protein
78,vitamin
79,temporal_concept
80,professional_society
81,body_location_or_region
82,geographic_area
83,organization
84,therapeutic_or_preventive_procedure
85,health_care_activity
86,animal
87,phenomenon_or_process
88,lipid
89,group_attribute
90,bird
91,element_ion_or_isotope
92,experimental_model_of_disease
93,chemical
94,occupational_activity
95,embryonic_structure
96,research_device
97,body_part_organ_or_organ_component
98,vertebrate
99,group
100,chemical_viewed_functionally
101,patient_or_disabled_group
102,health_care_related_organization
103,environmental_effect_of_humans
104,event
105,governmental_or_regulatory_activity
106,substance
107,activity
108,reptile
109,functional_concept
110,conceptual_entity
111,biomedical_or_dental_material
112,amphibian
113,body_substance
114,occupation_or_discipline
115,invertebrate
116,human_caused_phenomenon_or_process
117,plant
118,anatomical_structure
119,body_system
120,mammal
121,manufactured_object
122,daily_or_recreational_activity
123,language
124,nucleotide_sequence
125,molecular_sequence
126,fish
127,carbohydrate_sequence
128,classification
129,machine_activity
130,physical_object
131,intellectual_product
132,archaeon
133,idea_or_concept
134,entity
