,entity
0,governmental_or_regulatory_activity
1,social_behavior
2,nucleic_acid_nucleoside_or_nucleotide
3,chemical_viewed_functionally
4,antibiotic
5,laboratory_procedure
6,organophosphorus_compound
7,pharmacologic_substance
8,alga
9,bird
10,diagnostic_procedure
11,cell_component
12,pathologic_function
13,bacterium
14,molecular_function
15,neuroreactive_substance_or_biogenic_amine
16,experimental_model_of_disease
17,archaeon
18,embryonic_structure
19,environmental_effect_of_humans
20,physiologic_function
21,immunologic_factor
22,indicator_reagent_or_diagnostic_aid
23,cell_or_molecular_dysfunction
24,sign_or_symptom
25,cell_function
26,educational_activity
27,neoplastic_process
28,patient_or_disabled_group
29,regulation_or_law
30,gene_or_genome
31,mental_or_behavioral_dysfunction
32,genetic_function
33,amphibian
34,anatomical_abnormality
35,manufactured_object
36,tissue
37,biologic_function
38,health_care_activity
39,phenomenon_or_process
40,receptor
41,carbohydrate
42,eicosanoid
43,professional_society
44,disease_or_syndrome
45,fully_formed_anatomical_structure
46,hormone
47,individual_behavior
48,behavior
49,molecular_biology_research_technique
50,biologically_active_substance
51,amino_acid_peptide_or_protein
52,plant
53,therapeutic_or_preventive_procedure
54,steroid
55,enzyme
56,inorganic_chemical
57,organization
58,anatomical_structure
59,research_activity
60,body_space_or_junction
61,element_ion_or_isotope
62,body_part_organ_or_organ_component
63,mental_process
64,congenital_abnormality
65,intellectual_product
66,body_system
67,clinical_attribute
68,health_care_related_organization
69,rickettsia_or_chlamydia
70,biomedical_or_dental_material
71,acquired_abnormality
72,virus
73,population_group
74,organism_function
75,organism_attribute
76,idea_or_concept
77,entity
78,hazardous_or_poisonous_substance
79,organ_or_tissue_function
80,chemical_viewed_structurally
81,drug_delivery_device
82,finding
83,body_substance
84,organic_chemical
85,occupational_activity
86,food
87,chemical
88,vitamin
89,laboratory_or_test_result
90,lipid
91,cell
92,research_device
93,professional_or_occupational_group
94,mammal
95,self_help_or_relief_organization
96,medical_device
97,natural_phenomenon_or_process
98,quantitative_concept
99,reptile
100,functional_concept
101,biomedical_occupation_or_discipline
102,group_attribute
103,human_caused_phenomenon_or_process
104,clinical_drug
105,group
106,vertebrate
107,injury_or_poisoning
108,amino_acid_sequence
109,qualitative_concept
110,geographic_area
111,body_location_or_region
112,fish
113,family_group
114,fungus
115,age_group
116,conceptual_entity
117,invertebrate
118,activity
119,animal
120,occupation_or_discipline
121,human
122,temporal_concept
123,daily_or_recreational_activity
124,machine_activity
125,nucleotide_sequence
126,molecular_sequence
127,carbohydrate_sequence
128,organism
129,classification
130,substance
131,language
132,spatial_concept
133,event
134,physical_object
