,entity
0,diagnostic_procedure
1,pathologic_function
2,chemical_viewed_functionally
3,body_space_or_junction
4,laboratory_or_test_result
5,mental_process
6,cell_or_molecular_dysfunction
7,antibiotic
8,experimental_model_of_disease
9,steroid
10,amino_acid_peptide_or_protein
11,pharmacologic_substance
12,reptile
13,physiologic_function
14,behavior
15,molecular_biology_research_technique
16,drug_delivery_device
17,organophosphorus_compound
18,neoplastic_process
19,acquired_abnormality
20,group
21,mammal
22,laboratory_procedure
23,biologic_function
24,educational_activity
25,research_activity
26,biomedical_or_dental_material
27,cell
28,biologically_active_substance
29,natural_phenomenon_or_process
30,gene_or_genome
31,medical_device
32,professional_or_occupational_group
33,congenital_abnormality
34,hazardous_or_poisonous_substance
35,invertebrate
36,therapeutic_or_preventive_procedure
37,cell_function
38,classification
39,hormone
40,body_substance
41,body_part_organ_or_organ_component
42,health_care_related_organization
43,human
44,disease_or_syndrome
45,self_help_or_relief_organization
46,vitamin
47,qualitative_concept
48,event
49,virus
50,eicosanoid
51,chemical_viewed_structurally
52,embryonic_structure
53,mental_or_behavioral_dysfunction
54,receptor
55,carbohydrate
56,nucleic_acid_nucleoside_or_nucleotide
57,molecular_function
58,body_location_or_region
59,geographic_area
60,cell_component
61,anatomical_structure
62,element_ion_or_isotope
63,plant
64,alga
65,tissue
66,genetic_function
67,chemical
68,research_device
69,organism
70,daily_or_recreational_activity
71,immunologic_factor
72,enzyme
73,organism_function
74,manufactured_object
75,individual_behavior
76,organic_chemical
77,patient_or_disabled_group
78,organism_attribute
79,indicator_reagent_or_diagnostic_aid
80,food
81,organ_or_tissue_function
82,neuroreactive_substance_or_biogenic_amine
83,fungus
84,quantitative_concept
85,anatomical_abnormality
86,finding
87,regulation_or_law
88,clinical_attribute
89,health_care_activity
90,inorganic_chemical
91,vertebrate
92,idea_or_concept
93,substance
94,injury_or_poisoning
95,lipid
96,social_behavior
97,fish
98,human_caused_phenomenon_or_process
99,governmental_or_regulatory_activity
100,bacterium
101,population_group
102,sign_or_symptom
103,entity
104,rickettsia_or_chlamydia
105,phenomenon_or_process
106,age_group
107,fully_formed_anatomical_structure
108,clinical_drug
109,animal
110,machine_activity
111,nucleotide_sequence
112,environmental_effect_of_humans
113,intellectual_product
114,family_group
115,organization
116,activity
117,group_attribute
118,occupational_activity
119,professional_society
120,temporal_concept
121,molecular_sequence
122,language
123,bird
124,functional_concept
125,amphibian
126,archaeon
127,amino_acid_sequence
128,conceptual_entity
129,carbohydrate_sequence
130,body_system
131,spatial_concept
132,physical_object
133,occupation_or_discipline
134,biomedical_occupation_or_discipline
