,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,alga
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,social_behavior
24,laboratory_procedure
25,organism_attribute
26,neuroreactive_substance_or_biogenic_amine
27,organic_chemical
28,cell_or_molecular_dysfunction
29,enzyme
30,element_ion_or_isotope
31,qualitative_concept
32,research_device
33,hazardous_or_poisonous_substance
34,patient_or_disabled_group
35,experimental_model_of_disease
36,eicosanoid
37,vitamin
38,physiologic_function
39,research_activity
40,body_location_or_region
41,acquired_abnormality
42,virus
43,mental_or_behavioral_dysfunction
44,antibiotic
45,pharmacologic_substance
46,anatomical_abnormality
47,injury_or_poisoning
48,body_system
49,cell_function
50,mammal
51,organism
52,molecular_function
53,body_substance
54,gene_or_genome
55,bird
56,steroid
57,health_care_related_organization
58,animal
59,food
60,finding
61,bacterium
62,human
63,body_space_or_junction
64,congenital_abnormality
65,anatomical_structure
66,pathologic_function
67,health_care_activity
68,cell
69,inorganic_chemical
70,tissue
71,individual_behavior
72,plant
73,biologically_active_substance
74,therapeutic_or_preventive_procedure
75,chemical_viewed_structurally
76,lipid
77,reptile
78,professional_society
79,hormone
80,carbohydrate
81,immunologic_factor
82,biologic_function
83,phenomenon_or_process
84,organophosphorus_compound
85,professional_or_occupational_group
86,cell_component
87,family_group
88,nucleic_acid_nucleoside_or_nucleotide
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,occupational_activity
98,laboratory_or_test_result
99,behavior
100,fully_formed_anatomical_structure
101,machine_activity
102,embryonic_structure
103,daily_or_recreational_activity
104,indicator_reagent_or_diagnostic_aid
105,manufactured_object
106,entity
107,biomedical_occupation_or_discipline
108,educational_activity
109,amino_acid_sequence
110,organization
111,group_attribute
112,rickettsia_or_chlamydia
113,fungus
114,drug_delivery_device
115,fish
116,environmental_effect_of_humans
117,amphibian
118,clinical_drug
119,activity
120,carbohydrate_sequence
121,conceptual_entity
122,occupation_or_discipline
123,nucleotide_sequence
124,functional_concept
125,quantitative_concept
126,human_caused_phenomenon_or_process
127,intellectual_product
128,archaeon
129,classification
130,language
131,physical_object
132,spatial_concept
133,event
134,idea_or_concept
