relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
location_of,-0.0192251000553370,-0.9517934918403625,0.0825275704264641,-1.3542592525482178,-0.6148298382759094,1.1729030609130859,0.2508864998817444,0.0367396697402000,0.1149215549230576,0.1465594619512558,-0.0179176758974791,-1.7487688064575195,0.1035812944173813,0.1804347038269043,-0.8498399853706360,-0.5385368466377258,0.2283763736486435,0.4264756739139557,-0.2637960910797119,0.5187018513679504,-0.1505489796400070,-0.5440258383750916,0.6188419461250305,0.6411104798316956,0.2334283143281937,-0.7135472893714905,-0.0287549588829279,-0.5528117418289185,0.2762839794158936,1.0400859117507935,-0.1958701908588409,-1.2157388925552368
manifestation_of,0.5689596533775330,-0.9149996042251587,-0.1027535125613213,-1.6349170207977295,1.8523247241973877,0.5387789011001587,0.5940782427787781,0.8675753474235535,0.2228377312421799,-0.0552667602896690,-0.6651616096496582,-0.3967866897583008,-0.0393458977341652,0.3738085925579071,-1.4070580005645752,0.7325508594512939,-0.7977187037467957,0.7641704678535461,-0.6036649346351624,0.0920986011624336,-0.0789494290947914,0.7180489301681519,-1.3061749935150146,0.3287460207939148,1.4967358112335205,-0.6614210009574890,0.1750295311212540,0.5835050940513611,0.1142003312706947,0.3604955673217773,-0.1937793940305710,1.1991906166076660
isa,-0.2728491425514221,-0.8136448860168457,0.5698791742324829,-0.4018390178680420,0.6273907423019409,0.0717787817120552,0.2179922610521317,-0.4810853600502014,0.0591901056468487,0.2158195376396179,0.5755873918533325,0.6894719600677490,-0.1096620783209801,0.3517572879791260,-1.6035665273666382,0.5239593982696533,0.4717164039611816,-0.0024322462268174,-0.0934604704380035,-0.0937649235129356,-0.3165176808834076,-0.2685667574405670,-1.0770113468170166,0.4409797787666321,0.1277431398630142,0.3998439311981201,-0.0490761362016201,0.5385764837265015,0.2740674912929535,-0.3812641203403473,-0.1825861185789108,-0.3783654868602753
affects,-0.3438054025173187,0.0971780121326447,-0.2798100709915161,-1.3538863658905029,0.0529818795621395,0.0590606182813644,-0.0803623721003532,-0.1281265020370483,-0.0884253904223442,0.7186053991317749,-0.2879298031330109,0.2040509730577469,0.0428567044436932,0.9660263657569885,-0.9692985415458679,0.2822349667549133,0.2873449027538300,-0.0832448154687881,0.0368895307183266,0.2265611141920090,0.5019839406013489,0.6854827404022217,0.2824326753616333,-0.1286962479352951,-0.1662460714578629,0.0402715988457203,0.3055382966995239,0.5645894408226013,0.0612451024353504,0.5265730023384094,-0.4103767275810242,-1.0353274345397949
associated_with,0.6806181073188782,-1.0597763061523438,-0.6188607811927795,-1.4939696788787842,2.1261000633239746,-0.4641360640525818,0.2988860607147217,-0.0820633769035339,0.6756132245063782,-1.1104140281677246,-1.0444632768630981,-0.4223484098911285,0.2447835505008698,0.1188262775540352,-0.7881472110748291,0.0601001419126987,-1.1277518272399902,0.2233585715293884,-0.3484705984592438,0.8501132726669312,0.0134749002754688,1.2579158544540405,-0.1314787119626999,0.1054647266864777,-0.4312220215797424,-0.3197556436061859,0.0967525243759155,0.0212134141474962,-0.4046479463577271,0.2311574220657349,-0.1108899936079979,-0.4229144752025604
interacts_with,0.5052705407142639,-0.6558312773704529,-0.1672472506761551,-0.8902232050895691,0.4759624600410461,0.7439445257186890,0.4980508387088776,0.2195035964250565,0.0814878866076469,0.6763666868209839,0.3788791298866272,0.5482311844825745,-0.6033607125282288,0.5045759081840515,-1.2617008686065674,0.8705126643180847,-0.8445680141448975,-0.0108695533126593,0.0200236886739731,0.0336019918322563,0.1000203937292099,0.4346947371959686,-0.2237291932106018,-0.7135984897613525,0.1197003200650215,0.1904698312282562,-0.3737597167491913,0.6328096389770508,-0.1728338152170181,0.6167641878128052,-0.1692404448986053,0.3850005567073822
result_of,-0.6091092228889465,-0.5990749597549438,-0.2463126182556152,-0.7649980187416077,1.0308129787445068,0.4426001608371735,0.4354843795299530,-0.6674222350120544,0.1020125299692154,0.5702446699142456,-0.2715460062026978,-0.3426042199134827,0.0670082718133926,-0.0286324284970760,-1.8675915002822876,1.4682736396789551,0.5664730072021484,0.0286951716989279,-0.2026241123676300,-0.2014613300561905,-0.5596480965614319,-0.3251701295375824,-0.3122937083244324,-0.5786058306694031,-0.4063433408737183,0.3807464241981506,0.2177660167217255,1.2392560243606567,-0.4076744616031647,0.0288285240530968,-0.2954618036746979,0.1073130592703819
complicates,0.3119869828224182,-1.2772010564804077,0.0697005167603493,-1.5112708806991577,0.6313446760177612,0.4328383207321167,-0.8280659914016724,0.6862316131591797,1.0683165788650513,-0.3066319227218628,1.1225267648696899,0.5246179103851318,-0.2054057121276855,0.6140981316566467,-0.9640698432922363,-0.3286712467670441,0.3943710625171661,0.0795882865786552,0.3610625267028809,0.1556222736835480,0.5089147686958313,0.2844851613044739,1.0908708572387695,-0.2454214990139008,0.3025573790073395,0.9265232086181641,-0.4938457012176514,0.3784812390804291,-0.2820816636085510,-0.9565958976745605,-0.1271239370107651,-0.6852561235427856
occurs_in,0.8753679990768433,-0.5438877344131470,-0.4486490786075592,-2.1758306026458740,0.9773784279823303,0.0415706150233746,0.2156206071376801,-0.6694938540458679,1.5155687332153320,-0.0358682945370674,0.5652185082435608,1.2406067848205566,0.3105395138263702,-0.2580587565898895,-1.2772194147109985,-0.4334266185760498,0.8776031136512756,0.4457194209098816,-0.2911995351314545,0.2633285224437714,-0.4324264228343964,1.0088372230529785,0.5093176960945129,0.2028744220733643,1.1163985729217529,0.9373881220817566,-1.1166445016860962,-0.0905589759349823,1.0345510244369507,-0.0097754094749689,-0.1948439478874207,0.3217220902442932
uses,0.2621423602104187,-1.0776544809341431,0.2589067220687866,-1.1121137142181396,0.6441203355789185,-0.6607121229171753,0.0887087807059288,-1.1460456848144531,-0.2080811262130737,0.4236438572406769,0.1709102988243103,0.6447989940643311,0.2267186045646667,0.4335529804229736,-1.6692121028900146,0.0411837473511696,0.1882830262184143,0.7290889620780945,-0.8331685662269592,-0.4389092028141022,0.5501009821891785,-0.3006402552127838,0.7643387317657471,-1.2736643552780151,-0.7265157103538513,-0.6949561238288879,0.8468501567840576,-1.1230710744857788,-0.1250616163015366,0.5180345773696899,0.0709582716226578,1.3452993631362915
produces,-0.9435319304466248,-0.6499354243278503,-0.4906199276447296,-1.5779262781143188,-0.5447084903717041,-0.2825073003768921,-0.5786601901054382,0.2458287030458450,-0.1867095232009888,-0.0669347643852234,1.1538701057434082,0.7556828260421753,-0.6685762405395508,0.5647844672203064,-0.8283908367156982,0.0093076527118683,0.1325846314430237,0.3646536767482758,-0.1100380644202232,-0.3197969496250153,1.2366613149642944,-0.2284261286258698,0.2975353896617889,-1.3167009353637695,-0.4329691231250763,-0.7483419179916382,0.6057693958282471,0.1165444403886795,-1.7621002197265625,0.7342796921730042,0.2674427330493927,1.0259113311767578
degree_of,1.2003333568572998,-1.4165750741958618,0.5347416400909424,-3.2772264480590820,-0.4764221608638763,-0.2115271538496017,1.0182920694351196,-1.3126490116119385,2.1593794822692871,0.6744106411933899,0.1707387566566467,-0.0474370308220387,1.8030389547348022,0.5602226853370667,-1.6522834300994873,0.9298472404479980,0.0126969628036022,-0.0350690819323063,1.5725860595703125,-0.7272248268127441,-0.2306266576051712,0.1760533452033997,-0.2431992590427399,2.2672080993652344,-0.1866686493158340,0.5396862030029297,-0.5939261913299561,-0.2481407076120377,0.3122779428958893,0.1334955096244812,-0.6174177527427673,0.2035560309886932
connected_to,0.6963952779769897,-1.5208413600921631,0.9622372388839722,-4.5272579193115234,1.3269494771957397,1.9235882759094238,-0.6246488094329834,0.1579853594303131,1.7869514226913452,-1.2019777297973633,0.2138968855142593,0.8743021488189697,0.7462391257286072,-0.5624271035194397,-1.6368539333343506,2.4181275367736816,0.1010737270116806,1.0418189764022827,-5.1658830642700195,-0.0731618776917458,0.5146559476852417,1.3408279418945312,0.9101179838180542,0.1768361330032349,0.9733040928840637,0.1921676248311996,-0.2553939819335938,0.7194344997406006,0.0803133249282837,-0.6938882470130920,-1.0279296636581421,-2.0367319583892822
process_of,0.0360736884176731,-0.0019648796878755,-0.1371596306562424,-1.8881313800811768,-0.6264384388923645,-0.0991082563996315,-0.2660066485404968,-0.6299500465393066,0.0344829410314560,0.3159083127975464,-0.0764719471335411,-0.7331818938255310,0.4382712244987488,1.2204363346099854,-1.1703602075576782,0.8934704661369324,0.0051579452119768,0.0869929790496826,0.1674929410219193,0.0060990350320935,0.0007418208406307,0.5505381226539612,0.2898532450199127,-0.1803202927112579,0.0477806031703949,0.1200138479471207,-0.0454630553722382,0.8576911091804504,0.2212063670158386,0.2249865680932999,0.1541074216365814,-0.5306109189987183
co-occurs_with,0.1883244961500168,-0.7871826291084290,-0.1715873777866364,-3.2995226383209229,-0.9029219746589661,0.4729606807231903,1.2490830421447754,1.9839317798614502,2.2414872646331787,-0.2399607151746750,1.3740404844284058,1.8827686309814453,-0.2924048602581024,0.4126060009002686,-1.3081775903701782,1.0724821090698242,-0.4346599876880646,0.0194813832640648,0.4163008332252502,-0.5837290287017822,-0.0358314514160156,0.4944901168346405,-0.9051471948623657,0.3326306343078613,-0.3488570153713226,0.5551282167434692,0.8264315724372864,0.3636727631092072,-0.2657071053981781,-0.9722860455513000,-1.6568983793258667,-0.5689431428909302
disrupts,-0.3460890948772430,-0.8653356432914734,0.1090550348162651,-1.6431761980056763,-0.5555312633514404,-0.3211530148983002,-0.3148739933967590,-0.0155070861801505,-0.3729405403137207,0.0947769880294800,0.0475418940186501,0.1208111122250557,-1.6053813695907593,-0.2617703676223755,-0.6146640181541443,-0.0541745498776436,-0.8787077069282532,-0.1540123671293259,0.2560887932777405,-0.0242542140185833,-0.1648907512426376,0.0173711944371462,1.4472310543060303,-0.2690616250038147,1.1802002191543579,-0.2912973463535309,0.4123068153858185,-0.5312263369560242,0.6884509325027466,-0.5340518355369568,0.2717255353927612,-0.1906201392412186
issue_in,0.0283735673874617,-0.4428867697715759,0.1344399750232697,-0.9822909832000732,-0.0393734686076641,-0.3560502529144287,-0.0985115766525269,0.0219340268522501,-0.1009146720170975,0.3372621536254883,0.0137285683304071,-0.1869698464870453,-0.1642348021268845,0.1792575418949127,-0.0461845062673092,0.5184112787246704,0.3137291073799133,-0.0161886047571898,0.1192968636751175,0.3272378146648407,0.1079025641083717,-0.1244701743125916,-0.0493318736553192,0.0281235929578543,0.1545901149511337,-0.0488917529582977,-0.0945445075631142,-0.0495256781578064,-0.0947719067335129,0.2117337286472321,-0.0155284656211734,-0.0650331005454063
part_of,0.8854446411132812,-0.6855139732360840,0.2061101198196411,-1.0797857046127319,0.7043612599372864,0.0486439205706120,-0.6033443808555603,-0.4930245578289032,-0.1957528442144394,0.0101461214944720,-0.2639172971248627,0.1895195245742798,0.3066113293170929,-0.0963056758046150,-0.7217797636985779,-0.2788378298282623,-0.0735113173723221,-0.0230305325239897,0.5169520378112793,0.0257874038070440,0.6232604980468750,0.6965018510818481,-0.3751655519008636,-0.3105937242507935,-0.4791254699230194,-0.0735519081354141,0.7590492367744446,-1.2345733642578125,-0.1263481676578522,1.0942610502243042,-0.3825374245643616,-0.1782818734645844
measures,-0.6004250049591064,-0.6516937613487244,0.4391900300979614,-1.3784914016723633,0.3172313868999481,-0.1503413617610931,-0.0111982766538858,-0.4447136521339417,-0.2415944933891296,-1.3132863044738770,-0.1749917864799500,0.9331196546554565,0.2013998925685883,-0.3329454064369202,-0.6901966333389282,0.1572594046592712,0.1169723495841026,-0.4985430240631104,-0.0953044816851616,0.5746980905532837,-0.6324096322059631,0.0534949228167534,-0.1554597169160843,0.6688430905342102,0.0687246024608612,-0.2529324293136597,-0.2139316797256470,-1.3304691314697266,0.2934063374996185,0.1775216162204742,0.2612396180629730,-0.2716201245784760
prevents,-2.5188639163970947,-1.3281022310256958,-1.8494116067886353,-2.8460357189178467,1.1197637319564819,0.0322781801223755,-0.4211180806159973,-1.1033427715301514,1.6969212293624878,-0.2966329455375671,0.2267602235078812,1.4323700666427612,-0.0832168608903885,0.4286612570285797,-1.0589087009429932,-0.4739760458469391,1.5731899738311768,0.4507732391357422,-0.6576576232910156,-0.3589755296707153,-0.9798293709754944,-0.1604748219251633,0.1665989607572556,-0.6627213954925537,1.6376303434371948,-0.0583427958190441,1.1611443758010864,0.0473392717540264,-0.0165913589298725,-0.1038810685276985,0.2590447962284088,0.3094494342803955
causes,-0.1923263669013977,-0.9559639096260071,0.0310811549425125,-0.9630076885223389,-1.2850155830383301,-0.5187758803367615,-0.2343443334102631,0.9979348182678223,-0.0881157517433167,0.1896687299013138,0.3542017638683319,-0.2260623127222061,0.2653111815452576,0.6213223338127136,-1.2386530637741089,-0.2793146371841431,0.9025790691375732,0.4091293215751648,-0.6277137994766235,0.1609849482774734,0.4756368696689606,0.5308277606964111,0.0012551093241200,-0.0923826396465302,1.1493606567382812,0.1381572335958481,-0.3907743692398071,-0.6480493545532227,-0.0786920562386513,0.1792060434818268,0.2265922427177429,-0.2581712603569031
