,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-1.019226,1.4931382,-0.028825352,0.4116229,0.96457094,-0.61571574,1.1254803,-0.7689513,0.1311123,-1.1303321,1.5316874,1.2704915,1.2159705,1.1712346,0.7017981,0.6781561,1.8907943,-0.8308695,0.41683406,-0.49804756,-0.8597562,-0.41806263,0.2532477,1.4476981,-0.4655962,0.21271668,-0.836624,0.34438705,-0.42647046,0.083919,1.2249805,1.2800269
activity,-0.55922097,0.19959784,-0.8057037,0.2933179,-0.28663406,-1.6562096,1.1480563,0.2415037,0.42992607,1.0982192,0.9413833,-0.281963,-1.6276467,1.2655914,0.83994234,-0.37939894,0.25545645,-0.09693754,0.72877395,0.56070143,-1.4737214,0.21011521,-0.26981282,1.2045249,-0.35277706,0.7855728,0.78779465,0.7767279,-2.4370868,-0.21373168,2.2178178,0.12263504
age_group,-0.4216462,0.7973905,-2.1480975,0.3437012,-1.1281883,-1.3660806,1.5075722,-0.8848563,-0.6469088,-0.7316421,1.1227794,-1.1497828,-0.99073464,2.090408,2.280626,0.9907049,-0.7498211,0.28209126,0.28139144,-0.97396106,-0.60154945,-0.7171177,0.23112749,0.6120057,-0.669251,-0.3854591,-0.471379,1.5569866,-1.304072,-0.38676754,1.1345991,-0.20489174
alga,-0.18743697,0.7831752,-0.15320417,0.033281416,-0.90977037,-0.98500997,1.6475408,0.1432999,-0.018619116,0.7352201,-2.3148174,0.8231838,1.0698874,1.1875222,-0.27719793,1.3424069,0.99256784,0.4835162,-0.0843311,0.26580358,-0.4379354,-0.013643191,0.14435536,0.30296206,0.41151294,-0.33279675,-1.6352844,0.6648284,0.5976148,2.2655625,1.6799287,-0.32908437
amino_acid_peptide_or_protein,-0.47407755,0.867448,1.1455643,0.41639903,-1.2778289,-1.2895298,1.5354437,-0.9914255,-0.22238238,-0.42722183,0.5747904,0.81714827,0.3189023,1.1733578,-1.4734069,0.65486723,1.0163105,-0.6500271,0.9446585,0.09522548,-0.94655573,0.08873421,0.13686867,0.12941095,-0.4398697,0.37704003,-0.086808905,0.6551099,-1.1527029,-0.13156661,1.4718653,-1.4879987
amino_acid_sequence,-1.3678453,-0.24787888,-0.6189802,-0.13564044,-1.3072946,-1.3123224,2.7808807,-0.76164764,-0.02612979,-1.5410331,0.144646,0.5685297,0.09231796,0.10312881,0.34550703,-0.057915237,0.30280626,0.16815157,0.32371038,-0.39100152,0.44108507,-0.12658459,-0.20064418,1.4223976,-2.166526,-0.47866857,-0.073571526,0.10578925,-0.054439604,0.8774633,1.6340162,-1.0505569
amphibian,-1.6885802,0.3152099,-0.6313148,-1.0329481,0.15188019,-0.64325917,1.029858,-1.6929364,0.21370375,1.7599299,-1.88296,0.7881568,0.56064427,0.8931919,0.2171937,0.84255505,0.6597893,0.097693,-1.14362,-0.12361297,-0.121627204,0.15994547,0.2714741,-0.027863685,-0.3030551,-0.21856229,-1.0001668,-0.48721513,-0.46577656,1.9340624,1.4532689,-0.03629842
anatomical_abnormality,0.17790765,1.0006232,0.10257983,0.090512395,0.5299269,-0.63925844,1.1926124,-0.70231277,-1.055964,-0.48114705,1.9870883,1.3570807,1.0888389,1.3174342,0.8414947,1.3245258,1.1658393,-0.1679896,0.40116152,-0.47093907,-0.848477,0.6292884,-0.12847465,1.3219501,0.69170284,0.54901457,-0.83556086,-0.754935,-0.40414566,-0.004996728,1.2472284,1.0398387
anatomical_structure,0.01651529,-0.08402048,0.32383832,0.5648478,0.24266593,-0.90010464,1.6720424,-0.18856697,-0.11905965,-1.0696986,0.8744091,0.09059085,1.040648,1.0243082,-0.117429696,-0.4585326,0.43839195,-0.74263424,-1.3959047,-0.6137282,-1.1515181,-0.18822117,-0.45618635,1.661403,-0.6488886,-0.8452469,-0.8435643,0.5031609,-1.2114,0.8031612,1.5513234,-0.03895016
animal,0.030780697,0.18199028,-0.78887725,-0.44679907,-0.95232505,-1.4620167,1.6745007,0.040301915,-0.8882189,1.6077106,-1.8299854,0.53817433,0.49010867,1.2917023,-0.10425195,-0.24326704,0.70620936,0.6556722,-0.61371887,0.4993817,-0.55064285,-0.31116638,0.8292638,0.114641406,-0.36525217,-1.7024529,-0.2717505,0.6045019,0.33961797,0.96064156,0.9897045,-0.7455528
