,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-0.72186726,-0.5434536,-0.53434557,1.3682874,0.66715145,0.40675244,-0.95407337,-0.7015455,-0.38034135,0.12626834,1.0052233,1.2760909,-0.3888773,-0.44926634,1.6932142,0.88374853,-0.48007885,-0.35675943,1.4216098,-0.5363082,-1.3905439,-0.6707015,0.021371108,-0.09141249,0.6510459,-0.948985,-0.92850375,-0.07183106,1.5998322,-0.7257555,1.6583802,1.4695469
person1,-0.036525674,1.548756,-0.3312443,1.1994228,0.59492403,0.21344113,-1.0715476,-0.54040337,-0.36840677,-0.4077573,0.1725952,1.0857545,0.15294129,-0.25055134,1.9405433,0.2644315,0.053749807,0.6976838,1.3051928,-0.2933666,-1.1873724,-0.22610682,0.35431394,-0.05519291,-0.16759022,-1.2047964,0.06531155,-0.8751936,1.6398655,-1.1060827,1.587311,0.34451428
person10,-0.2486488,-0.20072633,-0.017862469,1.1646781,0.1806687,0.5610793,-1.5574605,-0.54237944,-0.31109804,-1.2374767,1.1515981,1.2392648,-0.10223898,-0.27962103,2.0364647,0.52662903,-0.81958014,-0.102070756,1.2316664,-0.5209044,-1.6060147,-0.86331296,-0.33689234,-0.54700977,1.08421,-1.0929015,0.47316262,0.01447495,1.569054,-0.9858873,2.088795,1.1195334
person100,-0.5539661,0.8825885,0.9155706,0.8067407,-0.60635847,-0.7500611,1.7558174,1.0243196,-0.08579743,-0.35581312,-0.58844197,-0.1388501,0.73486966,1.1660111,1.5923474,1.3662739,-0.33024132,-0.27231404,-0.80708945,-2.4669118,-0.5735942,1.2972815,0.6455796,-0.07993894,-1.5272565,0.114620894,0.8723083,-0.5765851,1.5079687,0.0627221,1.9881411,0.2900135
person101,-0.77733797,-0.27765036,-1.3827606,1.0016707,-0.5510532,-0.09875933,0.7880372,0.104307026,0.37305808,-0.006826356,0.090210915,0.055498835,-0.46360707,0.27504513,0.93474674,0.4264798,0.117406644,-0.08357175,0.75377274,-1.7801845,-0.020501463,1.2689877,0.66141,0.55541134,1.2493143,-0.2475983,-1.1687189,-0.04348847,-1.1723077,-0.20888779,1.6344923,-1.1005695
person102,0.22302864,0.0977185,-1.0917518,0.68862987,0.059819665,-0.9336762,-1.0126545,1.0724406,-0.27596146,-0.9926587,-0.93319565,-0.59669566,0.23584783,-0.37368652,1.7095892,-0.37710845,0.09565301,0.8927774,1.0601244,-1.6637995,0.15097974,0.374676,-0.92056227,-1.4087399,-0.19449212,0.0047569554,-0.12476232,1.202401,1.0009842,-0.767047,1.5562595,-1.5973628
person103,-1.247679,-0.33956677,0.49390048,0.36322412,-1.0879946,-1.5172309,1.6022166,0.8715946,0.40642774,0.6531243,0.74442446,1.0955714,0.57049304,0.56484973,1.5016683,-0.28235748,-1.0748434,-0.5893774,-0.70473343,-2.0935998,-0.035112917,-0.048922975,0.9325817,-0.24026567,0.1510603,-0.07498317,-0.32201198,0.021366324,1.2636898,0.65383923,1.7811825,0.3691851
person11,0.3657728,-0.87703836,-0.16538295,0.9785203,-0.25206485,0.2777694,-0.9912324,-1.0447379,-0.7661264,0.71446246,-0.98155266,-0.23359555,0.34001538,0.16391662,1.6676046,0.4160697,-0.10302543,-0.33243838,-1.5167482,-0.51488495,-0.64352006,-1.499607,-0.17463887,1.4114132,0.41192365,1.4752836,-0.34844017,-0.41154692,-1.6397778,0.23840787,1.7417123,0.3762925
person12,0.35028824,0.2230867,-0.18715806,0.88946325,-0.25459817,0.7311464,0.96196055,0.43544313,-1.3395358,-0.37074175,0.92751795,-0.64082706,-0.3328831,-0.9288911,1.5806236,0.2121572,-0.36568308,0.45657724,1.1979194,-0.21788044,-1.3314251,-1.156031,0.49212357,1.3206222,-0.1011804,-1.250922,-0.2062176,0.17859252,-1.2490882,0.70661867,1.7703068,0.41641098
person13,-0.6197781,-0.8960804,0.5674505,0.6571049,-0.34284374,0.5890277,0.7212523,0.6049492,0.661425,0.8607597,-0.8615792,0.51092607,0.37617862,-1.0103674,1.0714169,-0.31248873,0.060134172,-0.11994604,-1.0807449,-0.29696167,-0.5460204,-0.32304218,0.04565442,0.012324735,-0.8042588,0.68061167,0.3624576,-0.15053932,0.9053622,0.02760429,1.4796686,0.3709799
person14,0.5038393,0.22615229,0.2594668,1.0152615,-0.6022217,0.36709085,1.2520504,0.7543771,0.15589781,1.1442024,-0.82334197,1.0977881,0.047365688,-0.39942902,1.5183489,-0.28566766,0.37212,0.22868136,-1.4266031,-0.51357925,-0.9847353,-1.6496875,0.17809409,-0.009175757,-0.7416838,1.0462971,-0.5147286,0.42689228,1.5178082,0.91217566,2.1962852,0.49578786
person15,0.19788179,-0.15657051,-0.71542645,0.95070714,1.0622711,-0.54346424,1.3080297,1.615197,0.01818088,-1.1857623,1.0199081,-0.4633829,0.37226662,-1.1352504,1.4287215,-0.575326,-0.062468037,-0.049934145,1.6217482,-0.5688227,-0.7324936,-0.8580195,0.17611623,0.35891166,1.4101511,-0.4166223,-0.271289,-0.5553746,-0.86053336,-0.6234042,1.6281421,-0.36843246
person16,0.29549327,-1.0148052,-0.5654474,0.7587093,0.60529137,-0.54472,1.3139565,-0.36700252,0.23163104,-0.2784356,-0.6546795,-2.1633058,-0.39809304,-0.05489678,1.76503,0.42029935,1.6992661,0.5006584,1.3031069,-0.3183598,-1.8712056,-0.6677892,0.6237021,-1.5718726,0.42057672,-0.632286,0.7490224,-0.14118609,-1.4538763,1.2015558,2.3072033,-0.61340594
