relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.6883846,-0.1580831,0.6023528,-1.417156,0.16468489,-2.3221097,1.658363,1.3446349,1.125814,0.7825351,-0.0443158,0.67311573,-3.086632,-1.1517568,-1.4474814,0.5165114,0.49306738,1.2802856,1.233139,1.2132508,-1.6866797,2.8871448,-0.5994663,-1.4380425,-0.71867305,0.6397235,-1.0320445,-1.631443,-0.10004044,0.41028318,0.39584076,-2.7353075
term1,-0.5301582,0.32227528,1.7132332,-0.58988804,-0.58064926,-1.1768273,2.0895417,1.3257083,-0.86609006,-0.45332652,-1.3143189,0.36906472,-0.27174968,-0.4954496,-1.3037527,0.5966556,1.4158036,0.6314341,-0.90351593,-1.2772801,-0.6645489,-1.5490712,0.26968822,-0.121828325,-0.5525586,-1.7650287,0.051662315,-1.9579974,-0.24621207,0.4378269,-0.9006274,-1.2266747
term10,-0.08821549,-0.80966395,0.906,-1.03725,-0.7782577,1.0682356,1.2920283,0.20498292,0.45896628,-0.279541,1.0624182,-0.5849498,0.10425995,0.04401337,-1.4723781,-0.60368013,0.48385882,1.5727029,-0.9571448,-0.40851945,0.17926748,-0.14135706,-0.8049306,0.061038397,-0.5591125,0.86870086,-0.20598088,-1.5741367,-0.26558086,-1.0515229,-0.13246417,1.1873076
term11,-0.7610887,-0.08939271,1.1315386,-0.684793,-0.5506297,0.18832076,0.42086574,0.34726042,0.3803714,-0.17140159,0.5128682,0.12548116,0.77386355,1.0636286,-1.070266,-0.39791262,0.38169128,0.93215346,-0.14445616,0.1470284,0.45268962,0.3190209,-0.63285434,-0.29671,-0.431381,0.21891707,-0.008651489,-1.1721224,-0.17212453,-1.096969,1.0531254,1.0063796
term12,-0.48216945,0.26499707,0.6277201,-1.3889672,-0.63305575,-0.7566735,-0.162853,-0.24689913,-1.1047333,0.54592407,0.3283295,0.4210709,-1.4515243,-0.59760004,-0.51779723,0.205874,-2.0384207,-0.4677658,-1.0151439,-0.5760682,-0.49542376,-0.7568475,0.8302808,0.65873873,0.5745339,-0.27169722,0.1409424,-2.1794546,-0.4354871,1.1083682,-1.8372436,2.1422582
term13,0.06689936,0.22803375,1.204554,-1.5474243,-1.0357884,0.5241731,-1.2223101,-1.9694452,-0.46857688,0.49702594,0.07588745,1.0710069,-0.044753246,0.42733017,-1.8343813,-0.8103923,-0.9814376,-0.1709662,0.32368004,0.06695905,-0.27504763,-0.48916608,-0.92477953,0.8066684,0.56196666,-1.2414563,0.2783905,-1.1249878,1.0046692,0.55043375,-0.71777594,1.0919474
term14,-0.18788713,0.39161915,0.3547608,-1.3887459,-0.21663009,-0.7241378,-0.09649842,-1.1355069,-1.9989324,0.4488013,0.66742814,-0.4731366,-2.0930414,-0.370769,-1.0389693,0.89260805,-0.9157031,0.39654168,0.26406944,0.505312,-2.318997,0.08066448,2.2087994,1.8415909,0.98523176,-0.47084922,0.511633,-2.1600752,1.4015365,-0.6648829,-2.269326,0.57692045
term15,-0.20218126,0.12963784,-1.1274731,-0.5890761,0.5949699,-0.41300124,0.9741532,-1.6009303,-0.6706719,-0.017945735,0.37876365,-0.39958146,-0.308979,0.16815005,-1.0900637,-0.4657699,0.104706034,-0.9834004,0.26151833,-0.20402557,-0.0578549,0.32085836,-0.24878757,-0.15162303,-0.14783232,-0.34121743,0.5164278,-0.9041627,0.08765057,-0.344124,0.71963483,0.009044664
term16,-0.016178196,-0.08344583,-1.0175033,-0.66301596,0.009896203,-0.24882743,-0.92534864,0.70299846,-0.12184123,0.11930139,0.023135075,0.1585783,0.18011954,-0.69451565,-0.6308132,-0.29340428,0.53519,0.8824457,-0.19086985,0.006201631,-0.09467498,0.19951697,0.23888808,-0.113174684,-0.04153936,0.086847685,-0.25264323,-0.9336653,-0.12367872,0.35121444,-0.37096146,-0.11285183
term17,-0.26732233,2.7541053,2.4930377,-1.7533541,2.5381687,-1.5329279,-0.9373929,0.051376466,0.96374434,-1.2668009,0.7174393,0.9003111,-2.0987856,0.25601256,-1.2666174,-0.32116503,-0.6390729,-0.4506509,-0.30777377,-0.7735169,-0.35416767,-0.48905408,-1.1987388,-1.8943259,-0.9318081,0.45194483,-1.3348098,-1.3010615,-0.94146943,0.33996633,-0.07406308,0.52486366
