,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.2422903,-0.8117175,0.4593963,-1.4251888,0.7542408,-0.04016569,1.4878236,0.53212386,-0.1873263,1.1841323,1.1508873,1.4256225,-1.1811552,1.0583822,-1.3479105,-0.11904143,1.1310996,-1.0691124,0.297964,0.6413795,-0.09900814,0.59791934,-0.94192976,0.6308311,-1.715797,-0.075923316,1.2784283,1.7179872,0.1146123,1.1369307,0.9422615,1.2154073
burma,0.72506917,-0.03396544,0.6462296,-1.121637,-0.70678276,-1.9448308,1.999932,3.9442422,0.74575824,0.77472025,-0.17968172,0.0724416,0.84560513,-0.43844223,-0.59981054,-0.5180976,0.641037,-2.1892922,0.4585829,1.100842,-2.8362207,0.58918786,1.2942672,1.0537226,1.7921811,0.2778526,-0.57111907,0.8218815,0.64575213,0.45856208,0.7652649,-0.23186608
china,1.0575703,-0.43722782,0.14558002,0.8993707,0.36236063,0.052392215,0.8250931,0.8434088,1.3424467,1.9377052,-0.37042084,-0.13984476,-1.07379,0.304031,-0.5192739,1.3978208,0.29111016,-1.32238,0.38257223,1.1732186,-0.6542021,1.2005218,-1.3306798,0.17082483,1.8643953,0.8575345,0.29195756,-0.1395878,0.9995476,-1.3484815,-0.6643261,1.6918352
cuba,0.20751913,-0.2727945,-0.26305974,-0.4991914,-1.120205,-1.1183093,0.770968,0.3689814,0.5264714,1.1624801,-1.510339,0.81128526,0.76890486,0.26032832,0.89538634,0.72900665,1.4749318,-1.6433839,0.40989658,-0.021441424,-1.7405875,0.4287877,-0.7924362,0.6304683,1.1564175,1.0803207,0.44987234,1.282081,0.48301315,0.7817527,1.2976073,1.48944
egypt,0.69786656,3.167625,-0.5746859,-2.1787925,0.2869507,1.4863632,1.0600319,0.8938353,-0.9087508,1.4332371,-0.63120896,2.4158967,-0.22567081,0.7575085,-0.99371475,0.19697422,0.18883294,-0.6701881,-0.57227397,-0.03741463,-2.1580532,0.13236184,1.650299,0.99489033,1.5939789,0.13914055,-0.0011035944,0.6152485,0.40003738,0.039959274,-0.39401868,0.4400677
india,-2.003704,0.043707907,0.77511555,-1.1927812,0.5144256,-0.5886949,0.40123934,0.9990822,-1.6324542,1.8464324,-0.124646075,1.637131,-0.5727203,-1.2176818,-1.1099437,1.8701495,0.82706153,-0.95473164,-1.9391193,2.4784439,0.45851812,-1.615524,0.67746234,-0.34703982,1.3986236,0.4815687,0.24393581,1.7140772,-0.6924716,1.2256949,0.60745347,-0.32237625
indonesia,0.5551022,-0.68565965,1.1975279,-1.5943357,-2.7244003,-0.19228838,0.46024778,0.91506714,0.42849043,0.56001097,1.2046674,1.3826493,-0.604217,0.3301027,-0.2960457,1.8447143,-1.3357834,-0.75564677,-0.5331549,0.21318217,-0.2144734,-1.0140749,0.9374114,0.9060429,1.0618157,1.5567875,-1.535597,0.94011337,0.89049906,1.5635314,0.23690154,0.36961135
israel,0.6904203,-0.9207703,1.22283,-1.253191,-0.18696292,-0.42065042,2.6202931,0.8458926,-1.4200119,1.4102237,0.44330952,-0.5611598,-3.0854025,-0.43171704,0.29688942,2.196801,-1.1536496,-0.25086838,1.2533269,0.8977637,-0.9549785,-0.88929445,2.3114371,2.1964467,-0.5790726,0.56983584,0.73871034,1.6867908,1.3416219,1.5371382,-0.53165984,0.36750045
jordan,1.5458201,-1.7609532,-0.55088186,-0.7787737,-0.9202644,-2.178545,1.7700788,-0.99587345,-0.3231802,0.7916447,0.8599873,1.0757328,-0.20371962,0.4979534,0.10298613,0.13948755,0.65678656,-1.9248856,-1.3005725,1.5030212,-0.47555727,0.98807776,1.7478093,0.5488652,1.2842559,1.2441796,-0.34735444,0.24847247,0.12410822,0.033527642,1.5295626,0.14651626
netherlands,1.3748895,-0.9842502,-0.9932959,-1.0091623,-0.45236734,-1.0133421,1.9802204,1.9073986,-0.83036876,1.353385,1.0536915,0.9524339,0.64132226,-0.16499893,0.89491075,0.17593016,0.9725735,-0.566581,-1.1901553,1.7500997,-1.5177803,-0.40758544,-1.0780183,-0.66939753,-1.9465624,0.07570609,2.3351223,-1.3304209,-0.9278101,0.74110013,-1.088129,2.5883884
poland,-0.04840975,-0.061450828,-1.411007,0.5436917,-0.6003642,-1.4064684,1.0848463,0.29257172,1.0126132,1.6447525,-1.5728096,0.2033131,-1.8006753,0.9387576,-1.6288538,1.0887941,1.3185941,-0.057678353,-0.73859024,-0.37545902,-2.04547,-1.2667505,-1.2607815,-1.199003,-0.05622096,1.3070782,1.2543393,0.026635164,-0.35676703,0.61754686,2.0619287,2.263179
uk,1.3849145,0.13819371,-0.17115487,-0.6309975,-0.87133735,-0.93072504,1.1844076,1.7052249,-1.4865087,2.0732324,0.82554865,-1.1285452,0.6849106,0.33838916,-0.7324395,-0.8096828,-0.78229684,0.44871667,1.066582,-0.9436967,1.0337759,-0.78710717,-1.6479526,-0.28764698,-0.7267032,1.2536756,2.0997956,0.6390927,-0.7244063,0.542202,-0.20024784,1.4046477
usa,0.915595,-0.20051794,0.40823492,0.21260919,0.725773,-0.7439783,-0.4298559,0.72592276,-1.5097606,0.49547097,1.3741329,-0.42610744,-0.4637736,-0.30144814,-1.0834695,-0.8724457,0.7399932,-0.3825958,-1.9542152,-0.025808185,-0.1545145,0.67920023,-1.2283466,-1.2356483,-0.815878,1.0241846,1.2236902,-1.5133023,2.3224611,2.586521,-0.3230264,0.6242228
ussr,1.7210685,0.12587047,-1.3407375,1.2872033,-0.3783479,-0.3843989,1.7295612,1.425706,0.93421763,-0.8645868,-1.7302083,2.2605338,-0.6025536,-0.36477822,-0.38427877,0.24141221,1.0316923,-1.8262064,0.49572805,0.36453027,0.6056295,-1.4813682,0.3384252,-0.9910493,1.0573525,1.4304878,1.0154228,0.9833994,0.7986369,0.63003373,2.1289926,1.569846
