,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,governmental_or_regulatory_activity
7,population_group
8,biomedical_or_dental_material
9,natural_phenomenon_or_process
10,amino_acid_peptide_or_protein
11,clinical_attribute
12,chemical_viewed_functionally
13,disease_or_syndrome
14,organism_function
15,regulation_or_law
16,organ_or_tissue_function
17,body_part_organ_or_organ_component
18,receptor
19,medical_device
20,geographic_area
21,mental_process
22,laboratory_procedure
23,organism_attribute
24,neuroreactive_substance_or_biogenic_amine
25,organic_chemical
26,cell_or_molecular_dysfunction
27,enzyme
28,element_ion_or_isotope
29,qualitative_concept
30,research_device
31,hazardous_or_poisonous_substance
32,patient_or_disabled_group
33,experimental_model_of_disease
34,eicosanoid
35,vitamin
36,physiologic_function
37,phenomenon_or_process
38,body_location_or_region
39,acquired_abnormality
40,virus
41,individual_behavior
42,mental_or_behavioral_dysfunction
43,research_activity
44,antibiotic
45,pharmacologic_substance
46,anatomical_abnormality
47,injury_or_poisoning
48,body_system
49,cell_function
50,mammal
51,organism
52,molecular_function
53,body_substance
54,gene_or_genome
55,bird
56,steroid
57,health_care_related_organization
58,animal
59,food
60,finding
61,bacterium
62,body_space_or_junction
63,congenital_abnormality
64,alga
65,anatomical_structure
66,pathologic_function
67,health_care_activity
68,cell
69,inorganic_chemical
70,tissue
71,plant
72,biologically_active_substance
73,therapeutic_or_preventive_procedure
74,chemical_viewed_structurally
75,reptile
76,professional_society
77,hormone
78,carbohydrate
79,immunologic_factor
80,biologic_function
81,lipid
82,organophosphorus_compound
83,professional_or_occupational_group
84,cell_component
85,family_group
86,nucleic_acid_nucleoside_or_nucleotide
87,social_behavior
88,molecular_biology_research_technique
89,temporal_concept
90,self_help_or_relief_organization
91,molecular_sequence
92,vertebrate
93,substance
94,invertebrate
95,chemical
96,laboratory_or_test_result
97,fungus
98,fully_formed_anatomical_structure
99,machine_activity
100,embryonic_structure
101,daily_or_recreational_activity
102,behavior
103,indicator_reagent_or_diagnostic_aid
104,manufactured_object
105,biomedical_occupation_or_discipline
106,educational_activity
107,amino_acid_sequence
108,organization
109,group_attribute
110,rickettsia_or_chlamydia
111,drug_delivery_device
112,carbohydrate_sequence
113,occupational_activity
114,fish
115,environmental_effect_of_humans
116,amphibian
117,clinical_drug
118,human
119,entity
120,idea_or_concept
121,activity
122,conceptual_entity
123,archaeon
124,language
125,quantitative_concept
126,functional_concept
127,human_caused_phenomenon_or_process
128,occupation_or_discipline
129,intellectual_product
130,nucleotide_sequence
131,classification
132,physical_object
133,spatial_concept
134,event
