,entity
0,organism_attribute
1,clinical_attribute
2,gene_or_genome
3,acquired_abnormality
4,injury_or_poisoning
5,fully_formed_anatomical_structure
6,anatomical_abnormality
7,research_activity
8,experimental_model_of_disease
9,individual_behavior
10,body_part_organ_or_organ_component
11,pharmacologic_substance
12,immunologic_factor
13,machine_activity
14,health_care_activity
15,molecular_biology_research_technique
16,pathologic_function
17,diagnostic_procedure
18,neoplastic_process
19,nucleic_acid_nucleoside_or_nucleotide
20,cell_component
21,embryonic_structure
22,mental_or_behavioral_dysfunction
23,phenomenon_or_process
24,biologically_active_substance
25,chemical_viewed_structurally
26,laboratory_or_test_result
27,molecular_function
28,physiologic_function
29,neuroreactive_substance_or_biogenic_amine
30,daily_or_recreational_activity
31,patient_or_disabled_group
32,hazardous_or_poisonous_substance
33,alga
34,disease_or_syndrome
35,amino_acid_sequence
36,behavior
37,inorganic_chemical
38,organ_or_tissue_function
39,body_location_or_region
40,indicator_reagent_or_diagnostic_aid
41,mental_process
42,bacterium
43,laboratory_procedure
44,self_help_or_relief_organization
45,steroid
46,professional_or_occupational_group
47,congenital_abnormality
48,research_device
49,manufactured_object
50,natural_phenomenon_or_process
51,medical_device
52,body_substance
53,professional_society
54,hormone
55,biologic_function
56,enzyme
57,qualitative_concept
58,organism_function
59,cell_function
60,population_group
61,cell
62,group
63,lipid
64,regulation_or_law
65,sign_or_symptom
66,food
67,entity
68,biomedical_occupation_or_discipline
69,educational_activity
70,social_behavior
71,organic_chemical
72,receptor
73,organophosphorus_compound
74,amino_acid_peptide_or_protein
75,finding
76,eicosanoid
77,chemical
78,genetic_function
79,cell_or_molecular_dysfunction
80,chemical_viewed_functionally
81,bird
82,body_space_or_junction
83,organization
84,element_ion_or_isotope
85,age_group
86,carbohydrate
87,antibiotic
88,vitamin
89,group_attribute
90,biomedical_or_dental_material
91,rickettsia_or_chlamydia
92,tissue
93,geographic_area
94,drug_delivery_device
95,anatomical_structure
96,quantitative_concept
97,health_care_related_organization
98,occupational_activity
99,invertebrate
100,virus
101,animal
102,family_group
103,fish
104,environmental_effect_of_humans
105,amphibian
106,intellectual_product
107,organism
108,clinical_drug
109,human
110,fungus
111,therapeutic_or_preventive_procedure
112,vertebrate
113,governmental_or_regulatory_activity
114,substance
115,activity
116,reptile
117,conceptual_entity
118,occupation_or_discipline
119,plant
120,body_system
121,mammal
122,human_caused_phenomenon_or_process
123,archaeon
124,molecular_sequence
125,nucleotide_sequence
126,classification
127,language
128,functional_concept
129,carbohydrate_sequence
130,temporal_concept
131,physical_object
132,spatial_concept
133,idea_or_concept
134,event
