relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-0.80465674,-2.6562798,0.016049154,-2.0814598,2.0178065,-1.5185351,-1.7945786,-2.2463512,-1.2666883,-0.69816726,-1.4667186,-2.0740864,-1.3764595,-0.30883995,2.8933325,2.078352,0.08523923,-1.6404092,-0.4331799,-2.2417014,0.611055,0.5032511,2.650536,0.748959,-0.77752846,1.2207617,-1.6613201,-1.5225046,-0.9971969,-0.44104242,0.101573706,3.9293957
aidenemy,-3.319644,0.44649005,-0.19816117,0.29378426,-0.0158253,-1.8023982,0.12494906,-0.5141096,-0.10485701,-0.9441905,-1.7712742,-3.5136058,-2.2702785,-0.36547476,2.5361805,-0.30708775,-0.5158064,1.3088472,-1.9364513,-1.6364561,0.8639101,-0.09903155,2.4395568,2.2147822,3.6971114,-0.104453295,0.2773134,1.0832748,1.2135477,3.0255327,2.9973593,2.6865828
attackembassy,-2.50059,-0.51633906,-1.0455899,-0.66263986,2.25794,-1.1182506,4.0272317,0.6983798,2.17294,-1.3092259,0.41121534,1.5182382,-0.07633666,2.7665038,0.6814996,1.7251331,-0.055395763,-2.799204,-0.3414681,0.93327886,0.67362285,-0.30827004,0.81886625,-3.8696177,-2.2629576,-0.18026944,-0.40612468,-0.8398621,2.1737506,-0.7991664,-0.98657775,2.0293915
blockpositionindex,0.002756048,-3.56871,2.6982963,0.22594252,-0.3676684,-5.7725463,-0.9565175,1.1324565,1.1689885,-5.2014923,1.5241446,-0.06957407,-0.47886366,1.3128406,3.639903,-0.9439818,-0.20723185,-2.347888,-0.83919966,-0.51535153,0.20829427,0.28361207,-2.9916828,1.107137,0.23530863,-1.6046162,-2.3694136,-1.246414,-0.11606463,-2.1637378,3.1873307,0.43363246
booktranslations,-1.5107265,-1.361092,1.7631432,2.6774554,-0.48323488,-1.1398789,0.24565147,-2.3450854,0.098863475,-1.0336403,3.1519725,0.09671842,-1.2468598,-0.032672998,-3.7396977,-2.0085797,-2.7384756,0.9295151,-1.2072579,-2.1805327,1.2170085,0.4612142,-2.0130246,-2.1287885,-0.3700457,1.2569988,2.462071,-3.6027272,1.2227414,-1.0701028,-2.5572069,-0.364879
boycottembargo,-2.3044167,0.44118336,-1.8395778,0.57094467,1.5363835,-1.572916,0.17397454,-2.0369403,2.2216864,-1.289221,-2.2428997,0.08243525,-2.138989,1.2516356,-1.6345509,4.447503,-1.6372018,-1.0154887,1.3520801,-0.69309723,-0.2726928,-1.7665561,-3.286089,-1.738028,-2.208693,-1.3985834,-2.1171129,-0.2837097,2.246897,0.96143144,-1.1636971,-0.031070776
commonbloc0,0.6378547,-1.4974394,-1.6406907,3.2545261,-0.31871676,-3.4581866,-0.40533027,-1.5631555,-2.0848258,-2.5544257,-0.061181203,-0.5494135,-1.6813134,-0.34403637,-1.5664167,-1.2852793,-1.376551,-0.47846448,3.928241,-0.8765944,-0.8545802,-1.7537177,-1.8548467,0.28208733,-1.488278,-0.79687756,2.7570174,-0.7168463,-0.79111654,-1.0825452,-3.73609,0.5706215
commonbloc1,-0.34037894,-5.0510497,1.6763198,1.2466464,0.239844,-0.2905333,-3.4850054,-0.006116561,-0.49493676,0.10701113,-2.8830485,1.528281,-0.29717076,0.9753398,-3.280233,1.2596877,-1.1987444,-0.86744857,-2.9036453,2.2080712,1.6238353,0.4857976,-4.473779,-0.68314993,2.4579163,-2.0644147,-0.88817847,1.2687428,-0.89677036,-0.955721,-2.2001526,-1.0006918
commonbloc2,-1.5870296,1.266799,-1.9719009,-1.7912982,-2.1620734,1.7155904,3.6285899,-1.5059888,0.056305714,0.026088696,3.6712925,-0.29521838,0.18642002,-0.19412035,-3.2335503,-0.10870046,-0.66981953,3.4837475,-2.665456,0.22064997,-0.49509948,-0.18912154,3.3031409,-0.9557033,0.048504345,2.226113,-1.333329,-0.20465931,-1.1324711,0.21283805,3.5378642,0.024390772
conferences,-0.14427532,3.4887102,0.5764034,-2.427872,-0.49414173,0.09005913,-5.050909,-2.1145313,0.31067652,1.2156302,-4.6759505,-2.4085639,-0.40912297,0.5124532,-1.8425412,1.4568148,1.2160224,2.0908628,-0.043009765,0.11976795,0.16701727,-1.6857272,0.451879,-3.1854568,1.5844907,-0.4631246,1.8352304,0.07768598,-0.866448,-0.07070587,-3.566634,0.6332693
