,entity
0,nucleic_acid_nucleoside_or_nucleotide
1,laboratory_or_test_result
2,biologic_function
3,organ_or_tissue_function
4,neoplastic_process
5,fungus
6,body_part_organ_or_organ_component
7,professional_or_occupational_group
8,vitamin
9,organism_attribute
10,hormone
11,experimental_model_of_disease
12,laboratory_procedure
13,organic_chemical
14,biomedical_or_dental_material
15,mental_process
16,research_device
17,regulation_or_law
18,physical_object
19,immunologic_factor
20,antibiotic
21,disease_or_syndrome
22,amino_acid_sequence
23,congenital_abnormality
24,drug_delivery_device
25,food
26,genetic_function
27,neuroreactive_substance_or_biogenic_amine
28,acquired_abnormality
29,mental_or_behavioral_dysfunction
30,indicator_reagent_or_diagnostic_aid
31,cell_or_molecular_dysfunction
32,diagnostic_procedure
33,molecular_biology_research_technique
34,research_activity
35,anatomical_abnormality
36,fully_formed_anatomical_structure
37,steroid
38,inorganic_chemical
39,hazardous_or_poisonous_substance
40,clinical_attribute
41,physiologic_function
42,human_caused_phenomenon_or_process
43,bacterium
44,eicosanoid
45,group
46,natural_phenomenon_or_process
47,finding
48,molecular_function
49,body_substance
50,embryonic_structure
51,geographic_area
52,cell
53,therapeutic_or_preventive_procedure
54,social_behavior
55,carbohydrate
56,amphibian
57,gene_or_genome
58,cell_function
59,behavior
60,injury_or_poisoning
61,phenomenon_or_process
62,virus
63,pharmacologic_substance
64,chemical
65,enzyme
66,organization
67,age_group
68,medical_device
69,body_location_or_region
70,chemical_viewed_structurally
71,patient_or_disabled_group
72,temporal_concept
73,reptile
74,archaeon
75,rickettsia_or_chlamydia
76,clinical_drug
77,pathologic_function
78,organism_function
79,invertebrate
80,lipid
81,plant
82,animal
83,tissue
84,receptor
85,cell_component
86,biologically_active_substance
87,conceptual_entity
88,professional_society
89,sign_or_symptom
90,health_care_related_organization
91,vertebrate
92,alga
93,element_ion_or_isotope
94,amino_acid_peptide_or_protein
95,organophosphorus_compound
96,individual_behavior
97,family_group
98,chemical_viewed_functionally
99,educational_activity
100,body_space_or_junction
101,qualitative_concept
102,self_help_or_relief_organization
103,population_group
104,human
105,health_care_activity
106,carbohydrate_sequence
107,daily_or_recreational_activity
108,bird
109,quantitative_concept
110,machine_activity
111,idea_or_concept
112,governmental_or_regulatory_activity
113,occupational_activity
114,biomedical_occupation_or_discipline
115,anatomical_structure
116,group_attribute
117,substance
118,functional_concept
119,environmental_effect_of_humans
120,classification
121,fish
122,manufactured_object
123,mammal
124,nucleotide_sequence
125,molecular_sequence
126,spatial_concept
127,language
128,intellectual_product
129,activity
130,body_system
131,organism
132,occupation_or_discipline
133,event
134,entity
