,entity
0,disease_or_syndrome
1,neuroreactive_substance_or_biogenic_amine
2,sign_or_symptom
3,diagnostic_procedure
4,cell
5,physiologic_function
6,organic_chemical
7,neoplastic_process
8,receptor
9,genetic_function
10,conceptual_entity
11,pathologic_function
12,indicator_reagent_or_diagnostic_aid
13,natural_phenomenon_or_process
14,body_part_organ_or_organ_component
15,mental_process
16,group
17,pharmacologic_substance
18,human
19,machine_activity
20,tissue
21,mental_or_behavioral_dysfunction
22,cell_component
23,eicosanoid
24,chemical_viewed_structurally
25,laboratory_or_test_result
26,immunologic_factor
27,vitamin
28,laboratory_procedure
29,body_system
30,health_care_related_organization
31,molecular_biology_research_technique
32,antibiotic
33,health_care_activity
34,biologic_function
35,hazardous_or_poisonous_substance
36,organism_attribute
37,functional_concept
38,biologically_active_substance
39,organization
40,cell_function
41,gene_or_genome
42,experimental_model_of_disease
43,drug_delivery_device
44,enzyme
45,intellectual_product
46,organ_or_tissue_function
47,lipid
48,anatomical_structure
49,anatomical_abnormality
50,phenomenon_or_process
51,environmental_effect_of_humans
52,finding
53,clinical_attribute
54,population_group
55,acquired_abnormality
56,qualitative_concept
57,nucleic_acid_nucleoside_or_nucleotide
58,virus
59,age_group
60,organism_function
61,self_help_or_relief_organization
62,professional_society
63,amino_acid_peptide_or_protein
64,congenital_abnormality
65,rickettsia_or_chlamydia
66,invertebrate
67,substance
68,occupation_or_discipline
69,family_group
70,injury_or_poisoning
71,carbohydrate
72,entity
73,individual_behavior
74,body_space_or_junction
75,cell_or_molecular_dysfunction
76,therapeutic_or_preventive_procedure
77,reptile
78,steroid
79,food
80,quantitative_concept
81,social_behavior
82,fully_formed_anatomical_structure
83,occupational_activity
84,biomedical_or_dental_material
85,molecular_function
86,body_location_or_region
87,fish
88,plant
89,chemical
90,bird
91,embryonic_structure
92,manufactured_object
93,patient_or_disabled_group
94,research_activity
95,hormone
96,alga
97,mammal
98,carbohydrate_sequence
99,animal
100,element_ion_or_isotope
101,behavior
102,body_substance
103,amphibian
104,geographic_area
105,clinical_drug
106,fungus
107,bacterium
108,inorganic_chemical
109,human_caused_phenomenon_or_process
110,regulation_or_law
111,organophosphorus_compound
112,professional_or_occupational_group
113,temporal_concept
114,chemical_viewed_functionally
115,idea_or_concept
116,vertebrate
117,medical_device
118,governmental_or_regulatory_activity
119,physical_object
120,daily_or_recreational_activity
121,organism
122,spatial_concept
123,group_attribute
124,classification
125,educational_activity
126,archaeon
127,amino_acid_sequence
128,research_device
129,molecular_sequence
130,biomedical_occupation_or_discipline
131,nucleotide_sequence
132,language
133,activity
134,event
