,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.77699304,-0.055354223,-0.80905575,-0.23828332,-0.019305872,-0.54465896,-0.33079946,0.0584343,-0.7783088,-1.3101846,1.0158827,-0.6546359,-0.9839295,0.42702213,-0.5385548,0.34933773,-0.57017475,0.0033958154,-0.756696,-0.1467076,-0.820063,-1.5370408,1.1590612,0.27334175,-1.0961021,-0.66451573,-0.24072842,0.8482684,-0.53212893,-0.62077576,0.19430546,-0.41755497
burma,-1.3371189,0.905482,-0.51456594,-2.1756759,1.1850314,-1.3741469,-1.5781913,-1.0058573,-2.0524547,-1.2348318,1.5262746,-0.30951443,-1.7665919,0.53012824,0.7334505,-2.0068684,0.20264044,-0.046924844,0.10325498,-0.3257499,-1.442003,-1.6091578,1.4505823,0.81762356,-2.4532127,-0.346429,0.4789033,0.12925112,0.21192159,0.94476,-0.0607165,0.1635992
china,-0.9236238,1.2908486,2.2048028,-0.9221262,-0.3123238,-0.86098653,-1.037109,-0.27087453,-2.3054674,0.28703627,0.070635885,0.1801909,-2.5007334,1.2579063,0.39650393,-0.0093876375,-1.2455008,-0.636569,0.2884052,1.0564607,1.591683,-2.2365513,0.5280245,0.5631567,-2.6142733,-1.0923941,-0.47728118,-0.24368244,-0.39247674,0.31675526,-1.0690963,0.070820644
cuba,-0.9400489,0.83083284,-0.2181266,-0.6653376,-1.0001544,-1.3511972,-0.7991498,-1.4078236,-0.40650812,-0.34524563,2.2464454,0.6339449,-1.1252352,0.2533599,0.0073909666,-0.4187446,0.6252584,-0.4949541,-0.62099206,1.2557768,-1.1182845,-1.6343876,0.7097544,0.9574723,-1.6237442,-0.78129536,0.5509582,0.008824246,0.06650493,-0.44802207,-0.75835484,1.0226064
egypt,-0.2923946,-0.26059285,-0.37944114,-1.3764919,-0.6639971,-1.5494242,-0.6933092,-1.1030327,-0.55235076,-1.5236413,0.7530904,0.07733017,-0.93708444,0.34696975,-0.113356344,0.121689804,-0.24691801,-0.36636615,-1.117522,0.751954,-0.95824015,-1.1492652,1.5710039,0.6207075,-0.8712435,-0.5443185,-0.35678402,0.61123496,-0.6504613,-0.1848914,0.5794388,0.82200545
india,0.015857343,0.124428175,-1.7963732,-1.4476771,-0.4906396,-1.0649701,-0.8943251,-0.91667306,-0.38344935,-2.0035806,0.9701365,-0.6147249,-1.1256844,0.07457581,-0.21201912,-0.38768205,-1.3052279,-0.61103976,-0.6711135,0.1582764,-0.41339177,-0.7841064,0.98937654,0.6581625,-1.0819024,-0.23409303,0.054358184,0.9088175,-0.90635175,-1.0281492,-0.30892855,1.1321688
indonesia,-0.15433736,-0.7661153,-0.7304166,-2.0814009,0.4885584,-1.2186201,-0.24396908,-0.69596595,-1.6441776,-2.010057,1.6273034,0.3054092,-2.3922122,1.4340546,-1.0516187,-0.85034,2.052976,0.40523618,-1.0230078,0.34787467,-0.2726892,1.0189692,1.408509,0.56011105,-2.1551585,1.1685181,-0.13618606,0.59482765,1.3963473,-1.3612323,-1.3756329,1.1658813
israel,-0.8137544,0.3042128,-0.7006456,-1.0528913,-0.4426498,-1.0584995,-0.6514713,0.003947468,-1.5160348,-1.6334132,0.24462435,-0.3493903,-0.8224822,0.53917366,-0.0011728937,0.16203888,-0.42567223,-0.55417717,-0.7514723,0.38324314,-0.98631644,-0.4763102,0.8481306,0.32161444,-0.9689414,-0.24663843,-0.1238964,0.6403389,0.22341187,0.13781364,0.6459666,0.92587143
jordan,-1.0756229,0.85587573,-0.25238416,-1.841366,-0.031588435,0.24475056,0.46122026,-0.76889193,-1.5846537,-1.3130715,1.5397364,0.112849794,-1.2337568,0.9215217,-0.8512978,-0.5687928,-0.17950447,-0.7497371,0.796034,0.55922526,0.1524939,-1.4699064,0.7709668,0.14796361,-2.8667881,0.51321435,0.06754646,-0.27752835,0.4925279,-0.5229676,-1.5870548,0.47538385
netherlands,-0.19562176,0.13791813,-1.3270749,0.79516095,-0.5840541,-1.080212,-0.7773674,1.2388607,-1.6557789,-1.1318957,0.20372505,0.25302896,-1.3322157,0.106688485,0.49355185,-0.3657094,0.01720234,-0.30372012,-0.7191534,0.028523367,-0.4273646,-1.0630088,1.1442628,-0.2563033,-0.5259249,-1.5095019,0.091212615,0.48947114,0.3028367,-1.1081223,0.08663854,-1.0614184
