,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.6026182,-1.1650457,-0.542347,1.3035488,-1.5407679,0.48359293,0.66959137,0.37081712,-1.4487776,0.27837557,1.074621,0.97845584,-1.2631489,-0.24496979,-1.8940006,-2.0959337,-1.6169164,0.51135314,-1.2955922,-0.47537094,0.38924864,-0.42482916,0.56955445,-0.58048505,0.34713858,-0.644366,0.33811057,-2.6981866,0.080485485,-1.3457625,0.68318117,1.8153267
burma,-0.46040544,0.8325593,-0.31054005,0.23660386,0.9492537,0.59028894,1.2113252,-0.21882655,-1.067199,0.75593483,1.8952069,-0.949373,0.08320144,-1.0907187,-0.4235459,-0.8168211,-0.5398657,-0.4979297,-0.8121407,-2.6088846,-0.6421345,-0.33793122,0.6864649,-0.07484898,-0.3065879,-0.039310496,0.2366577,-0.9008174,1.8750901,-1.0232608,0.98044163,-1.615178
china,0.9391207,-0.88560915,-0.44643024,2.8702438,-0.07571689,1.8244954,1.5037526,0.42138478,-1.0330827,-0.5986751,0.54147065,-0.13636859,-1.040165,-0.110152595,1.1716031,0.2817576,0.32507586,1.1277742,-0.34406245,-0.3124331,0.56525624,-1.8747332,0.5081582,-1.087389,-0.78153795,2.3972805,-0.50188464,-0.59610516,2.3945959,-0.15469125,1.5545492,0.28417358
cuba,-0.8056195,-1.4454255,-0.15755369,0.16002114,1.060177,0.41913146,0.68672687,-0.94769174,-1.7373685,0.13840823,0.96301085,0.20123766,1.2990985,-0.3534893,1.4722157,-1.2063831,-0.7653017,0.11124099,-0.39609998,-1.5562289,-0.8646653,-1.15132,0.5978664,-1.1136779,-1.1936238,0.5492272,0.64291817,-1.3397106,-0.82453835,-0.38107732,0.63764197,-0.4376644
egypt,0.51320827,0.038050815,-0.013044676,-0.38662115,-0.11614774,-0.4659967,1.1104251,-0.27697074,-2.161239,0.36263072,0.56258553,-0.8281011,1.225278,0.89265895,0.07125439,-1.3878835,-1.6567705,-0.14048146,-0.36053693,-0.09236158,0.5120933,-1.6165615,0.21866961,0.88148105,-0.273203,1.062814,-0.67935175,-1.4368356,0.8768901,-1.1966527,-0.6623573,0.38683408
india,1.688093,1.506721,1.2854002,0.4130456,-1.2237495,0.14789903,-0.79022294,-1.3690313,-0.3439088,-0.30963364,1.1283845,-0.17631528,-1.2620438,0.49582478,-0.57594544,-2.0743706,-0.77787083,-0.35558218,-0.37811676,-1.3471899,1.2608039,-0.33013585,0.14366248,-0.75100815,-1.3667376,1.0222608,0.794082,-2.4882298,0.24060965,-1.0546453,-1.1135011,0.7501462
indonesia,0.2938908,1.7297244,-1.3920956,0.9963614,-0.08996351,-0.676439,0.17714998,-0.6034549,-0.99966353,0.072185755,1.8987316,-0.79789203,-0.8791553,1.5058804,-0.062692955,-0.40321553,-0.85130507,-0.46826997,0.66947347,-2.0532289,-0.7408363,0.24411201,-0.37798232,1.1905289,-0.11481949,1.0887436,1.886068,-1.145069,1.0297508,-0.66329265,1.5578552,-1.1191683
israel,1.6027411,0.67475545,-1.001746,0.13522816,1.4443734,-0.42794034,0.21756501,0.5793799,-1.404645,-0.010431653,-0.6060691,-0.79956496,-1.6382178,-0.78487283,-1.2294694,-0.8377356,-1.6142384,-1.9220212,-0.0111792665,-0.9994928,-0.28144845,-0.09957535,0.8756569,1.0905838,-0.9876483,-0.7639361,0.66415465,-1.755574,1.5115123,-1.6919932,-0.67800564,1.2479323
jordan,0.7655926,1.5004022,-1.1890343,1.5299315,-0.4612122,0.559218,0.27968165,-0.2699035,0.32565078,2.6912053,1.6632876,-0.33473608,-2.6659875,0.2842301,-1.2995431,-0.6226867,-0.22801077,-1.1883825,-0.65592,-2.0335252,-0.5085508,-2.0032766,0.017515143,0.19269934,-1.8824178,-0.20286442,0.85195535,-0.84531367,0.5628056,0.48954734,-0.6791844,0.8806449
netherlands,-1.1768472,-1.6419138,1.3275069,1.0848616,-0.30461398,-1.367904,1.0905854,0.19727314,-1.1408345,0.14707275,0.17803375,-0.2905213,-1.5060705,-1.8579265,-2.1796017,1.0132275,-1.4245628,-1.088058,-0.21773505,-1.0617352,-0.997117,-2.1132889,2.1870914,-0.33380198,1.3798493,-1.6643728,-0.26545396,-1.8217534,0.31746638,-0.42399964,-1.2719961,0.042102378
