relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
location_of,0.7531018257141113,0.9162698984146118,0.2904813289642334,-0.4113532304763794,0.6464406847953796,0.6094806790351868,0.8136338591575623,0.6263186335563660,-0.5240376591682434,-0.9569475650787354,0.2816420197486877,-1.2676364183425903,2.4214110374450684,0.1605462878942490,1.1460014581680298,-0.9994302392005920,6.3045678138732910,3.1897027492523193,0.4844724535942078,-7.3216161727905273,-8.2811965942382812,2.0402975082397461,-1.2039172649383545,-2.1940910816192627,3.7230486869812012,1.1078212261199951,1.1279226541519165,-7.8323864936828613,-0.7524778842926025,4.2928519248962402,-1.3032000064849854,-2.9699099063873291
manifestation_of,-0.1428419947624207,-0.4820250570774078,-0.3096025884151459,-0.6342107057571411,0.6573716998100281,1.5303535461425781,0.5421481132507324,0.0969672054052353,0.4175748229026794,-0.6542668342590332,0.4023474156856537,-0.8003006577491760,0.2902936935424805,0.7091606855392456,1.7107127904891968,0.2822583317756653,-1.3609769344329834,2.0270211696624756,5.2609724998474121,-1.7287486791610718,-9.4192161560058594,5.5160350799560547,2.8141338825225830,-3.2292125225067139,3.4506366252899170,-2.7104220390319824,-1.7806967496871948,-11.7715158462524414,-3.6888971328735352,-1.5391498804092407,0.7144542336463928,4.2519474029541016
isa,-0.0774886012077332,-0.4771967828273773,-0.7163995504379272,-1.0298205614089966,1.1479998826980591,2.2372665405273438,-0.3004479706287384,-1.0832321643829346,-0.4424816071987152,-1.1540597677230835,0.0300328917801380,-1.4087406396865845,2.2487010955810547,-0.4628124237060547,2.3296480178833008,0.4512414336204529,0.6423495411872864,-0.2517673075199127,-1.1349452733993530,6.5361638069152832,-2.4078173637390137,-0.3003209531307220,-1.7614001035690308,-2.2202868461608887,-1.6756130456924438,-0.4044889211654663,-1.0892330408096313,-2.4415235519409180,2.7138965129852295,-1.9597877264022827,3.6424510478973389,1.8963055610656738
affects,-0.2848873734474182,0.9126619100570679,0.0690024569630623,-0.1782113611698151,1.1150541305541992,0.7554401755332947,0.9544661045074463,-0.1915638893842697,-1.7087881565093994,-0.1148548424243927,0.3946044445037842,0.0035162919666618,-0.0515201166272163,0.9488282799720764,2.0567564964294434,-0.5806174278259277,-4.6354308128356934,1.8163284063339233,4.5798964500427246,0.4065791070461273,-1.1715726852416992,1.8436881303787231,-1.1357972621917725,-1.8079618215560913,1.1593791246414185,-1.5553725957870483,-0.4862884581089020,-7.0104780197143555,5.5022654533386230,1.8171293735504150,1.1112550497055054,-0.7472757697105408
associated_with,0.3485972583293915,-0.4386637508869171,1.7446178197860718,-0.2413219362497330,0.9813680052757263,1.0032861232757568,0.1535107940435410,0.5129648447036743,-1.3369395732879639,-0.8466449975967407,-0.3392846584320068,-0.5648647546768188,0.9696750640869141,0.2171720862388611,1.2878878116607666,-0.2982872128486633,2.4933199882507324,-2.3355233669281006,2.6095163822174072,-13.1112041473388672,-3.0570025444030762,6.9022021293640137,-4.8112750053405762,10.6321191787719727,2.3658099174499512,-0.3513811528682709,-12.7636804580688477,-7.5173301696777344,5.2365813255310059,-3.3640654087066650,-2.2713456153869629,-3.9975669384002686
interacts_with,-0.7033919095993042,-0.3898831009864807,-0.2325599789619446,-0.3283117413520813,0.4128411114215851,1.5340150594711304,-0.3559833765029907,-0.1498810350894928,-0.3645798265933990,-0.8757555484771729,0.3894574046134949,-1.4187880754470825,0.7951715588569641,-0.9123305678367615,2.0744001865386963,0.3819242417812347,-3.9167277812957764,-2.0811717510223389,2.8849112987518311,-0.4152457118034363,2.2101650238037109,10.6137208938598633,-1.7800817489624023,1.8213260173797607,0.7275376915931702,-9.7656669616699219,1.6135979890823364,1.2906662225723267,-0.5969518423080444,-8.6885147094726562,-2.3822646141052246,-2.8683800697326660
result_of,-0.4845899939537048,-0.0245283134281635,-0.9814355969429016,-0.0481383204460144,1.3788913488388062,1.3478490114212036,-0.0390103608369827,0.2469192147254944,-0.5158138275146484,-0.4630093872547150,0.1886075288057327,0.1838756501674652,0.5908091664314270,-0.1625868827104568,1.0655978918075562,0.0780227333307266,-5.5120363235473633,1.3496005535125732,4.1140689849853516,1.1970579624176025,-5.8389291763305664,1.2790291309356689,-4.1506280899047852,0.2706395983695984,0.2356123179197311,-0.1871620863676071,-0.4839519560337067,-5.9741296768188477,-0.4812373816967010,1.0662132501602173,4.1673860549926758,0.3651986420154572
complicates,0.2282363772392273,0.3047883212566376,-0.6690954566001892,-0.0807395800948143,1.0280886888504028,1.8748108148574829,0.0270002074539661,0.1989155858755112,0.1038064584136009,0.0199205409735441,-0.0914252474904060,-0.1593532711267471,0.5939475297927856,0.2601582109928131,1.4378383159637451,-1.1979955434799194,0.8558378815650940,-1.0343275070190430,4.5732226371765137,-1.7948918342590332,2.1883039474487305,5.2335801124572754,-2.4324660301208496,4.6252093315124512,-1.0153504610061646,1.2314698696136475,-2.6105878353118896,-12.5373096466064453,8.2648696899414062,-3.6024277210235596,3.8394594192504883,-4.0618200302124023
occurs_in,1.5817995071411133,-0.2600659430027008,0.1806711703538895,-0.3465254008769989,0.3239664733409882,1.0101822614669800,0.3989891409873962,-0.2554412782192230,-0.1427516639232635,0.7902826070785522,-1.0331857204437256,-0.7196401953697205,1.2262315750122070,0.4720033407211304,-0.1151118874549866,-0.2959329783916473,4.9515604972839355,-1.9378188848495483,2.6324543952941895,-7.0724487304687500,6.5621066093444824,0.7100869417190552,2.4108293056488037,6.0207223892211914,-1.5438854694366455,-8.3760414123535156,-13.0245637893676758,4.1897087097167969,2.2737696170806885,-2.5169575214385986,-0.7969490885734558,-4.6593627929687500
uses,0.2451056391000748,-0.6344369053840637,-0.6077109575271606,-1.0544043779373169,0.3240741193294525,0.8314872384071350,1.2446805238723755,0.4479688107967377,-0.4445838332176208,-0.4590978324413300,0.1945593059062958,-1.2894061803817749,0.5165389776229858,-0.2527447640895844,2.9804754257202148,-0.0491887256503105,-2.6389582157135010,-4.5801353454589844,-4.5609035491943359,-10.9114513397216797,-6.1976857185363770,3.7740585803985596,-5.4750738143920898,-3.3484864234924316,-1.5828638076782227,-2.7891926765441895,-3.2530839443206787,2.6494016647338867,1.6439245939254761,3.2837028503417969,1.6425235271453857,0.2856041491031647
produces,1.4005895853042603,-0.1157767251133919,-1.0635894536972046,0.0236257351934910,0.9438451528549194,0.2262910455465317,0.7651894688606262,0.3229460120201111,0.9548617601394653,-0.8848781585693359,0.3190060257911682,-0.7464396953582764,-0.3721475005149841,0.3186188340187073,2.5204124450683594,0.2094638794660568,-8.2058668136596680,-0.0558395907282829,-1.1438016891479492,-4.9736304283142090,-7.2035274505615234,-1.8308885097503662,2.8853197097778320,1.7464953660964966,4.6059870719909668,-4.0419387817382812,0.2654747366905212,2.4685094356536865,-9.3218441009521484,1.5289083719253540,4.8187451362609863,-3.6009852886199951
degree_of,0.1778130978345871,0.0800318568944931,-0.7834122180938721,-1.4650013446807861,1.9774179458618164,2.6003258228302002,-0.0492789484560490,-0.9896216392517090,-0.7384515404701233,0.5422536134719849,0.0553465224802494,-0.8762731552124023,0.1855370253324509,-0.0437174476683140,3.4576985836029053,-0.5142727494239807,-0.4068360328674316,2.1093173027038574,6.5775761604309082,-6.1399893760681152,-3.7758009433746338,0.7711481451988220,-3.3288886547088623,6.6566638946533203,3.8903927803039551,-7.7380571365356445,-5.7292366027832031,-5.0899915695190430,2.4481821060180664,-5.2775049209594727,-0.0144360251724720,-2.3506953716278076
connected_to,1.4775558710098267,0.5029300451278687,2.7261357307434082,-2.1769099235534668,1.7745010852813721,0.2981683611869812,0.2242983281612396,-0.2411579340696335,-2.9967534542083740,-0.7646200060844421,0.2306219786405563,1.0361015796661377,1.3033376932144165,-0.4894011318683624,5.1827912330627441,-1.1788356304168701,-7.2325620651245117,-1.4951457977294922,-1.1038870811462402,-3.1333470344543457,-3.5149843692779541,-3.0344421863555908,2.4416031837463379,3.9496538639068604,6.5398340225219727,-10.7338581085205078,3.5690662860870361,3.7072720527648926,1.1916069984436035,-2.7069861888885498,-0.8731036186218262,3.3177008628845215
process_of,-0.2816004455089569,0.4714623987674713,-0.4969434440135956,0.0977172553539276,0.3013715445995331,0.5801571607589722,1.3267023563385010,-0.8977983593940735,-0.9919086694717407,-0.1565639227628708,0.4884696304798126,-0.6914205551147461,0.5343493819236755,0.9748883843421936,3.4936532974243164,-1.0093789100646973,1.9106208086013794,2.4630298614501953,3.1299140453338623,0.0713899210095406,-6.2378821372985840,3.1607282161712646,-11.9408092498779297,-4.0152564048767090,1.7359218597412109,-6.5799798965454102,-1.4502210617065430,-0.2879383862018585,-0.4731738865375519,-0.9845727682113647,2.4843866825103760,-2.2567048072814941
co-occurs_with,0.0606514140963554,-0.4657213985919952,-1.3328394889831543,-0.8193977475166321,0.8652976155281067,1.9238541126251221,0.9124989509582520,-0.3557479381561279,-0.3856673240661621,-0.7955547571182251,-0.5179820060729980,-0.7992149591445923,0.0028007556684315,-0.8021161556243896,2.5065515041351318,-0.1564852297306061,-2.8422539234161377,1.0969787836074829,4.9617962837219238,-0.7941692471504211,3.2188272476196289,4.5095467567443848,-1.9831991195678711,9.3444385528564453,-2.8920223712921143,-4.4524984359741211,-2.7492198944091797,-6.0985713005065918,4.4951658248901367,2.3269176483154297,-1.9675058126449585,4.6708931922912598
disrupts,0.2494826912879944,-0.2278877645730972,-0.4535439014434814,0.2233534306287766,1.4749904870986938,-0.0199221689254045,0.0614165142178535,-0.8061087131500244,-0.6591898798942566,-0.2675983011722565,0.1455059349536896,1.2278699874877930,0.5275298357009888,2.5709397792816162,0.6262300014495850,-0.4801690578460693,-3.6613337993621826,-0.8161811232566833,-2.5889122486114502,2.5280828475952148,-0.0967521890997887,0.6016604900360107,-0.1890166550874710,16.4409179687500000,0.7401083111763000,-4.9050102233886719,-0.7668082714080811,-10.2350368499755859,-2.9391450881958008,-9.8977022171020508,-1.3290824890136719,-0.4710530936717987
issue_in,-0.0650362521409988,0.2570040225982666,-0.1112284660339355,-0.7147383093833923,4.9669394493103027,1.1428918838500977,-0.2735405564308167,0.3145871460437775,0.3462221324443817,-0.3472826182842255,0.2616529464721680,-1.3667914867401123,0.4544427394866943,-0.2180361151695251,2.6861238479614258,0.0641839727759361,4.2048559188842773,-0.8279061913490295,-0.8214988112449646,-0.3672499656677246,-5.1410145759582520,1.6076467037200928,-0.0271979812532663,2.2684719562530518,6.2014784812927246,-11.2979631423950195,-1.0346890687942505,-9.5900583267211914,-1.2781482934951782,0.8897717595100403,1.1394208669662476,1.1690213680267334
part_of,-1.4015964269638062,-0.3471340835094452,-0.1731396913528442,-0.4320296943187714,0.2747103571891785,0.0765899866819382,0.5266368389129639,0.9040822386741638,0.1424944549798965,0.7991147041320801,0.4835292398929596,0.2542333602905273,3.4598665237426758,0.1653859019279480,2.7730007171630859,-1.0095323324203491,0.6198533177375793,-0.2955355644226074,-5.3226814270019531,-0.8345281481742859,-4.2079577445983887,0.8477481603622437,-13.8349504470825195,-1.2747197151184082,1.6496257781982422,-7.7726573944091797,0.9707667827606201,8.5829582214355469,13.1411485671997070,-1.4124280214309692,-0.4324232637882233,-4.2585344314575195
measures,1.6813950538635254,-1.2378741502761841,0.7363619208335876,0.3381192982196808,-0.3952520787715912,0.1693613529205322,-0.1409935653209686,1.1966851949691772,1.7945468425750732,0.6921851038932800,0.4951075017452240,1.7685010433197021,-0.8647383451461792,2.1215865612030029,0.3404451310634613,0.7859820723533630,3.9321448802947998,2.9775376319885254,5.6515460014343262,-7.4893832206726074,-5.9567127227783203,-3.7839617729187012,0.5468110442161560,-1.3553143739700317,-10.2045335769653320,10.1473760604858398,-3.0240693092346191,-4.2469596862792969,1.7534986734390259,3.0917849540710449,0.5568031072616577,4.2778062820434570
prevents,-0.2554619610309601,0.7567899823188782,0.2508936226367950,-0.5839253664016724,0.7455716133117676,3.1593461036682129,1.4499778747558594,-1.7007215023040771,-1.3524276018142700,0.8249155879020691,1.3692843914031982,-0.7231110930442810,0.4859786629676819,0.6932342052459717,1.6459879875183105,-0.5302236676216125,-4.8391394615173340,0.0357910767197609,0.7177551388740540,-2.1698980331420898,4.4382548332214355,2.2821884155273438,1.2732608318328857,-7.1314606666564941,-1.8632353544235229,-2.3533258438110352,-10.7099065780639648,-5.9364461898803711,0.8376280069351196,-2.9314389228820801,-0.0806892141699791,4.1972231864929199
causes,-0.5957756638526917,0.7288277745246887,0.4940413236618042,-0.1560414582490921,0.4487500786781311,2.6619338989257812,0.1833761632442474,-0.4459938108921051,0.1641759723424911,-1.2230511903762817,1.2314567565917969,-0.5138862133026123,0.1958313882350922,-1.1050686836242676,1.8060126304626465,-0.2257873564958572,1.2428412437438965,-1.5861402750015259,4.2844109535217285,-6.1744232177734375,-1.7394793033599854,1.7357927560806274,0.1795375347137451,-2.0267562866210938,6.1010065078735352,-6.0025181770324707,-8.5741014480590820,-4.9037013053894043,-4.9494786262512207,-5.0129623413085938,-0.9807632565498352,-0.8903852105140686
indicates,-0.8224496245384216,-0.1465822309255600,0.2507341802120209,-4.9564890861511230,-0.3954738378524780,0.6209096908569336,0.0168237369507551,-0.3457686603069305,-1.0408390760421753,-0.4120315611362457,0.4153255820274353,0.3786995112895966,-0.1692628413438797,1.1087452173233032,2.0565390586853027,0.2626161873340607,3.3473865985870361,5.6144294738769531,3.5294475555419922,-0.2741261124610901,1.7691316604614258,-0.0705980584025383,-1.2529715299606323,-2.4584770202636719,-3.0265011787414551,-5.3016977310180664,-2.8297543525695801,-6.8219680786132812,0.7333744764328003,0.4633409380912781,-4.2555813789367676,4.0239882469177246
