relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-1.0637878,-0.43774056,0.7744565,2.4489233,-0.5875748,0.5221942,0.73840725,1.4160981,-1.4579664,-1.834162,-0.09518838,-0.24265037,1.0465888,-1.2283314,2.4048288,-0.04408431,0.9530447,-2.2319963,0.3342585,0.9419933,0.06515327,0.2509042,-0.10264256,-1.6912782,-0.92115647,-1.3182136,1.0564584,0.7820949,-1.400783,-0.59196424,-1.5387993,-0.18385784
term1,-1.8019444,1.3020743,-1.1289111,1.0680327,-0.698552,0.27234468,-1.0499768,1.2544355,-2.0175934,-0.5302583,0.029304989,-0.45052356,-2.011954,1.4246225,0.89669555,-1.373903,0.4898555,-1.3075367,-0.60470444,0.40179852,0.20669384,-2.5264914,1.5068014,0.34765977,-0.8700629,0.699967,-1.4655712,-1.3035556,-0.87592465,-0.46294266,-1.5457911,0.6580635
term10,1.1903431,-0.7855728,-0.7423395,0.6963571,-2.1405962,-0.37830785,0.1288348,0.74403846,0.35939068,0.45589235,0.22492024,-0.275821,0.6013137,0.5811113,1.2651414,0.122244924,0.69708955,-0.49594116,-1.1495719,0.9869691,0.41680816,0.26165336,-0.23097345,-1.2752544,-0.02234547,0.1906888,-0.35153523,-0.37582833,0.18251051,-1.761838,-1.2337974,-0.20747651
term11,0.42008877,-1.0703849,-0.1910626,0.19939058,-1.1713313,-0.26572582,-0.48215732,0.3559894,-0.07159998,0.72253597,-0.10905207,0.44035634,0.7411025,1.4155153,1.2827878,-0.19619548,0.57592094,-0.9628963,0.37373665,0.9860915,-0.29737502,0.48722798,-0.21016249,-1.0053521,0.0767832,0.28952992,-0.1851681,0.11466434,-0.08587788,-0.34011105,-1.2288061,-0.18504746
term12,1.1691563,1.5444595,0.034147684,-0.83411294,-0.97676295,0.0550137,-1.1268171,-0.31829044,0.41182822,1.084864,0.048401088,-0.41720095,1.383665,1.613707,-1.3777162,-0.26438537,-0.8252632,-2.2703323,-1.205617,-0.7959139,-0.31033227,-0.31463495,-0.15853943,-0.07076302,-0.4245753,2.3580544,-0.8336885,0.7910793,-0.693834,-0.03622333,-0.733387,-2.3046627
term13,0.6290057,0.55696875,-0.3752761,-0.461214,-1.6993511,0.5152692,-0.57961047,-1.6462363,-0.3245372,0.61063343,-0.022997832,-0.29345012,0.699699,2.0103118,-0.8855182,0.049125213,0.72111136,-1.4837115,-1.703335,-0.16183452,-0.037878163,0.38545543,0.18018033,-0.11580213,0.7475543,1.1571397,1.2978398,0.2700495,0.49624297,-0.97881716,-0.9489216,0.38574234
term14,-0.20105992,0.8835882,-0.56095815,0.4521764,-0.99305224,-2.456608,-2.0027847,0.59572214,1.1157739,1.0500419,-0.6899059,-0.52162504,1.1902248,0.5557749,-0.19403462,0.9668881,-2.3528335,-2.5101168,-0.29877117,-2.4468715,-2.8393688,-1.8180515,0.18592334,1.3741549,-1.2426882,-1.1961547,-0.6902066,0.6544756,-0.6421476,-0.6038136,-1.2058474,0.21192734
term15,-0.36704233,0.0800272,0.30228963,-0.5311791,-0.6698498,-0.21832317,-0.18582061,0.61482245,-0.6742089,-0.27459124,0.43628955,0.18772843,0.664451,-0.9544325,-0.96518487,0.2815999,-0.7698736,-1.105167,-0.016377937,1.5737036,-0.33056524,-0.5208564,-0.0024079718,-0.83676344,-0.3711732,0.09350177,0.057261266,0.5554955,0.22047377,-0.06798305,-1.2063107,0.700502
term16,-0.037833568,0.18806127,-0.043002784,-0.74221563,-0.4486765,0.24612656,0.003079637,-0.695812,-0.096966974,0.18110777,-0.11985562,0.04037535,0.06772103,-0.56798,1.0423084,-0.1971528,0.38382325,-0.7837398,-0.14500828,-0.5799722,-0.012535161,0.04077428,-0.13928702,0.10988529,-0.3023586,-0.49956572,0.02506959,-0.11359249,0.1661408,-0.19991606,-0.8228314,0.13661996
term17,-0.023876768,-0.46739483,0.15997475,-0.038186096,-0.537094,-0.507451,-0.47781846,-0.6249333,0.4950534,0.4240025,1.1475863,3.0705886,-1.6788188,1.917242,-0.38106787,-0.77873456,-1.0660244,-1.394338,-1.1323802,-0.91788685,-0.3059399,-0.1597821,0.0072106537,-1.3317666,-0.7328576,0.16649151,-0.08915114,-0.96500576,-1.2902617,-1.5969214,-1.7107859,-0.19695967
