,entity
0,molecular_function
1,steroid
2,amino_acid_sequence
3,professional_or_occupational_group
4,tissue
5,food
6,organophosphorus_compound
7,mental_process
8,genetic_function
9,cell_function
10,animal
11,individual_behavior
12,cell_or_molecular_dysfunction
13,experimental_model_of_disease
14,vitamin
15,idea_or_concept
16,cell_component
17,neoplastic_process
18,diagnostic_procedure
19,therapeutic_or_preventive_procedure
20,organ_or_tissue_function
21,pharmacologic_substance
22,fully_formed_anatomical_structure
23,inorganic_chemical
24,anatomical_abnormality
25,cell
26,mental_or_behavioral_dysfunction
27,injury_or_poisoning
28,virus
29,clinical_attribute
30,immunologic_factor
31,organism_attribute
32,functional_concept
33,eicosanoid
34,hazardous_or_poisonous_substance
35,organism_function
36,research_activity
37,physiologic_function
38,fungus
39,organic_chemical
40,element_ion_or_isotope
41,pathologic_function
42,phenomenon_or_process
43,laboratory_or_test_result
44,sign_or_symptom
45,laboratory_procedure
46,group
47,rickettsia_or_chlamydia
48,anatomical_structure
49,medical_device
50,hormone
51,entity
52,disease_or_syndrome
53,vertebrate
54,body_location_or_region
55,indicator_reagent_or_diagnostic_aid
56,chemical_viewed_structurally
57,body_part_organ_or_organ_component
58,population_group
59,occupation_or_discipline
60,embryonic_structure
61,receptor
62,finding
63,congenital_abnormality
64,gene_or_genome
65,amino_acid_peptide_or_protein
66,clinical_drug
67,enzyme
68,governmental_or_regulatory_activity
69,fish
70,biologic_function
71,intellectual_product
72,biomedical_or_dental_material
73,antibiotic
74,invertebrate
75,machine_activity
76,molecular_biology_research_technique
77,organization
78,self_help_or_relief_organization
79,regulation_or_law
80,health_care_activity
81,neuroreactive_substance_or_biogenic_amine
82,body_space_or_junction
83,mammal
84,temporal_concept
85,carbohydrate
86,conceptual_entity
87,acquired_abnormality
88,research_device
89,drug_delivery_device
90,lipid
91,family_group
92,body_substance
93,quantitative_concept
94,patient_or_disabled_group
95,occupational_activity
96,biologically_active_substance
97,environmental_effect_of_humans
98,chemical_viewed_functionally
99,group_attribute
100,human_caused_phenomenon_or_process
101,plant
102,nucleic_acid_nucleoside_or_nucleotide
103,natural_phenomenon_or_process
104,daily_or_recreational_activity
105,physical_object
106,behavior
107,educational_activity
108,professional_society
109,alga
110,spatial_concept
111,substance
112,age_group
113,social_behavior
114,activity
115,qualitative_concept
116,bacterium
117,geographic_area
118,event
119,biomedical_occupation_or_discipline
120,manufactured_object
121,reptile
122,language
123,amphibian
124,chemical
125,archaeon
126,carbohydrate_sequence
127,health_care_related_organization
128,human
129,nucleotide_sequence
130,organism
131,body_system
132,molecular_sequence
133,classification
134,bird
