relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.7772842,1.6490206,0.42158276,-2.0094862,0.8329667,-0.26028875,-1.59321,1.6136318,1.0899985,-1.4001042,0.88146615,0.5883146,2.1156442,-0.4941227,-0.68139493,1.681364,-2.2501335,0.009113061,1.5067542,-0.3932392,0.37744707,-0.28017005,-0.46601278,-1.8486556,-0.76481926,-1.1807014,-0.6545134,-1.1600008,-1.6357021,0.64277846,-2.4987204,-2.1933959
term1,-1.1247239,0.23232646,1.9134198,0.029163504,-0.39401466,-0.8170875,0.21792139,1.4289604,1.1289486,-2.181822,-0.1983927,-0.4910751,-1.20324,-0.041871157,1.5374932,-0.6020572,-0.8068934,-1.3737504,-1.745771,-1.0735909,0.20841086,-0.45791456,0.38349384,-1.320112,-1.4831744,-0.8342616,-0.98016065,0.015184965,-1.5131527,0.1450023,-0.7475983,-1.4115586
term10,0.47140327,-0.6281684,0.9142567,-0.46765214,-0.10308295,-0.68426013,-0.05727094,0.89821184,1.1125302,-1.9477346,-0.7805329,-0.656829,-0.026168942,0.12540671,-0.5772057,-0.57828635,0.45972562,-0.15539469,0.47996813,0.46204522,-0.15865028,-0.34912807,-0.37736565,-0.24254149,0.41837698,0.13551882,-0.124369845,-0.20679714,0.7647111,-0.5709594,-0.6714073,-0.7279054
term11,0.52546585,-0.29237536,1.2111554,-0.21704146,-0.017867139,0.2419612,-0.43334213,1.0613321,1.085228,-1.0670267,-0.55735993,-0.22695585,-0.14258994,0.12995446,-0.13767841,0.12170125,0.5351647,-0.16886073,0.33372253,0.017222187,-0.71235543,-0.24024636,-0.47480777,0.121244095,0.45925704,0.76847154,-0.48867005,0.3440195,0.5559292,-0.07331421,-1.4086412,-0.9839198
term12,-0.6730879,0.73252916,1.1865724,0.0033935953,0.43395206,-0.060782917,-0.14025292,-0.88821715,-1.4094126,-1.0105727,-0.1642851,-0.20277835,-0.85175353,-0.49797356,0.25969476,-0.007853828,-0.34920055,-0.6521412,1.4677788,-0.98939687,-0.29419985,-1.5003837,1.2455647,0.2069004,0.06510637,0.7551301,1.4099712,-1.3824519,1.4464734,-1.3137501,-2.5917802,-1.1508359
term13,0.019435246,0.738684,1.1061935,-0.22943196,-0.058923677,-1.0821353,-0.5150633,-1.1954961,-1.769646,-2.0925016,-0.91892904,-0.3813024,-1.0236837,1.1598933,-0.46554226,0.4671423,-0.32968548,0.6585564,0.9029998,0.37538236,1.336194,-0.22455034,-0.28010646,0.43553647,-0.5008902,0.6123332,1.5749003,-0.52342373,0.8065121,0.13077904,-1.3897038,-1.6054916
term14,-0.9555254,-0.5144528,1.6684456,-0.95178664,-0.9439937,-0.7733007,-1.3762435,-1.7388963,-0.7910252,-1.546346,-1.611702,-0.7034849,-2.1818175,0.8369783,-0.008958783,0.48782086,-0.8882509,-0.9769266,4.462816,-1.0419791,0.046417125,0.5680394,1.4357867,-0.808402,-0.04098472,-0.45464253,1.4924414,-2.545153,1.2264242,-0.96567756,-3.0800319,-0.64552027
term15,-0.7808201,0.3466925,-1.1223582,-0.45061883,-0.11565814,1.1435714,-0.2359037,-0.9692509,1.1134502,-0.8574429,0.08058481,-0.093150906,-0.35726237,0.0038794992,0.21143366,0.13656795,0.19965734,-0.03047553,0.29522339,0.20154223,-0.26780283,0.4063644,0.46673506,-0.17999594,-0.2930441,-0.17976344,0.036180947,0.42798933,-0.3287382,-0.17795059,-1.08176,-1.2007014
term16,-0.15522495,-0.00549855,-0.91564924,-0.255807,-0.16070741,-0.26114696,0.046983145,1.0478262,-1.1338445,-0.7970198,0.19338019,-0.095915616,0.07477539,-0.14370452,2.323092,0.038635354,-0.030079994,0.108516224,-0.09975476,-0.23224723,0.113733836,-0.028501358,-0.2834613,0.1940602,-0.02554163,0.06758148,0.1035842,0.1328651,-0.08697251,0.09508296,-0.9818429,-0.782462
term17,0.23048598,0.540038,1.7184975,1.5911362,-2.5412247,0.33470085,0.9104498,-1.5353769,-1.2841482,-2.0248926,-2.0612009,1.7634922,-0.96152,-2.9627073,0.35975006,-0.12961191,-0.43490785,-0.0007070338,-1.0515454,-1.778675,0.013163362,0.14880644,-2.476108,0.45709345,-0.3303849,-1.087962,-1.024378,-0.3143711,0.83494276,-1.7926792,-2.2077816,-0.7499327
