,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-0.010970333,-0.9595989,1.0518061,-0.08904652,0.6275182,-0.39980224,-0.12891874,1.5346614,1.1039943,-2.0559976,-0.6449979,-0.80427045,-0.06341533,-1.8975745,0.06069417,0.2869322,1.4615798,-0.5660918,-0.73566335,0.4948484,1.0733948,-0.14778882,0.8263812,-0.84246814,0.33404553,-0.42376995,-0.15505125,0.39182618,0.83770174,0.12943406,0.61581576,1.3500644
person1,-0.7887963,-1.2058343,1.4023857,0.4572464,1.438703,0.36117876,-0.026039636,0.9276198,1.0921054,-2.0761297,-1.1505945,-0.5045784,-0.8049209,-0.85468763,0.12995794,-0.64797974,-0.46061778,0.38698074,-1.5422666,0.06567173,-0.8083277,-0.82424676,0.92018473,-1.3057007,0.80297905,0.36990303,0.9547853,0.04575667,0.76200104,0.78275216,0.56852,1.2628727
person10,-0.6402473,-1.1781758,1.3354911,-0.5770907,0.64806515,0.025710646,0.19956185,1.54656,1.8098263,-2.4986553,0.021152655,-0.09735605,-0.1796835,-1.6872292,0.26911217,0.0009580519,1.0975102,0.09366912,-0.6180533,0.36817482,2.1686687,-1.6549658,0.66757005,-0.3379945,1.1984494,-0.74713606,-0.21759482,-0.25321925,0.8164197,-0.2907006,1.3585334,1.3875432
person100,-0.10904636,-1.0121866,-1.2440791,1.4364878,0.65808624,0.2695007,-0.19857237,1.2134683,-1.1841911,-1.2590233,0.6075069,0.699258,0.21791324,1.2583702,-0.67531264,0.33041978,0.2688438,0.5574079,0.6723699,1.5437926,0.28533763,0.19002552,-0.038389176,-0.83907306,-0.9112054,0.72368085,-0.75692505,0.12047055,-1.1503512,1.1501321,1.8282585,1.0361484
person101,1.091847,0.3247141,1.1877626,-0.4506865,0.39826512,0.82667977,-0.40803686,-1.027371,-0.9730888,-1.6052059,0.6355878,0.8431496,0.7810936,-0.31336397,0.020613061,-0.10374282,0.9635963,0.0010313265,-0.4605182,1.2410663,-0.22040495,-0.46759313,0.17604199,0.004631046,1.5086038,-0.55729556,-0.21783023,1.1737481,-0.791851,1.68702,1.0693874,0.7293389
person102,1.1372741,0.16972363,1.0003506,-0.6688101,-0.02001366,0.566951,0.67039824,0.5988376,1.156413,-1.0374135,0.62199605,1.4672809,-0.8203023,1.3000022,-0.646474,-0.16726102,-1.2869298,0.6774253,1.2014143,1.3148656,0.20202368,-0.8214735,1.1125026,-0.91655576,0.15073754,-1.1470066,0.12409319,0.3398818,-0.27367508,1.3037009,1.2336807,1.4423991
person103,0.11997185,-0.0054677655,-0.73249537,1.1858169,-0.17979044,0.82886887,-0.104480356,0.9187029,-1.1334146,-1.0987344,-0.18251276,-0.2532173,0.98973376,-0.73471564,-0.22413595,-0.9912089,0.096926026,0.84834754,-0.092782,1.5919597,-0.71063775,-0.3373664,-0.05495932,-1.5593976,-0.95544356,-0.30166703,-0.35373837,1.4960327,-0.44743982,0.23701714,1.1086574,1.181782
person11,-0.8028999,-0.729494,-1.6518201,0.047717728,2.191025,0.39924768,-0.19044173,-1.050948,1.0393914,-1.7237614,-0.20208877,-0.7805283,0.2174569,0.5595355,0.1529079,-0.14197378,0.117692955,-0.23445599,-0.09254627,-0.01707197,0.52748984,0.36348277,-1.0869877,-0.689155,0.19332986,0.89071584,-0.34608,1.2859269,1.7826941,-0.12047199,0.7377059,1.8852755
person12,-0.8677962,0.4811073,0.66629726,0.87261146,1.4042574,-0.5457811,-1.0084788,-1.374194,-1.1052185,-1.7675276,0.38456127,0.61390525,-1.4536103,-0.4815722,0.49655798,0.008070822,-1.2332453,0.9971665,0.67010164,-0.09371372,0.07012534,0.18067944,-0.4102111,-0.21388562,0.6477648,0.42610624,0.46926683,0.63329023,1.2607467,0.20038924,1.1778305,1.1060144
person13,-0.23095608,0.8737163,-1.3484467,-0.73957247,0.45150003,-0.76927537,1.0741223,1.4571012,-0.99292,-1.9353098,1.0555693,0.8188047,1.554698,0.29697603,0.5938035,-0.082400456,-0.1901959,1.5751275,0.47785273,0.1508977,-0.8160852,0.016236387,0.12642434,0.3711553,-0.6644532,0.5395019,-0.5361028,0.20989552,1.4870183,0.7119581,1.1259902,1.1989993
