,entity
0,anatomical_abnormality
1,family_group
2,biologic_function
3,molecular_function
4,laboratory_procedure
5,organophosphorus_compound
6,neuroreactive_substance_or_biogenic_amine
7,acquired_abnormality
8,antibiotic
9,qualitative_concept
10,physiologic_function
11,gene_or_genome
12,congenital_abnormality
13,indicator_reagent_or_diagnostic_aid
14,professional_or_occupational_group
15,biologically_active_substance
16,organic_chemical
17,organ_or_tissue_function
18,disease_or_syndrome
19,classification
20,medical_device
21,cell_or_molecular_dysfunction
22,mental_or_behavioral_dysfunction
23,clinical_attribute
24,sign_or_symptom
25,research_activity
26,rickettsia_or_chlamydia
27,mental_process
28,laboratory_or_test_result
29,pathologic_function
30,alga
31,social_behavior
32,receptor
33,self_help_or_relief_organization
34,hazardous_or_poisonous_substance
35,body_space_or_junction
36,nucleic_acid_nucleoside_or_nucleotide
37,inorganic_chemical
38,natural_phenomenon_or_process
39,cell_component
40,immunologic_factor
41,pharmacologic_substance
42,carbohydrate
43,hormone
44,organism_attribute
45,organism
46,neoplastic_process
47,regulation_or_law
48,chemical_viewed_structurally
49,enzyme
50,injury_or_poisoning
51,tissue
52,cell
53,population_group
54,organism_function
55,virus
56,bacterium
57,fully_formed_anatomical_structure
58,behavior
59,clinical_drug
60,eicosanoid
61,age_group
62,diagnostic_procedure
63,cell_function
64,human
65,molecular_biology_research_technique
66,steroid
67,fungus
68,finding
69,individual_behavior
70,drug_delivery_device
71,genetic_function
72,archaeon
73,quantitative_concept
74,amino_acid_peptide_or_protein
75,food
76,vitamin
77,temporal_concept
78,professional_society
79,body_location_or_region
80,geographic_area
81,therapeutic_or_preventive_procedure
82,health_care_activity
83,animal
84,phenomenon_or_process
85,lipid
86,group_attribute
87,bird
88,body_system
89,organization
90,element_ion_or_isotope
91,experimental_model_of_disease
92,chemical
93,occupational_activity
94,embryonic_structure
95,research_device
96,body_part_organ_or_organ_component
97,vertebrate
98,machine_activity
99,chemical_viewed_functionally
100,educational_activity
101,patient_or_disabled_group
102,environmental_effect_of_humans
103,group
104,plant
105,governmental_or_regulatory_activity
106,substance
107,activity
108,reptile
109,conceptual_entity
110,human_caused_phenomenon_or_process
111,biomedical_or_dental_material
112,amphibian
113,body_substance
114,occupation_or_discipline
115,invertebrate
116,anatomical_structure
117,health_care_related_organization
118,mammal
119,molecular_sequence
120,manufactured_object
121,language
122,fish
123,nucleotide_sequence
124,functional_concept
125,event
126,spatial_concept
127,daily_or_recreational_activity
128,amino_acid_sequence
129,physical_object
130,biomedical_occupation_or_discipline
131,intellectual_product
132,entity
133,carbohydrate_sequence
134,idea_or_concept
