,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.6136206,1.482815,0.94757277,-0.004603884,-0.2135195,-0.67711425,1.0064324,-0.4350519,-0.34323764,-0.25710478,0.17750023,-0.62478614,-0.0069163037,-0.7420505,0.5867606,-0.08912243,0.34674218,-0.040123936,0.44519854,0.2969693,1.0516596,1.53381,0.633802,1.529098,-0.5171251,-0.9685429,-0.7214198,-0.5426031,0.49001405,-0.47888076,-2.325924,-0.05809895
activity,-0.61043066,-0.37839165,-0.3290386,-0.6628174,-0.0046537863,-1.5583259,1.5822984,0.0006557014,0.031535335,-1.3619488,0.27976984,-1.8246162,-0.51038796,0.14776936,0.4259883,0.52046424,1.138646,0.13668303,0.344147,0.40043098,0.062608026,1.0630139,-1.0781327,0.82078326,-1.7524755,0.33024657,0.81763005,-0.49705243,-0.47539693,-0.834249,-0.64628005,-1.0033296
age_group,0.2580372,0.74967843,-0.4485002,-0.26131248,1.2138536,-1.5706185,-0.22118455,0.7074372,-0.66780686,-1.2394708,-0.729653,-0.046488516,-1.1500998,0.06312271,-0.07542047,0.7415162,0.16802326,0.42140663,-0.3168445,0.9253679,0.44336218,1.3400948,0.17333288,-0.107323594,-0.18291213,-1.6916082,0.2997106,0.20693898,0.70678097,-1.1869068,-1.0955001,-0.75503904
alga,-0.41056883,-0.32867238,-0.51091206,-0.34633732,0.119080566,-1.6959642,-0.6683606,-0.14147842,-0.35083663,-0.024725389,-1.4298995,-1.4804418,0.044361282,0.9654932,0.28711593,-0.54565513,0.5933374,-0.26082858,-1.7940252,0.15108259,1.3992606,1.6460093,0.6472767,0.42691758,-1.5393928,-0.015562047,-0.75585794,-0.37665734,1.5292978,0.07164626,-0.6424098,-0.09141557
amino_acid_peptide_or_protein,-1.2139777,-1.1198769,-0.5003294,-0.64059854,0.21684581,-0.9707859,-0.17241126,0.50715786,-0.4857942,-1.697996,0.1836774,-0.5677674,0.13937637,0.50117826,-0.23068368,-0.64355475,1.0431807,0.075058065,-0.113468416,0.6582577,-0.3260374,1.5746278,0.7104392,0.32853025,-1.8055718,-0.6056309,0.4333256,0.34297645,-0.68989795,-1.5475084,-1.0637249,1.4417263
amino_acid_sequence,0.686281,-0.43453294,-0.68004155,0.2415374,-0.46801266,-2.3214176,-1.2766532,0.4267439,-1.071077,-0.5162136,-0.73833567,0.12759636,0.3106704,-1.7810678,-1.0650551,0.07097748,0.9312089,0.14959171,0.80690473,0.40914527,1.0819867,1.9844726,0.11599533,-0.03506354,-1.3851019,-0.21639805,-0.4262618,-0.13767381,0.43730694,-1.4756777,-0.56039166,-1.6471734
amphibian,0.18912102,0.087694615,-0.58252823,-0.34657302,-0.63903284,-1.8169352,-0.20194012,0.3494417,-1.816302,0.041553248,-1.3844813,-1.8984368,-0.41436067,0.42168465,-0.050139915,-0.058720954,1.0767329,-0.29798043,-0.8141101,0.22347791,1.3326735,1.0434387,0.27019182,1.0635698,-1.3314867,0.2275444,-1.1083454,-0.12261932,0.70978546,-0.9258806,-1.408242,-0.49878266
anatomical_abnormality,1.6193297,1.0964506,0.8754843,0.32135686,-0.07945137,-0.7757653,0.6512741,-0.4725252,-0.28191036,-0.73122185,0.01853592,-0.24724472,0.12607378,-0.49597603,0.68000287,-0.8650252,0.36913422,-0.39879367,0.55037576,0.09031352,1.1231213,1.395218,0.32916403,1.5109662,-0.34930435,-0.71376693,-0.6077681,-0.35373828,0.107885204,-0.5554359,-1.6326885,0.35609698
anatomical_structure,-0.52974105,-0.443419,-0.03773941,0.48220074,-2.349177,-1.7191087,-0.027494712,0.14272626,-0.06634556,-0.42088792,-0.50971204,-0.0343819,-0.3388247,-0.65607685,0.6411662,-1.0559734,1.4322565,-0.27812734,0.6456528,1.5965297,0.23590681,1.4476995,0.503164,-0.02194228,-1.1634086,-1.2621113,-0.9978601,-0.9094731,-0.41048303,-1.6692069,-1.2602655,-0.44413182
animal,-1.1810772,-0.107685804,-0.25333107,0.116571,-1.1247592,-1.6968534,-0.2970142,1.5157933,-1.5909675,-0.15224011,-1.1851442,-1.010779,-0.18545838,0.548169,-0.32662836,0.49413237,0.49038303,-0.24894433,-0.77538073,0.91156083,0.1315065,0.92697704,0.26834506,0.40722686,-1.5680696,0.88112456,-1.2443209,0.21155939,0.5025095,-0.3444786,-1.1972775,-0.836364
antibiotic,-0.20061564,0.01884204,-0.25430366,0.1743334,-0.54550374,-1.0556597,0.11156804,-0.61336535,-1.0497893,-0.104649186,0.7556756,0.603953,-1.3002002,-0.67022353,0.024071325,1.21064,1.2606146,0.588945,-0.4907532,0.058804564,0.89147717,1.4590316,1.7311399,0.0651896,-0.9878697,-0.974586,0.76705486,0.26489228,-0.79161185,-1.7054511,-1.1500382,1.0455612
archaeon,-0.07962588,0.2570647,-0.23145817,-0.536687,-0.62829864,-2.3292108,-1.1308829,0.27518958,-1.3895773,0.2883258,-0.92178565,-1.1980511,-0.527933,0.13044481,0.29871625,-0.2846752,0.8063859,0.10366112,-1.062312,0.4883744,1.4815679,0.75226897,0.47992185,-0.29781723,-0.39090756,-0.89219314,-1.4015299,-7.7120494e-05,0.02575845,-0.27596372,-0.7683736,-0.576861
bacterium,0.028929802,0.45777452,0.51026183,-0.3460219,-0.40263313,-1.6118169,0.10229057,-0.66911566,-0.6817682,-0.34648305,-1.4220791,-0.88465744,-0.8712673,0.45789552,0.5577548,-0.04884073,1.2884965,-0.18199101,-1.1477231,0.09947114,1.5024295,1.427078,0.63775414,0.3542881,-1.4751992,-0.2201408,-0.75544536,-0.4599387,-0.026883712,0.78236556,-0.6251264,-0.47131848
behavior,0.610153,0.40041804,0.083353594,-0.4522215,-0.24787004,-1.6524513,0.5827091,-0.6479104,-0.13991986,0.22664928,0.46057054,1.3876132,0.31911436,0.16888429,0.17435291,0.7432413,0.9606924,-0.6213351,0.059094127,0.5586798,-0.5847589,0.51454926,0.529285,-0.24738717,-1.5661834,0.23045711,-0.23680502,-1.2604043,-1.0473076,-0.41297445,-0.6334287,-0.20059004
biologic_function,0.017649515,-0.10814358,0.82925314,-0.14413437,-0.27676842,-1.1676409,-0.47880095,-0.79871273,0.40921956,-0.0552157,1.2270595,-1.0860775,0.05522182,-1.035797,0.37936413,-0.07235403,1.0999154,-0.20983411,-0.11575829,0.13911301,0.87527233,1.42846,-0.06317166,1.6724707,-1.0144521,-1.3395166,-1.1110846,0.6462559,1.1203572,-0.09049022,-1.3128512,-0.52464855
biologically_active_substance,-0.120233476,-0.6290303,-0.10046171,0.29887947,-0.081224695,-1.0632075,0.22933863,-0.35813195,-1.1172159,-1.5211265,0.2728441,-1.0779674,-0.2009621,-0.56321615,0.15775584,-0.27375317,1.5153587,0.44754013,-0.13568124,-0.29403704,-0.52582747,1.5308515,1.46649,-0.8394695,-1.2507765,-0.26540798,0.46159115,-0.087332435,-0.92731196,-1.4952247,-0.90050703,-0.05230341
biomedical_occupation_or_discipline,-1.8174425,-0.19349483,0.12632418,0.54488575,-1.0394005,-0.97523755,1.2104584,0.58874726,-0.13286197,-1.5102131,-0.055458292,0.70954734,-0.14771089,0.7900386,0.13462822,0.86264366,0.1063781,0.46827784,0.029198572,2.10408,0.47775772,1.4804168,0.66337645,-0.3578418,0.92940456,0.18614927,0.3953134,-0.07787424,0.6253846,0.048755765,-0.30399472,-0.37828165
biomedical_or_dental_material,-0.006257221,-0.11977756,0.57544476,0.035752486,-0.63653797,-1.5877234,-0.13149217,-0.83431274,-1.4869449,-0.92667943,0.008812043,-1.1943935,-1.5489552,0.26145455,0.11188432,-0.30976403,1.0936819,-0.017113268,-0.11465706,0.46205926,-0.35405734,1.1917621,2.73659,0.21396822,-1.2010593,-0.72609526,1.0701458,0.15757388,-0.076485895,-1.2863058,-1.2772764,-0.24706425
bird,0.3269254,-0.081918105,-0.6590983,0.29141688,-0.69504344,-1.835623,-0.6669776,-0.13555877,-1.9747345,0.9969998,-1.2843957,-0.34494567,-1.4707059,0.3411142,-0.19262955,0.3513236,0.83559275,-0.25216037,-0.9416216,0.22119202,1.729968,1.6122978,0.8689771,0.7278841,-1.2819643,0.21386966,-1.3776518,0.4496233,0.16569094,-0.34518757,-1.2814119,1.1614733
body_location_or_region,0.21389206,0.124950185,0.21441011,-0.580646,-1.0972791,-1.5148638,1.0945561,0.5186927,-0.9956698,-0.102824375,-0.36601886,-0.3072601,-0.081229776,0.073928446,-1.0756043,-0.5581041,0.8652693,0.21630566,0.53304106,0.0998049,0.7162913,1.4197142,1.7707837,0.43647736,-1.5433179,0.10607886,0.11880616,-0.2785562,0.6159739,-1.0084109,-1.3911706,0.23652647
body_part_organ_or_organ_component,0.20149527,0.47168803,-0.5286742,0.58778626,-1.3039955,-1.7886413,0.16487306,0.4098173,0.2983165,-0.052776672,-0.34367692,-0.16556293,0.15207471,-0.7794887,-0.7535569,-0.6318058,1.4125563,0.47765252,-1.2391313,-0.016669625,1.6560044,1.1240863,-0.61633384,0.051302668,-0.6614329,-0.7931703,0.009081601,-0.4295106,-0.017889395,-0.88889337,-0.80159956,-0.6622772
body_space_or_junction,0.5237222,0.10472481,0.8384484,0.31189826,-0.9903821,-1.3726498,0.24766065,0.92173284,-0.2346232,-0.33333653,0.26438683,-0.10034823,0.20145707,0.5178004,-0.9728342,-0.66323906,1.0814191,0.24192546,0.21532618,-0.034795895,0.82365674,1.384425,1.826508,0.75261456,0.044903833,0.1689526,0.067686655,-0.09275054,0.13022994,-0.42035952,-1.3926202,-0.39245877
body_substance,-0.74073035,-1.422948,0.7897974,0.95444405,0.38975808,-0.8477585,-0.006747715,0.7113809,0.38168016,-0.9342221,0.011269749,-0.20192748,-0.067384064,-0.24973169,-0.32736313,0.64899665,1.5777621,0.024722569,1.0206181,-0.11987493,0.23966596,1.5506716,1.6502131,-1.6369455,-1.4542135,-0.064228855,0.5535987,0.6771795,0.20566191,-0.8830637,-1.0502543,-0.27979192
body_system,0.92178285,0.3937026,0.24212654,0.33129033,-2.1326303,-1.9886786,0.57617736,0.069122545,-0.28889775,-0.842065,0.015428433,-0.7971342,-1.0104825,-0.6372298,-0.24627556,0.3956305,0.4421942,0.58706063,1.5814366,0.029240172,0.43315917,1.311403,0.67589825,0.01338187,-1.7388668,-0.6329124,-0.13457714,-0.7135466,0.488133,-1.5843843,-0.37620616,-0.40916273
