,entity
0,body_part_organ_or_organ_component
1,pathologic_function
2,injury_or_poisoning
3,embryonic_structure
4,enzyme
5,molecular_function
6,lipid
7,educational_activity
8,hormone
9,cell_function
10,reptile
11,experimental_model_of_disease
12,organization
13,research_activity
14,carbohydrate
15,professional_or_occupational_group
16,biologic_function
17,anatomical_structure
18,laboratory_procedure
19,machine_activity
20,immunologic_factor
21,diagnostic_procedure
22,social_behavior
23,organism_attribute
24,anatomical_abnormality
25,acquired_abnormality
26,clinical_attribute
27,organism_function
28,patient_or_disabled_group
29,tissue
30,pharmacologic_substance
31,gene_or_genome
32,organ_or_tissue_function
33,antibiotic
34,population_group
35,body_space_or_junction
36,occupation_or_discipline
37,chemical_viewed_functionally
38,congenital_abnormality
39,research_device
40,eicosanoid
41,laboratory_or_test_result
42,fully_formed_anatomical_structure
43,organophosphorus_compound
44,behavior
45,cell_or_molecular_dysfunction
46,nucleic_acid_nucleoside_or_nucleotide
47,vertebrate
48,element_ion_or_isotope
49,indicator_reagent_or_diagnostic_aid
50,health_care_related_organization
51,drug_delivery_device
52,molecular_biology_research_technique
53,cell_component
54,age_group
55,inorganic_chemical
56,animal
57,steroid
58,biologically_active_substance
59,hazardous_or_poisonous_substance
60,body_location_or_region
61,rickettsia_or_chlamydia
62,governmental_or_regulatory_activity
63,mental_process
64,sign_or_symptom
65,cell
66,health_care_activity
67,group
68,finding
69,chemical_viewed_structurally
70,amphibian
71,neoplastic_process
72,mental_or_behavioral_dysfunction
73,professional_society
74,language
75,physiologic_function
76,genetic_function
77,phenomenon_or_process
78,occupational_activity
79,disease_or_syndrome
80,daily_or_recreational_activity
81,neuroreactive_substance_or_biogenic_amine
82,amino_acid_peptide_or_protein
83,virus
84,human
85,organism
86,therapeutic_or_preventive_procedure
87,alga
88,activity
89,vitamin
90,clinical_drug
91,biomedical_or_dental_material
92,self_help_or_relief_organization
93,chemical
94,receptor
95,geographic_area
96,body_substance
97,family_group
98,invertebrate
99,fish
100,manufactured_object
101,plant
102,bird
103,substance
104,bacterium
105,individual_behavior
106,organic_chemical
107,environmental_effect_of_humans
108,natural_phenomenon_or_process
109,quantitative_concept
110,medical_device
111,group_attribute
112,qualitative_concept
113,fungus
114,functional_concept
115,intellectual_product
116,mammal
117,carbohydrate_sequence
118,body_system
119,nucleotide_sequence
120,physical_object
121,biomedical_occupation_or_discipline
122,spatial_concept
123,amino_acid_sequence
124,human_caused_phenomenon_or_process
125,molecular_sequence
126,event
127,food
128,regulation_or_law
129,archaeon
130,entity
131,conceptual_entity
132,idea_or_concept
133,temporal_concept
134,classification
