,entity
0,organism_function
1,anatomical_abnormality
2,diagnostic_procedure
3,professional_or_occupational_group
4,carbohydrate
5,cell_or_molecular_dysfunction
6,experimental_model_of_disease
7,drug_delivery_device
8,physiologic_function
9,cell_function
10,functional_concept
11,individual_behavior
12,molecular_function
13,organophosphorus_compound
14,acquired_abnormality
15,neoplastic_process
16,sign_or_symptom
17,amino_acid_peptide_or_protein
18,congenital_abnormality
19,rickettsia_or_chlamydia
20,body_substance
21,pharmacologic_substance
22,body_location_or_region
23,daily_or_recreational_activity
24,cell
25,inorganic_chemical
26,finding
27,vertebrate
28,population_group
29,laboratory_or_test_result
30,biomedical_or_dental_material
31,hazardous_or_poisonous_substance
32,clinical_attribute
33,research_activity
34,machine_activity
35,hormone
36,activity
37,patient_or_disabled_group
38,group
39,virus
40,organism_attribute
41,tissue
42,disease_or_syndrome
43,genetic_function
44,bacterium
45,biologically_active_substance
46,steroid
47,injury_or_poisoning
48,embryonic_structure
49,nucleic_acid_nucleoside_or_nucleotide
50,enzyme
51,laboratory_procedure
52,organic_chemical
53,biologic_function
54,age_group
55,eicosanoid
56,lipid
57,mental_or_behavioral_dysfunction
58,food
59,plant
60,receptor
61,regulation_or_law
62,mental_process
63,cell_component
64,body_space_or_junction
65,body_part_organ_or_organ_component
66,family_group
67,element_ion_or_isotope
68,immunologic_factor
69,indicator_reagent_or_diagnostic_aid
70,gene_or_genome
71,pathologic_function
72,neuroreactive_substance_or_biogenic_amine
73,qualitative_concept
74,geographic_area
75,clinical_drug
76,molecular_biology_research_technique
77,substance
78,fungus
79,chemical_viewed_functionally
80,mammal
81,health_care_activity
82,natural_phenomenon_or_process
83,bird
84,event
85,professional_society
86,research_device
87,therapeutic_or_preventive_procedure
88,organ_or_tissue_function
89,medical_device
90,organization
91,antibiotic
92,phenomenon_or_process
93,fish
94,health_care_related_organization
95,quantitative_concept
96,chemical_viewed_structurally
97,occupational_activity
98,human_caused_phenomenon_or_process
99,governmental_or_regulatory_activity
100,spatial_concept
101,alga
102,reptile
103,behavior
104,anatomical_structure
105,social_behavior
106,environmental_effect_of_humans
107,educational_activity
108,body_system
109,intellectual_product
110,entity
111,fully_formed_anatomical_structure
112,amphibian
113,animal
114,group_attribute
115,self_help_or_relief_organization
116,nucleotide_sequence
117,idea_or_concept
118,carbohydrate_sequence
119,chemical
120,vitamin
121,invertebrate
122,archaeon
123,occupation_or_discipline
124,amino_acid_sequence
125,classification
126,temporal_concept
127,human
128,molecular_sequence
129,language
130,manufactured_object
131,biomedical_occupation_or_discipline
132,conceptual_entity
133,physical_object
134,organism
