,EpochLoss
0,1.6924842596054077
1,1.373979091644287
2,1.112436056137085
3,0.9477196335792542
4,0.8347303867340088
5,0.7523266077041626
6,0.6963750123977661
7,0.6584729552268982
8,0.6283003687858582
9,0.5994535684585571
10,0.5711297988891602
11,0.5454210042953491
12,0.5240646004676819
13,0.5068268179893494
14,0.49212828278541565
15,0.47840189933776855
16,0.4649081528186798
17,0.45205000042915344
18,0.4409486651420593
19,0.4320272207260132
20,0.42417848110198975
21,0.4154767096042633
22,0.40520569682121277
23,0.39462098479270935
24,0.38539060950279236
25,0.3779217004776001
26,0.371345192193985
27,0.3646382987499237
28,0.3574275076389313
29,0.3498988449573517
30,0.3422049283981323
31,0.334220826625824
32,0.32596832513809204
33,0.31779780983924866
34,0.30997681617736816
35,0.3024159371852875
36,0.2949032485485077
37,0.28739815950393677
38,0.2799077332019806
39,0.2723849415779114
40,0.2649921476840973
41,0.2580392062664032
42,0.2515030801296234
43,0.24508069455623627
44,0.23866547644138336
45,0.2323848456144333
46,0.22630555927753448
47,0.22044210135936737
48,0.2148585319519043
49,0.20951828360557556
50,0.2043451964855194
51,0.1993008852005005
52,0.19436979293823242
53,0.18966856598854065
54,0.18522951006889343
55,0.18092651665210724
56,0.17675691843032837
57,0.17269761860370636
58,0.1686794012784958
59,0.1647251844406128
60,0.16091565787792206
61,0.15730249881744385
62,0.15378640592098236
63,0.150425523519516
64,0.14723218977451324
65,0.1441088616847992
66,0.14097213745117188
67,0.13790713250637054
68,0.1349276900291443
69,0.13196857273578644
70,0.12900403141975403
71,0.12610134482383728
72,0.12325930595397949
73,0.12042036652565002
74,0.11759689450263977
75,0.11483639478683472
76,0.11215648800134659
77,0.10954653471708298
78,0.10701627284288406
79,0.1045268103480339
80,0.10208304971456528
81,0.09969410300254822
82,0.09732837975025177
83,0.09499217569828033
84,0.09269630163908005
85,0.09042388200759888
86,0.08820320665836334
87,0.0860375463962555
88,0.08392830938100815
89,0.08190292119979858
90,0.08010181039571762
91,0.07902763038873672
92,0.08059953898191452
93,0.08149351924657822
94,0.07783117890357971
95,0.07104150950908661
96,0.07507660984992981
97,0.07081075757741928
98,0.06740506738424301
99,0.06986364722251892
