,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.30624145,-0.9324777,0.7978943,0.3207096,0.080152586,-0.5756444,0.71912825,0.63858855,1.4210654,0.06212233,-0.4408051,0.3253797,-0.15424025,-0.4853773,1.039736,0.6605559,0.9563992,0.09612065,-1.5380313,0.8406963,-0.63813514,0.4605466,2.4731827,0.21370082,-0.16768262,0.16934073,-0.6916052,1.1380144,-0.1168217,-0.8495788,0.17245896,-0.23315163
activity,1.2450645,-0.36292356,-0.9065395,1.2786094,0.22554834,-1.3759863,0.8567251,0.10361111,1.3683827,-0.5185097,0.07938567,-0.08117407,0.41770118,-1.7305075,0.7806538,-0.057788283,0.7284216,1.4741461,-0.36310878,-0.94927126,-1.7295628,-1.6630447,1.7579306,0.6752691,-0.79766864,-0.09124656,0.47958413,0.62200826,0.56726664,-0.16675407,0.050145656,-1.1601276
age_group,1.9070165,-2.3739135,0.34042048,-1.7551454,0.0970171,-1.2895031,-0.6867773,0.64941007,2.111355,-0.44820234,0.6732479,1.3566196,0.7411845,-0.9401597,0.17476964,0.46294084,0.94755393,1.4495052,1.9289379,0.84663415,-0.4701673,-0.2820325,1.9363499,-0.6280927,0.26937872,-0.079786226,0.7754386,0.06178995,0.67707366,-1.0928973,1.0074496,-0.2023017
alga,0.78125757,0.091605216,0.89827764,-0.92974645,0.20045078,-1.2373713,-0.1532694,-0.7635054,1.9677987,-0.6044045,1.4816178,0.044173405,0.2870382,-1.7217985,1.501401,1.6071734,-0.051179543,0.7253011,-0.09690816,-0.45466676,-0.4032561,-0.2150586,1.8321584,-0.6593424,0.20319304,0.466954,-0.09100963,-0.061560273,2.1564314,-1.312709,1.2781748,-0.18958484
amino_acid_peptide_or_protein,0.9245473,-0.96338946,-1.7683991,-1.1882484,0.010154545,-1.6080021,-1.3532382,0.30333397,2.3335185,-1.0103453,-1.4708122,0.8652471,0.670328,-0.4406456,0.44739902,0.9472653,0.5817131,1.3150555,0.57927126,0.37702557,-1.6660802,0.093852706,2.0987415,1.5190659,0.015702365,0.28741172,0.16118197,1.1167563,0.775907,-1.2348013,1.4251367,1.2650636
amino_acid_sequence,1.6574962,-1.1436303,0.8397049,-0.07883197,-0.05268507,-0.8287385,0.54977155,-0.14701536,1.5718826,-0.1095025,0.08051796,-0.8180838,2.2992043,-0.8834251,0.9243412,0.1082229,1.469892,0.5036919,0.21247412,0.2285209,-0.6055729,0.5148776,1.6295018,0.1753928,-0.2837718,1.3483492,-0.30761528,0.699741,-0.79202104,-0.8886073,1.8890878,0.08328337
amphibian,0.7818701,-0.3242743,0.79595613,-0.37309563,-0.22221151,-0.6091252,-1.0868757,0.40530702,1.4220777,-1.138559,1.4208272,-0.122800395,0.879988,-1.2068392,1.1504557,0.8425705,0.28380638,1.1760651,-0.33691147,0.28164718,-1.201953,0.6055067,1.856392,-0.55187184,-0.33144265,0.6772734,0.65987784,-0.082266435,1.0535406,-1.9415675,1.1087055,1.8586742
anatomical_abnormality,0.7415457,-0.8887466,1.1308588,0.086845815,0.43350875,-0.8061451,0.9440543,0.51512057,1.5427855,-0.29180133,-0.59062254,-0.020866804,-0.45096055,0.31548932,1.0389425,0.15851212,1.2576927,0.12208469,-1.3019264,1.0622497,-0.5417786,0.16671501,1.8990484,0.43795112,-0.06482949,0.28555292,-0.7763804,1.2809356,-0.28472173,-0.55517924,0.51371515,-0.22354431
anatomical_structure,0.9332215,0.07515431,0.08503124,0.73410666,0.11005805,-0.3697872,-0.74556893,0.68683404,1.591101,-0.7208052,-0.4965895,0.3958364,0.879205,-1.4353635,0.25472403,0.5683431,1.4264221,0.73444915,-0.114043236,0.45362693,-0.67317533,-0.50761646,1.7688259,-0.5387971,-0.15114039,1.405818,0.07523136,1.0327133,0.54920495,-1.0845739,0.078639165,-1.161119
animal,1.0838482,-0.103257716,0.38199085,-1.2624688,-0.9816979,-0.77969027,-0.045166127,-0.19730318,2.2514954,-0.20425029,0.7530375,-0.32188484,-0.3906304,-1.2468098,0.2907281,1.3509394,0.33566818,0.35381496,-1.2128866,-0.026848882,-1.0497819,-0.7341916,1.9050127,-0.80103135,-0.09214918,0.35470945,0.7654614,0.035132002,0.9875255,-0.6251087,0.5801305,-0.023862487
antibiotic,1.1092417,-0.040565483,-0.32740524,0.07547367,0.4007041,-0.26960433,-0.7039286,0.22318707,1.9388272,-0.038349334,-0.5647925,1.0601473,-0.04665731,-0.36956343,0.49239025,-0.3223949,0.6602842,1.0063524,0.54347837,0.54573077,-0.7177671,0.31979644,2.234377,0.49861944,-0.75943667,0.3634526,-0.28184855,1.09755,1.0116047,-0.7948705,0.63115466,0.7117559
archaeon,0.42773643,-0.93402016,-0.103798345,-0.5673212,-0.3353666,-0.62960815,-0.5546188,0.074072525,1.9727657,-0.10088734,1.8060335,0.15724048,-0.20319545,-1.8760494,0.9416864,0.08413135,0.040163815,1.1909984,-0.79152644,0.50396574,-0.99954224,-0.5292393,2.120818,-0.9983253,0.8130334,-0.031660642,1.5648468,0.1131948,0.48094037,-1.0442624,1.2597749,0.70945746
bacterium,0.9098244,-0.50933933,0.79202235,0.4579731,0.19956811,-0.6830741,-0.12709188,0.13723321,2.280452,-0.56915116,1.2010001,-0.36127847,-0.21690515,-1.0244491,0.9603263,1.6320468,0.25052762,0.77303374,-0.33680278,0.07192695,-0.4343499,0.83159196,2.2887547,-0.21065706,0.02614819,0.022646746,0.5189428,-0.7587945,1.9122071,-0.40249032,1.8088925,1.1203856
behavior,2.3434942,0.36275774,-0.8365189,-0.11399402,-0.057918236,-0.50208104,-0.0599119,0.56470954,1.622593,-0.4715335,0.9075944,-0.1778576,0.39793727,-0.49486366,-0.37559313,0.13161053,1.5664393,0.80663574,-1.5307993,1.4278374,-0.7751734,-0.22138442,1.4012241,-0.05420606,-0.22517587,0.5984417,0.3093485,0.5813577,0.1476089,-1.7706425,1.0379272,-1.3286365
biologic_function,0.92193913,0.52874297,0.57427186,0.542011,-0.58959615,-1.1014861,0.052641,-0.0551379,1.342071,0.23000136,0.3259378,-0.33863747,-0.031619947,0.27601865,0.50755185,0.22000122,0.9322825,0.8209078,-0.97694397,0.7894712,-0.4331223,-0.3374469,1.5983324,0.5719512,0.113095015,0.82031876,-2.0821145,0.9238392,-0.16189131,-0.63764894,0.789432,0.05678971
