,entity
0,biologic_function
1,pathologic_function
2,carbohydrate
3,activity
4,cell_component
5,enzyme
6,lipid
7,reptile
8,therapeutic_or_preventive_procedure
9,neuroreactive_substance_or_biogenic_amine
10,experimental_model_of_disease
11,antibiotic
12,professional_or_occupational_group
13,qualitative_concept
14,sign_or_symptom
15,research_activity
16,laboratory_or_test_result
17,anatomical_abnormality
18,tissue
19,body_part_organ_or_organ_component
20,organic_chemical
21,disease_or_syndrome
22,organism_function
23,receptor
24,chemical_viewed_structurally
25,finding
26,organ_or_tissue_function
27,embryonic_structure
28,family_group
29,natural_phenomenon_or_process
30,mental_process
31,cell_or_molecular_dysfunction
32,virus
33,clinical_attribute
34,conceptual_entity
35,patient_or_disabled_group
36,molecular_biology_research_technique
37,molecular_function
38,genetic_function
39,cell_function
40,fully_formed_anatomical_structure
41,cell
42,immunologic_factor
43,invertebrate
44,amino_acid_peptide_or_protein
45,chemical_viewed_functionally
46,social_behavior
47,group
48,individual_behavior
49,inorganic_chemical
50,alga
51,physiologic_function
52,biomedical_or_dental_material
53,rickettsia_or_chlamydia
54,regulation_or_law
55,amphibian
56,organism_attribute
57,laboratory_procedure
58,diagnostic_procedure
59,acquired_abnormality
60,pharmacologic_substance
61,medical_device
62,nucleic_acid_nucleoside_or_nucleotide
63,mental_or_behavioral_dysfunction
64,vitamin
65,body_substance
66,geographic_area
67,occupation_or_discipline
68,food
69,biomedical_occupation_or_discipline
70,steroid
71,neoplastic_process
72,injury_or_poisoning
73,fungus
74,human
75,hormone
76,hazardous_or_poisonous_substance
77,bacterium
78,manufactured_object
79,molecular_sequence
80,congenital_abnormality
81,body_system
82,plant
83,population_group
84,quantitative_concept
85,health_care_activity
86,anatomical_structure
87,organophosphorus_compound
88,governmental_or_regulatory_activity
89,organism
90,age_group
91,health_care_related_organization
92,indicator_reagent_or_diagnostic_aid
93,drug_delivery_device
94,mammal
95,biologically_active_substance
96,element_ion_or_isotope
97,phenomenon_or_process
98,body_location_or_region
99,clinical_drug
100,body_space_or_junction
101,gene_or_genome
102,vertebrate
103,professional_society
104,idea_or_concept
105,organization
106,self_help_or_relief_organization
107,research_device
108,eicosanoid
109,behavior
110,nucleotide_sequence
111,physical_object
112,event
113,fish
114,group_attribute
115,human_caused_phenomenon_or_process
116,substance
117,bird
118,spatial_concept
119,classification
120,environmental_effect_of_humans
121,language
122,daily_or_recreational_activity
123,educational_activity
124,temporal_concept
125,animal
126,machine_activity
127,archaeon
128,carbohydrate_sequence
129,intellectual_product
130,entity
131,amino_acid_sequence
132,occupational_activity
133,chemical
134,functional_concept
