,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
acquired_abnormality,-0.0008082541753538,-0.0173651706427336,0.0004900877247564,0.0003318716771901,0.0014872436877340,0.0004992454778403,-0.0418889746069908,-0.0076612192206085,-0.0187826175242662,0.0011353467125446,0.0005279509350657,-0.0006408450426534,0.0004765756311826,-0.0005883491248824,-0.0024281414225698,0.0103234723210335,-0.0003228747809771,-0.0008625695481896,0.0007407397497445,-0.0003587996470742,-0.0034266270231456,0.0020580650307238,0.0004917820333503,0.0044935913756490,0.0016181645914912,-0.0014825410908088,0.0059919995255768,0.0022831568494439,0.0037421523593366,0.0019173381151631,0.0012523909099400,-0.0041126748546958,-0.0006699753575958,-0.0002990979701281,0.0113717531785369,-0.0051189865916967,0.0380097739398479,-0.0005765064852312,-0.0001357314904453,-0.0000154690642375,-0.0001073077801266,-0.0023446474224329,0.0030629467219114,-0.0029983948916197,0.0000129490808831,0.0016383401816711,-0.0000310676769004,-0.0108590833842754,-0.0085661234334111,0.0010665507288650,0.0030352571047843,0.0050679664127529,0.1165411695837975,0.0280496384948492,0.0021667142864317,-0.0005452281911857,0.0185443852096796,0.0003146101371385,-0.0000607436559221,-0.0006229495047592,0.0192109066992998,0.0004875718732364,0.0007538934587501,0.0005507381283678,-0.0003330682229716,-0.0006935463170521,-0.0017817941261455,-0.0004271800280549,0.0002267307863804,0.0001448837574571,0.0005069897742942,0.0006613685400225,-0.0007576937205158,0.0002810771984514,0.0264189261943102,0.0054307780228555,0.0055880239233375,0.0046911393292248,0.0016429445240647,-0.0002084164589178,-0.0030636673327535,0.0007782952161506,0.0000493432125950,-0.0018983806949109,-0.0117138698697090,-0.0007500438950956,-0.0006122906925157,-0.0019019523169845,-0.0006284714327194,-0.0003784634463955,-0.0032336681615561,-0.0019885571673512,-0.0003693152975757,0.0090755699202418,-0.0004185427678749,0.0005869462038390,-0.0025189353618771,0.0009394347434863,0.0017130414489657,-0.0217369589954615,0.0046778786927462,0.0036100859288126,-0.0016398471780121,-0.0003730626194738,-0.0036358300130814,-0.0012289385776967,0.0110881859436631,0.0348473861813545,0.0005855860654265,-0.0120940152555704,-0.0028037880547345,-0.0020108211319894,0.0009539335151203,0.0000722456825315,0.0007889167172834,-0.0008817220223136,-0.0000251449473581,0.0007218728424050,0.0896206200122833,0.1944544017314911,-0.0005901945405640,0.0001565751299495,0.0008749025873840,-0.0042276317253709,0.0020926210563630,-0.0003061977622565,0.0001759942824719,-0.0154018783941865
anatomical_abnormality,0.0008492957567796,0.0039511644281447,0.0000182772764674,0.0003980973269790,0.0032946788705885,-0.0026752643752843,0.0629122182726860,-0.0520416051149368,0.0056399395689368,-0.0000551885677851,-0.0069443136453629,-0.0034587744157761,-0.0001461016363464,0.0025238252710551,0.0040822369046509,-0.0000424774589192,-0.0004574782215059,0.0038579886313528,-0.0000388932276110,-0.0004722841840703,0.0074766981415451,-0.0047998954541981,0.0000905813867575,0.0005062940763310,-0.0006164207588881,-0.0329821109771729,-0.0151130100712180,0.0063702091574669,0.0037738147657365,0.0022165873087943,0.0004290647630114,-0.0008393970783800,0.0008062806446105,0.0013145544799045,-0.0018176967278123,0.0000126069908220,0.0032362807542086,-0.0017215602565557,-0.0162632670253515,0.0039291116409004,-0.0004928741836920,0.0013219696702436,0.0005146900657564,-0.0175608247518539,0.0047750989906490,0.0003028867649846,0.0002348215930397,-0.0012244367972016,0.0046439324505627,0.0007591744652018,-0.0133825112134218,-0.0007547061541118,0.0953879579901695,-0.0696598291397095,-0.0006249133148231,-0.0005244099302217,-0.0022913208231330,-0.0816133096814156,0.0027623744681478,-0.0036506769247353,-0.0061609912663698,0.0005928677855991,-0.0004124186816625,0.0014092328492552,-0.0007747786585242,0.0026779405307025,0.0103182252496481,0.0053592156618834,0.0012694597244263,0.0024335258640349,0.0014007643330842,0.0017594461096451,-0.0003476883284748,-0.0004721379955299,0.0080216648057103,0.0001386156509398,0.0049823862500489,-0.0023428837303072,-0.0039309808053076,-0.0013544448884204,-0.0015288452850655,-0.0008783849771135,-0.0004038187908009,-0.0007215201039799,-0.0002977378317155,-0.0018680917564780,-0.0015194537118077,0.0015930202789605,-0.0000014649780269,0.0003904973564204,-0.0000584266817896,-0.0028232845943421,0.0035999414976686,-0.0035471376031637,-0.0013941470533609,-0.0037278444506228,-0.0014629996148869,0.0001012183056446,-0.0013539774809033,0.0001251779322047,-0.0211269333958626,0.0271482709795237,0.0627945959568024,0.0003881247830577,-0.0014408426359296,-0.0275232717394829,0.0171748306602240,-0.0172957200556993,0.0027248647529632,0.0312213208526373,0.0091003468260169,0.0009734860504977,-0.0023341688793153,-0.0021484643220901,-0.0027612838894129,-0.0015273928875104,0.0172430258244276,-0.0007024198421277,0.1408458501100540,0.1860926896333694,0.0011340182973072,-0.0007530402508564,-0.0003583471116144,-0.0004135152266826,0.0006097285659052,0.0007602522964589,-0.0002472100313753,0.0007003999198787
alga,-0.0051000216044486,0.0000045087485887,0.0035111403558403,0.0084832319989800,0.0002478421374690,-0.0004571276949719,-0.0301120448857546,0.0128119392320514,0.0043081664480269,0.0000579873812967,-0.0007688348414376,-0.0007075830944814,-0.0022516013123095,0.0003723608970176,0.0002823676622938,-0.0003400126297493,0.0018998446175829,0.0002055184595520,-0.0011580653954297,0.0529476292431355,0.0008375270408578,0.0003747467708308,0.0010529442224652,0.0324383117258549,0.0013196349609643,0.0090949032455683,0.0349157787859440,-0.0012345847208053,-0.0079307556152344,-0.0019799042493105,-0.0002452888875268,0.0001194883443532,-0.0003512835537549,-0.0005966824828647,0.0035406947135925,0.0055951457470655,0.0000612760049989,0.0551767311990261,-0.0033513717353344,0.0014233064139262,0.0010123885003850,0.0013109989231452,-0.0033400224056095,-0.0031961095519364,-0.0004815591382794,0.0004524889809545,0.0010053786681965,-0.0015876329271123,0.0321162603795528,0.0008964847656898,-0.0015932637033984,-0.0313706211745739,0.0448834374547005,0.2859876453876495,0.0019587608985603,0.0453162193298340,-0.0026629436761141,0.0001508622954134,0.0041134888306260,-0.0005040158284828,-0.0007726190960966,-0.0001579551608302,-0.0100812604650855,-0.0004343071486801,-0.0047506694681942,0.0018040892900899,0.0023376280441880,-0.0018943422473967,0.0017696353606880,-0.0016204641433433,0.0338734388351440,0.0000920217644307,0.0021542755421251,-0.0033513815142214,0.0134267918765545,-0.0594250112771988,0.0036419297102839,0.0027779962401837,0.0019201039103791,-0.0015872574876994,-0.0044407518580556,-0.0017538550309837,-0.0001465534005547,-0.0005929254111834,0.0006408077315427,-0.0001469551207265,0.0057160402648151,0.0113588217645884,0.0006349512259476,0.0042653735727072,-0.0000349790498149,-0.0015880846185610,-0.0013036073651165,-0.0012861131690443,-0.0035813313443214,0.0003132743877359,0.0001708000490908,-0.0028378730639815,0.0009797215461731,0.0068521946668625,0.0031936997547746,-0.0019397543510422,0.0002823889662977,0.0001149341187556,-0.0013754547107965,-0.0056352671235800,-0.2354707866907120,-1.8700587749481201,-0.0040049823001027,0.0044413818977773,-0.0585607960820198,0.0043037151917815,-0.0040926667861640,0.0020616624969989,0.0036384689155966,-0.0060517992824316,-0.0013369977241382,0.0009288678411394,0.0415229164063931,-0.2840116918087006,-0.0659033358097076,-0.0011113302316517,0.0002730215492193,0.0011476536747068,0.0016411639517173,0.0000126262766571,-0.0333723984658718,0.0034055982250720
mental_or_behavioral_dysfunction,-0.0231513641774654,-0.0164086800068617,0.0001315151457675,0.0005152219673619,0.0025624842382967,0.0002305409580003,0.0452378205955029,0.0404040142893791,0.0000506886535732,0.0003743235429283,0.0168780665844679,-0.0002861341054086,-0.0002432836772641,0.0001001640848699,0.0106739467009902,0.0021915216930211,-0.0004405208455864,0.0001586799626239,0.0009381383424625,0.0004384491767269,0.0107650812715292,-0.0041142385452986,-0.0002733998699114,-0.0000241890829784,-0.0014202300226316,-0.0026792779099196,0.0095768468454480,-0.0002528440090828,0.0011927558807656,0.0001133660480264,-0.0002973595401272,0.0001559512311360,0.0003880946314894,0.0007147736614570,0.0052528833039105,0.0007799906306900,0.0051222676411271,-0.0081192441284657,-0.0003101422043983,-0.0209545455873013,-0.0010858252644539,-0.0020139180123806,0.0011921612313017,0.0002439889794914,0.0004329580406193,-0.0006658498896286,-0.0022933846339583,0.0001093184037018,0.0002729052503128,0.0037174450699240,-0.0030508451163769,-0.0003692627942655,0.0569039992988110,0.0307957828044891,0.0007849264075048,0.0010221868287772,-0.0468286238610744,0.0009497830760665,-0.0036298183258623,-0.0014045863645151,0.0015340858371928,0.0021012667566538,0.0011501235421747,-0.0000553370118723,-0.0211708322167397,-0.0019059121841565,-0.0026820164639503,0.0033235596492887,0.0002129536151187,-0.0003575736773200,0.0003390479541849,0.0010507827391848,0.0006961367907934,-0.0000199598434847,-0.0493328347802162,0.0012790521141142,0.0016749409260228,0.0020935509819537,-0.0019726257305592,0.0026593308430165,-0.0045525301247835,0.0004985889536329,-0.0022610395681113,0.0176546592265368,-0.0003667321288958,-0.0009668762795627,-0.0017731342231855,-0.0000996822782326,-0.0003111374680884,-0.0004133426409680,-0.0008466343278997,-0.0013701438438147,-0.0004790739621967,-0.0005592361558229,0.0008591689402238,0.0008410560549237,-0.0011422834359109,0.0006605826201849,-0.0007384833297692,0.0014734910801053,-0.0179537013173103,0.0325627177953720,0.0003464985638857,-0.0029005990363657,-0.0011739900801331,-0.0011277840239927,-0.0138490172103047,-0.0294118672609329,-0.0032335820142180,0.0073790787719190,0.0204348862171173,0.0000193622418010,-0.0026261871680617,-0.0009993017883971,0.0000442580312665,0.0047713639214635,0.0008584200404584,0.0000765486911405,0.1559224426746368,0.3821276724338531,-0.0009496194543317,0.0048833289183676,0.0000550377117179,0.0008836286724545,-0.0022623117547482,-0.0001099443397834,0.0206429101526737,-0.0010555348126218
health_care_activity,-0.0059513845480978,-0.0007184175774455,0.0127785550430417,-0.0005075523513369,-0.0005044525023550,0.0008321747300215,-0.1694095879793167,0.0080445986241102,0.0001694844977465,-0.0157816894352436,0.0027650522533804,0.0004573405603878,-0.0004247651377227,-0.0000580261548748,0.0019906186498702,-0.0001796890865080,0.1126787066459656,-0.0002827329735737,0.0014190691290423,0.0014865028206259,-0.0013516393955797,-0.0000582667526032,0.0002128880587406,-0.0090859346091747,0.0000587575814279,-0.0006050246884115,0.0001927762641571,0.0015456166584045,0.0008257346926257,-0.1577045619487762,-0.0001378918677801,0.0003614996967372,0.0005184708279558,-0.0002268734242534,0.0006534223794006,-0.0010805921629071,0.0022907163947821,-0.0011408118298277,0.0005802376545034,-0.0003088709490839,0.0005651835235767,0.0007204142166302,-0.1877780854701996,-0.0223752483725548,-0.0006580683402717,-0.0000488116966153,0.0001827976957429,-0.0044328779913485,-0.0014486560830846,-0.0022467763628811,-0.1210131347179413,0.0006025849143043,0.4113936424255371,0.0509475581347942,0.0001861278287834,-0.0000927863657125,-0.0234453808516264,0.0016861110925674,-0.0008410274167545,0.0006540286703967,0.0019042310304940,-0.0007296531694010,0.0005639053997584,-0.0001348071091343,0.0000946317741182,0.0001606437581358,0.0083646923303604,-0.0004764156474266,-0.0008763652294874,0.0063958321698010,0.0003835323732346,0.0001842843921622,0.0001042384683387,0.0001314996916335,0.0004705789906438,0.0008756425231695,-0.0024661705829203,-0.0129872364923358,-0.0000969313769019,-0.0117358975112438,-0.0002389743749518,0.0005084460135549,0.0005584675818682,-0.0004021836502943,0.0033944740425795,0.0015117099974304,0.0009904413018376,0.0006853763479739,-0.0006569632678293,-0.0001441479398636,0.0002168468054151,-0.0901549980044365,-0.0000902170941117,-0.0006467137718573,-0.0002837809443008,-0.0096227023750544,-0.0011796684702858,-0.0019890556577593,-0.0005401837406680,-0.1827097088098526,-0.0003596176393330,-0.0008278139284812,-0.0004392451082822,-0.0028660909738392,-0.0020944697316736,-0.0003386882017367,-0.1305972933769226,0.0864470079541206,0.0032032190356404,-0.0140995001420379,0.0002120183344232,-0.0018291027517989,-0.0013157663634047,-0.0014756941236556,-0.0016379235312343,0.0001885735691758,0.0001590263709659,0.0008301948546432,0.4287078082561493,-0.6798365116119385,-0.0006015892140567,0.0005292676505633,0.0024322152603418,0.0037727293092757,0.0003317778755445,-0.0046527707017958,0.0001427787647117,0.0000173049575096
population_group,-0.0141332857310772,0.0073756752535701,0.0002739556948654,0.0000768216486904,-0.0001391987752868,-0.0040903608314693,0.4034670889377594,0.2629635632038116,-0.0000634214156889,0.0045454832725227,-0.0009571809205227,-0.0038359428290278,-0.0003139255277347,0.0009300557430834,-0.0311863608658314,-0.0146559914574027,-0.0352910198271275,-0.0005608274368569,0.0192505326122046,0.0100359553471208,0.0029451050795615,-0.0010617049410939,-0.0190506819635630,-0.0008181045996025,0.0004116506024729,0.0004339722800069,-0.0177660621702671,0.0005116753163747,-0.0025964716915041,-0.0051489816978574,-0.0022033236455172,-0.0013011489063501,0.0006918053259142,0.0008027751464397,0.0031050438992679,-0.0009642674704082,-0.0084594255313277,-0.0020828095730394,0.0020607900805771,0.0028549339622259,-0.0000176375233423,0.0004973819595762,-0.0127464979887009,-0.0015268474817276,-0.0001692239457043,0.0046153012663126,-0.0009887404739857,0.0000460393166577,0.0002299883781234,-0.0041890931315720,0.0011334443697706,0.0016915156738833,-1.1313232183456421,-0.9265339970588684,-0.0024359053932130,-0.0016744853928685,-0.0011945255100727,0.0017998521216214,-0.0001456180179957,0.0022703730501235,0.0016533076995984,0.0027465447783470,-0.0003157638420817,-0.0004974714247510,0.0084489798173308,0.0029197072144598,0.0008837823988870,0.0009161731577478,-0.0030859576072544,-0.0006196898175403,0.0000204441166716,0.0326063223183155,-0.0002477612288203,-0.0012303169351071,0.0015159012982622,-0.0012669004499912,0.0016354016261175,-0.0058665941469371,-0.0013313008239493,-0.0040424573235214,0.0004026398819406,0.0006472438108176,-0.0021805551368743,-0.0005621311138384,-0.0015133349224925,-0.0023420732468367,-0.0034552782308310,-0.0008465842693113,-0.0001516073971288,-0.0021636155433953,0.0815620124340057,-0.0009958790615201,-0.0016490579582751,-0.0012242572847754,0.0003295096394140,-0.0028819721192122,-0.0006310752942227,-0.0013647669693455,0.0005637142457999,0.0062748384661973,0.0049075861461461,-0.0168372336775064,0.0010391218820587,0.0003824464802165,0.0028786442708224,0.0016674400540069,-0.1189653426408768,-0.6736462712287903,-0.0029635722748935,0.0146865705028176,0.0027356457430869,0.0009674817556515,-0.0021542778704315,0.0012177360476926,-0.0005160149885342,0.0020961260888726,0.0015276634367183,0.0000235280022025,0.1029852777719498,0.0227995887398720,-0.0008818079950288,-0.0000612561561866,-0.0007297835545614,-0.0070475069805980,-0.0017422762466595,-0.0119903637096286,-0.0040785535238683,0.0015633802395314
clinical_attribute,0.0116638317704201,0.0000451155610790,0.0005501693231054,0.0009797638049349,0.0008839113288559,-0.0000970521723502,0.0371439903974533,-0.0667480602860451,0.0001285969337914,-0.0000410129359807,-0.0032414793968201,0.0069401296786964,-0.0003882103483193,0.0006994069553912,-0.0020631863735616,0.0053937644697726,-0.0001566591672599,0.0015798273961991,-0.0007233462529257,-0.0016625502612442,0.0000343580031767,0.0029257328715175,-0.0031262654811144,-0.0002460160758346,0.0024414616636932,-0.0027776141650975,-0.0010821023024619,-0.0077396053820848,-0.0005471696495079,0.0017756200395525,0.0009843183215708,-0.0004870795528404,0.0053119314834476,-0.0003534591814969,0.0027282680384815,0.0007451217388734,-0.0022833968978375,0.0026352566201240,0.1311615407466888,-0.0003677766944747,-0.1390058994293213,-0.0010924530215561,-0.0277815591543913,0.0020819602068514,-0.0000727403094061,0.0072296331636608,0.0044909790158272,-0.0004590442404151,0.0046295910142362,-0.0027216169983149,-0.0024836675729603,-0.0013823475455865,0.5065838098526001,0.5345700979232788,-0.0002836848434526,0.0007177987718023,0.0014078337699175,0.0018165101064369,-0.0011110511841252,0.0011205588234589,0.0001861555792857,0.0003335933142807,0.0002626284258440,-0.0075636557303369,0.0055702715180814,0.0070119923911989,0.0261123683303595,-0.0035478281788528,-0.0001838932075771,0.0009929721709341,-0.0019778141286224,-0.0003268656728324,-0.0003361466806382,0.0006492070388049,-0.0012858796399087,-0.0039066737517715,-0.0003393168444745,-0.0009606078383513,-0.0008407291607000,-0.0012108004884794,-0.0007390166865662,0.0001541905949125,-0.0000912084797164,0.0002532787329983,0.0009529027156532,0.0001080368892872,-0.0009618475451134,-0.0006370928604156,0.0002980281715281,-0.0013709078775719,-0.0020304224453866,-0.0011789940763265,-0.0032147117890418,-0.0001174092467409,-0.0004549323348328,0.0013672178611159,-0.0023808949626982,-0.0003273789188825,-0.0121271526440978,0.0021581077016890,-0.0018935466650873,-0.0007478638435714,0.0000633953022771,0.0008645352791063,0.0027741552330554,0.0033277508337051,-0.1587733775377274,-0.0113074760884047,-0.0121821295469999,0.0099190277978778,0.0004907344118692,0.0008952787611634,0.0009370216284879,-0.0208903197199106,-0.0023046981077641,0.0004206185112707,0.0002796194748953,0.0000621782819508,0.0010893238941208,-0.0102023305371404,0.0019874928984791,0.0001873113360489,0.0009808263275772,-0.0122323939576745,0.0026393926236778,-0.0020080602262169,0.0072533460333943,-0.0024557507131249
body_part_organ_or_organ_component,-0.0016021169722080,-0.0118488091975451,0.0002186911297031,-0.0015850240597501,-0.0188562627881765,-0.0001226468157256,0.0593546256422997,0.0205083750188351,-0.0151850990951061,0.0003090960963164,0.0004728416679427,0.0022879412863404,-0.0004788103105966,0.0004215246590320,-0.0017166817560792,-0.0003738351515494,-0.0012887578923255,0.0041992426849902,-0.0009224928799085,0.0072257514111698,-0.0021327629219741,0.0691733062267303,-0.0011345357634127,-0.0013672289205715,-0.0021441853605211,0.0121927941218019,0.0008427337743342,0.0054753678850830,-0.0064017614349723,0.0009049601503648,0.0111979153007269,-0.0019426568178460,0.0040066065266728,0.0003019670548383,-0.0207394957542419,0.0030291941948235,0.0006326072034426,0.0007767744245939,-0.0005306457751431,-0.0013084562961012,-0.0123125938698649,-0.0124665815383196,0.0027506691403687,-0.0006984231295064,0.0013232625788078,0.0029716102872044,-0.0005810388247482,-0.0007786683272570,0.0026474255137146,-0.0012540334137157,0.0013974090106785,0.0001113600956160,-0.3804785609245300,-0.4006551504135132,0.0585259497165680,0.0023785531520844,0.0063709504902363,-0.0031178109347820,0.0017479928210378,0.0020566321909428,0.0012900704750791,-0.0696758404374123,0.0048947189934552,-0.0031505331862718,0.0154293896630406,-0.0120397191494703,0.0094377780333161,-0.0093577597290277,0.0001894840970635,0.0000193593186850,-0.0015725913690403,-0.0006593505386263,0.0009544608183205,-0.0083050616085529,0.0014315218431875,-0.0031757550314069,-0.0003576777526177,0.0076360004022717,-0.0001996005012188,-0.0080050714313984,0.0028078844770789,-0.0054335324093699,0.0041611096821725,0.0033406869042665,0.0011943412246183,0.0007356962887570,-0.0007451275596395,0.0008412087918259,-0.0012599619803950,0.0059615042991936,0.0045720324851573,-0.0421452149748802,-0.0040264921262860,0.0014282412594184,-0.0009562236373313,-0.0011610315414146,0.0034692625049502,0.0020040981471539,-0.0006245446857065,-0.0010888279648498,0.0088709546253085,0.0016271293861791,-0.0013237849343568,-0.0009284164407291,0.0043346453458071,-0.0012131133116782,0.1399426460266113,0.1202101409435272,-0.0031405927147716,0.0349183790385723,0.0000119959740914,-0.0128334416076541,-0.0003249565197621,0.0031931644771248,-0.0006038993597031,0.0028771252837032,0.0018853344954550,0.0002176217676606,0.0519798882305622,0.6473562121391296,-0.0002870959287975,-0.0008431156747974,-0.0029575005173683,-0.0008225409546867,0.0020097792148590,0.0024841860868037,0.0011921614641324,-0.0010410352842882
biologically_active_substance,-0.0060208495706320,-0.0245931129902601,0.0003126424271613,0.0003704203991219,0.0010624823626131,0.0003837790573016,0.0589497685432434,0.0578402951359749,-0.0199879799038172,-0.0030654931906611,-0.0307498872280121,0.0024223148357123,-0.0013628213200718,0.0002911467454396,0.0007476998725906,0.0002778625930659,-0.0003202031366527,0.0018907046178356,-0.0026581012643874,-0.0020892976317555,-0.0009634118760005,-0.0025782063603401,0.0000029927273317,0.0003765542933252,-0.0004770987725351,-0.0006240320508368,0.0036855801008642,-0.0117249712347984,0.0010653011268005,-0.0172195043414831,0.0207373350858688,-0.0008822694653645,-0.0000471801286039,0.0080503961071372,0.0033061404246837,0.0029763949569315,-0.0004611829936039,-0.0004811662656721,0.0007439469918609,-0.0022895939182490,0.0008578727138229,0.0010304118040949,-0.0006536474684253,-0.0001567765721120,0.0011451183818281,0.0004489425045904,0.0021669841371477,0.0014340023044497,-0.0025399341247976,0.0019268948817626,-0.0006035625701770,0.0005701461341232,0.0619278922677040,-0.0822397321462631,0.0022905671503395,0.0000117212239275,-0.0240479391068220,-0.0120044052600861,-0.0003878305724356,-0.0021954113617539,0.0006681076483801,-0.0053236074745655,-0.0007033954607323,0.0011142912553623,0.0017341399798170,0.0037338295951486,0.0064970981329679,-0.0004489903803915,-0.0002477196394466,0.0029298157896847,-0.0000803652801551,0.0007029558764771,0.0002080040721921,0.0005247056833468,-0.0014707553200424,0.0013562998501584,0.0022789158392698,0.0249325074255466,-0.0001052893203450,-0.0004539324145298,-0.0025614108890295,0.0009638540213928,0.0022902528289706,-0.0010593252955005,-0.0005350499413908,-0.0003654210595414,-0.0134187461808324,0.0001965939154616,0.0001975448249141,-0.0181717723608017,0.0107928309589624,0.0016040260670707,0.0000582452448725,-0.0114759420976043,-0.0024811790790409,-0.0026031527668238,0.0243037249892950,0.0007861931808293,-0.0001260565913981,-0.0013966802507639,-0.0044032162986696,0.0075243245810270,-0.0408187881112099,-0.0027029144112021,-0.0006109329406172,0.0004445736703929,0.0675726905465126,-0.0424302443861961,0.0116424830630422,0.0102052791044116,-0.0000870917501743,-0.0032618052791804,-0.0005154740647413,-0.0011471863836050,0.0018089707009494,-0.0003930396633223,-0.0073118372820318,-0.0011029115412384,-1.0856679677963257,-0.3173695802688599,-0.0004992961767130,0.0000192992811208,0.0002667107619345,0.0036334679462016,-0.0001058013076545,0.0001795607677195,0.0022623252589256,0.0313913226127625
disease_or_syndrome,0.0049563231877983,-0.0144172459840775,-0.0025498494505882,0.0003659451613203,-0.0023241434246302,-0.0030566004570574,0.0131462868303061,0.0063719241879880,-0.0462628938257694,0.0058634290471673,0.0002674713032320,0.0003121990012005,-0.0003553215938155,-0.0002864220587071,-0.0025600302033126,0.0009113787091337,-0.0013454043073580,0.0039297365583479,0.0000842277149786,0.0016554734902456,-0.0019571145530790,0.0005139439599589,-0.0003745603025891,-0.0001620895636734,-0.0013228866737336,-0.0002828201977536,-0.0097745843231678,-0.0020290662068874,0.0037879657465965,0.0004536033375189,-0.0002113403315889,-0.0023105735890567,0.0000638080382487,0.0002019534149440,-0.0029519014060497,0.0006895029800944,-0.0028318022377789,0.0050401268526912,0.0014087940799072,-0.0021293582394719,-0.0040396745316684,0.0003418500418775,-0.0002410105371382,0.0015012702206150,-0.0093998527154326,0.0067371674813330,-0.0001798062730813,0.0006715524359606,-0.0033084361348301,-0.0006012154626660,0.0091078123077750,-0.0012364854337648,0.1687989383935928,-0.0363209918141365,-0.0009047536295839,-0.0093079702928662,-0.0010023381328210,-0.0020950112957507,-0.0352514050900936,0.0005645865458064,0.0006455565453507,-0.0006200246280059,-0.0007040806231089,-0.0003826946194749,0.0003609942505136,-0.0172315463423729,0.0097729358822107,0.0018516798736528,0.0011058906093240,-0.0000533493184776,-0.0002096812531818,-0.0005575065151788,-0.0003188663977198,0.0000294990986731,0.0068824877962470,0.0015215306775644,-0.0000548611351405,-0.0057970788329840,0.0018949354998767,-0.0016251687193289,0.0117268040776253,-0.0001315071276622,0.0019332043593749,-0.0019402056932449,-0.0003713147889357,-0.0005723211797886,0.0018598781898618,-0.0011172575177625,0.0009539166348986,0.0012389189796522,-0.0007505629328080,-0.0012218591291457,-0.0001838928437792,-0.0004852850979660,-0.0007791103562340,-0.0000244808525167,-0.0015165772056207,0.0000411927649111,0.0006900352309458,-0.0065818969160318,-0.0071790027432144,0.0025997697375715,0.0039921188727021,-0.0018561925971881,0.0182974208146334,-0.0003908420039807,0.0046740649268031,-0.0831902697682381,-0.0012060714652762,0.0004521720984485,-0.0011752133723348,-0.0019475391600281,-0.0006804760196246,-0.0002287862007506,-0.0005081121344119,0.0012580698821694,0.0000650166111882,-0.0086029814556241,0.2364811748266220,0.3109945356845856,-0.0033029823098332,0.0011339902412146,0.0014155056560412,-0.0026299618184566,0.0012754764175043,-0.0062627037987113,-0.0012663574889302,0.0006846285541542
