relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.42500055,-0.3861508,-1.1414859,-1.2908719,0.10775109,-0.8761109,1.6624537,1.5557605,0.7996295,0.5821232,-0.52452976,1.1066486,-3.5848525,-0.15875216,-1.685996,-0.1015914,0.52143764,0.63600284,1.4508357,0.63926417,-1.6060874,0.18531601,-0.76539004,-0.42473808,-0.40169,-0.26351997,-1.9465107,-2.090287,-2.1263926,0.23993568,1.319809,-2.5430598
term1,-0.5129085,0.24453619,1.0502013,-0.41700637,-0.5265209,0.23841892,1.2480233,-0.27086395,-0.7632564,-0.9156225,-1.1452974,0.70217925,-0.45436862,-0.31883836,-1.1276292,0.911135,1.0105395,0.048999645,-1.1668848,-1.1405531,0.5151565,-1.2407099,-0.38921472,-0.23656926,-0.595638,-1.7536606,0.28602988,-2.0669262,0.71184206,-0.08283225,1.0113546,-1.1765982
term10,-0.055134997,-0.6652919,-0.104012184,-1.2743304,-0.033940744,0.11981811,1.2879814,-0.15688008,0.75416535,-0.19118647,0.84887755,-0.12136651,0.9265552,-0.38078237,-1.4585851,-0.6472791,0.5893139,0.19938956,-0.055375986,0.29973936,-1.2846038,-0.0818044,-1.7599089,0.17190926,-0.02238877,0.7132656,-0.13226132,-0.9150637,-0.6276906,-0.6636559,1.1581845,0.9041985
term11,-0.4767182,-0.38299528,0.21099347,-0.85786545,-0.61123395,-0.07603178,0.971189,0.25402108,0.6474876,-0.4577087,0.35920304,0.5130336,0.6289099,0.38320395,-0.9065289,-0.53701705,0.6610285,-0.26548818,0.4243176,-0.05617804,0.050673015,0.5295348,-0.059356745,0.05712002,-0.71740913,0.4860868,-0.0008993166,-0.87837076,-0.34346408,-0.839403,0.7659951,0.68337774
term12,-0.15670332,-1.4726372,0.6244875,-1.4778279,0.6197961,-1.6359096,-0.89073026,-0.33638415,-0.37088618,0.12815352,-1.1731895,0.102798514,-0.3302778,-1.6861366,-0.750564,-0.0015497161,-1.5878392,-0.2630375,-0.739515,-0.4962297,0.20231272,-0.65431273,0.6622644,1.1160487,-0.05538231,-0.8229842,0.33736497,-1.8035237,-1.1052921,1.6559224,1.3824449,2.0945604
term13,0.253839,-0.87619466,-0.37886968,-1.5571145,-0.564243,0.42744628,-0.90943015,-0.66842914,-0.36343503,-0.3998462,0.3570069,0.3502232,0.355394,-0.18377128,-1.4621227,-0.4942944,-1.3896129,0.56639946,0.6328406,0.28842574,-0.06975989,-0.75075096,-1.2595541,1.1052885,0.058226485,-1.3052391,0.44224194,-1.0448829,0.03413944,0.5809732,1.3606486,1.0654349
term14,1.0416462,-0.2596029,-0.06902797,-1.6072352,1.1820806,-0.8844134,-1.0704566,4.6974125,-0.30030406,-0.20426641,-0.17854106,-1.9661798,-0.73330474,-1.8051693,-1.1140487,1.584568,-0.50421697,0.3420598,-0.9169527,1.6685692,-2.544621,-0.048270084,2.1999803,1.722095,-0.18988943,-0.5195205,1.428619,-2.0850515,-0.30022705,-0.3830977,1.2189305,1.2213027
term15,-0.4262331,-0.28438258,-0.99636453,-0.60916567,0.42984986,-0.05086837,1.0408856,-1.7109312,-0.5698182,0.1286831,0.5546687,-1.2033802,-0.11868114,0.1048858,-0.98227316,-0.055792287,-0.2081768,-0.65458214,0.29136592,-0.08587561,0.15427178,0.30001017,-0.24340235,-0.071398266,-0.04273977,-0.46534544,0.62150824,-0.893422,-0.06935316,-0.14297211,-1.0913221,-0.22071604
term16,-0.14237309,-0.24468373,-0.20867102,-0.5706593,-0.08802792,-0.025420705,-1.129086,0.25826764,-0.12809387,-0.08398074,0.06158201,0.29790032,0.22363594,-0.03520069,-0.49167463,-0.39744622,0.6187305,0.050313924,-0.059569,-0.08669098,0.04101994,0.24882738,0.24839623,-0.09652156,-0.34820232,0.09078213,-0.41310376,-1.0526191,-0.054022208,0.04169436,-1.138703,-0.09805152
term17,-0.044723682,1.9858326,1.434836,-1.4203871,1.3708965,-1.6018236,-1.3091451,0.5608711,0.6813895,-1.4233091,0.06345044,-0.49672833,0.037574127,0.7207324,-1.3545431,-0.52639496,-1.1832623,-0.1991433,-0.4127153,-1.5969058,-0.6154375,-0.7047125,-1.3237667,-1.7693576,-0.55947554,0.7485022,-0.28781775,-0.70619357,-0.26884705,0.46514735,1.0565991,1.0514393
term18,1.0873516,-0.23472345,0.21289524,-0.9640666,-1.2249286,-1.78445,1.0893996,1.1551977,1.5315783,-0.5578655,-2.1335309,-0.32828018,0.55158395,0.03745115,-0.85133326,0.9978458,-1.5994976,0.0013618073,-1.6663616,0.52744097,-1.3927317,-1.2290874,0.6500526,-0.76669914,0.9138277,1.394366,-1.0797882,-1.9981784,0.5236892,-0.42630953,-1.418542,0.8641558
