,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.9260396,0.09645795,1.6394717,-0.20599401,-0.24938026,-0.32116783,1.1106012,0.2821936,1.2134202,-1.5068283,0.5790216,0.07586095,1.2885836,-0.7960487,0.33037633,-0.34032407,0.268212,0.9017073,0.05293476,-0.104948305,-0.8936784,-0.3346654,1.2656645,-1.3127875,0.15261286,-0.5144445,-0.13297355,0.13844232,1.2437688,-1.3196361,-0.48776966,-0.13222572
activity,1.3857201,-1.0582651,-0.094379276,-0.69885045,-1.6496305,-1.0135369,0.32199386,-1.2753067,1.1684597,0.13596542,0.18985544,0.18912876,-0.04290629,-1.8404914,-0.21832903,0.43697852,-0.46910655,1.1799295,0.19099347,-0.2115277,-2.396242,-1.0206615,0.58457786,-0.5017304,-0.46422637,0.9400389,1.1587267,0.53898776,1.5936407,-0.8188847,-1.0230656,-1.6866974
age_group,0.22094709,-1.0389733,0.5468517,-0.6007701,-0.6546803,-0.75062984,0.7638006,-0.70650464,1.3688527,0.8058794,0.15526852,0.2589255,-0.4675987,0.065140635,-0.5600094,-1.5946753,0.58979404,1.2611936,0.08980212,0.89357215,-0.55619276,-1.4387381,1.3926153,0.05491187,0.12013959,-0.19044682,0.07259899,0.84312314,0.41728976,-0.9190567,-0.33407608,0.6167229
alga,0.82155985,-0.7153794,0.61231995,0.28306922,-0.0914572,-1.1064578,0.13538848,2.4326026,1.8303145,0.22197531,-0.23353481,0.040977288,0.13906218,-0.13377772,-0.48333147,-1.353757,1.0405985,1.7188526,0.003685993,0.261167,-0.4150239,0.27874956,1.6794186,0.3971049,-0.05326877,0.15682901,1.3045995,0.026658911,0.9572343,-0.6567345,0.4163438,-0.15672797
amino_acid_peptide_or_protein,0.5466939,-0.66204816,-2.1965008,-0.38454908,-0.8541691,-0.29732656,0.8953971,-0.4475201,1.5117062,-0.7739927,-0.9328071,-0.2145853,-0.25624365,0.54605466,0.040225595,0.9035819,0.44027475,0.9502263,0.66729856,1.7511023,-1.3401511,-0.004840023,1.777845,0.124574274,0.2410819,1.5923078,0.49152276,2.0636039,1.113624,-1.2794582,-0.328677,0.59044176
amino_acid_sequence,0.6605685,-0.6735517,-1.8936437,-0.31137013,-1.3829609,-1.0508337,1.4206992,-0.0010433057,1.6481205,-0.24038243,-0.5903885,-0.5493168,0.39408192,0.48476112,0.59649867,0.30332738,0.62784714,1.0903096,0.5309538,0.4005587,-0.8759194,0.43521935,1.8341217,-1.2063605,-1.0209205,1.3323836,-0.5415272,0.2247415,0.20243369,-1.1879084,0.57084733,-0.16100508
amphibian,-0.34192106,-0.63510996,0.22065161,0.43326116,-1.0912482,-0.00955164,0.6875348,1.9038562,1.2113032,0.46363917,-0.47303396,-0.29512814,-0.0837378,0.15394537,0.30695438,-0.5365536,0.5684644,1.1088545,-0.0049928892,-0.42179677,-0.48187968,0.036938436,1.1789116,0.7025922,-0.2331344,0.5035084,0.25315994,0.41027227,1.0473315,-1.010991,-0.7979256,0.67957777
anatomical_abnormality,0.18044001,0.4613797,1.5762248,0.72427684,-0.5216821,-0.27153748,0.9788522,-0.015922893,1.3220868,-1.5188951,0.43513817,-0.2181503,1.280983,-0.5101693,1.1021339,-0.21258147,0.37891492,0.730953,-0.17875186,0.7987187,-1.3325922,-0.2550222,0.827439,-1.0261213,0.2677135,-0.29712212,-0.12489271,0.4136956,1.2307659,-1.1156,-0.06254043,0.48752204
anatomical_structure,1.5932854,-0.6891401,-0.12866619,-0.5982441,-0.9777484,-0.17294963,0.55935097,-0.0849137,1.217415,-0.27252865,0.10920976,0.72585636,-0.21425861,-1.353964,0.21246776,-0.9458201,1.2127283,0.7180442,0.10316837,0.083785705,-1.1636212,0.0070165247,1.3902946,-1.1520668,-0.10542082,0.7343943,-0.25934514,-0.0782556,0.37044993,-0.8996406,-0.2192199,1.0849602
animal,0.044778302,-0.26256204,0.37318036,-0.313843,-0.7579443,-0.743805,0.1737706,1.7907205,1.5115395,0.360338,-0.91276383,-0.11799705,-0.016982015,-0.4701466,-0.1768569,-0.69841933,1.185525,0.81828845,0.55842906,-0.43249634,-0.20884822,-1.0047644,1.2426018,0.7720043,-0.28005412,0.1009538,-0.9750728,-0.047133744,0.740424,-1.0465035,-0.69954705,0.10581222
