relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-1.030121,2.0988371,0.6335716,-1.9510486,-0.3800862,-1.0492156,-1.4997226,0.91963446,-0.0487708,-0.49230027,-1.8916591,-1.0046045,-2.3186998,0.05832296,-0.008706096,1.2589599,1.3773168,-0.4857487,-0.570266,-1.420418,0.58370095,-1.7432479,0.21166147,-2.3953526,2.442161,-1.2821227,2.5613463,0.06314484,3.2779598,-2.8633087,-4.8133664,4.8448534
affects,-0.36555657,0.22802211,-0.6426873,-0.85899943,1.2094166,-1.1257946,-1.0237474,0.040422134,-0.21216202,0.43481112,-0.44513312,-0.3148899,1.7698848,-1.1169345,-0.3546649,0.00697321,-2.7492938,-0.8717375,-1.9001197,-1.860762,-3.1996262,3.4664245,-2.6782498,1.2381951,-1.5017105,-0.30679172,-0.86599874,0.96733946,-0.19600487,2.2074513,0.06497188,-1.8074687
analyzes,-2.365089,-1.573427,-0.04387078,-1.5752568,0.05248749,-0.39258116,-1.2340531,-0.25718212,-0.19598395,2.722463,0.80951244,0.022893583,-0.8698605,-0.7946815,-0.65819114,0.009072257,-3.143008,4.4566107,2.493013,0.96019465,-0.083107,1.563018,1.963408,-1.0226767,-4.000816,3.9693897,-3.4646432,-0.8808044,2.6176062,-2.9725482,-0.49742168,-0.2625464
assesses_effect_of,1.0036116,-3.7977068,-1.3778177,-1.278071,0.61707693,-0.6993051,-1.0513672,-0.46525085,1.28212,3.9412444,0.43843165,0.4008778,0.43069935,-0.36824366,0.14083192,-0.18713416,3.1289904,3.8800683,-1.696445,-1.1411183,-1.344563,0.8566553,-0.00973855,-2.7262866,-3.5005848,0.80957687,0.23085849,0.06709784,-7.049168,4.0131745,-1.4601363,0.7139522
associated_with,-0.6535538,0.49651977,0.13354611,-1.3687124,-0.21147732,-0.6736582,-1.3897327,-0.24997552,0.57637686,-0.49376664,0.32035577,0.53673464,0.36870962,0.23747803,-0.41124496,-0.17415014,-5.962731,1.7770181,1.9027337,-0.39991972,-1.6396433,-3.6227963,-3.0298,2.8398285,1.3955699,-2.9503448,-1.7399766,-2.574257,1.1132337,-3.6861582,0.19996653,-5.699494
carries_out,-1.2124989,-0.29064533,0.31342927,-1.9865259,-1.8840857,-0.48155752,-1.6465704,1.9282947,-0.42886662,0.36876327,0.4948902,-0.28696507,-0.34788275,-1.0029076,-0.85765916,0.36749756,4.0906215,4.8251843,-3.0025563,1.8920971,2.4401145,0.92016375,-2.7601638,-0.52749586,-2.7648554,-0.4478767,-2.965727,-0.57654244,-0.092564166,4.1067677,2.4003928,-2.926303
causes,-0.65840584,0.21123469,-0.96106845,-1.1664829,0.22199705,-2.0003352,-0.86620235,-0.41047737,0.4396188,0.3086615,0.4927207,-0.030168869,-0.5848524,0.29857796,0.25681758,-0.1478845,1.2090214,2.1436045,1.1301745,-0.9254565,-1.125039,-2.7012675,-3.4889789,1.1410984,-3.4546154,0.44094273,0.10837249,-0.35864165,-1.9808542,0.47877127,-0.1613591,-5.106138
co-occurs_with,-1.7901359,1.1610764,0.5090186,-1.9752389,-0.5648997,-0.42399544,-1.1484195,0.38146162,0.8448369,-0.17217675,0.06892358,0.08825936,-0.03614262,0.69306606,-0.15072814,0.49372616,-0.8412973,-3.934229,-0.44534266,0.47447234,2.161042,4.2506585,-4.8316298,0.8270887,1.1150745,-3.1841512,-3.6800337,0.19250427,2.5730376,0.061317958,-2.7957315,-0.046080615
complicates,-1.6698614,0.84772545,0.8741776,-1.557768,0.09532325,-0.8996405,-0.7279773,0.30119565,0.50514746,0.09102489,-0.35843155,-0.015023724,0.24198759,-0.040371753,-0.4249121,0.7327355,0.631193,-1.3656951,-1.4160912,-1.0993229,2.369728,0.0038885735,-5.5328135,0.20141943,1.6045277,-2.250936,0.5454844,1.4225432,-2.8673408,1.9784338,-4.2556653,-3.915518
conceptual_part_of,-0.80444986,1.3957901,1.0721422,-1.5969965,0.51459295,-0.49252674,-1.1654638,-1.1083403,0.57817525,0.777832,-0.73275805,0.01715909,-1.161161,-0.5350371,0.5161751,0.08996698,-0.35928577,-1.3734791,-3.8591056,-1.914321,1.2655427,-1.951617,-3.3272111,-0.069966674,0.2753437,-1.7213877,0.57764584,-1.3426523,-1.276456,3.0879967,0.5542122,3.3539147
