,entity
0,inorganic_chemical
1,vertebrate
2,individual_behavior
3,virus
4,substance
5,organism_function
6,body_part_organ_or_organ_component
7,anatomical_structure
8,mental_or_behavioral_dysfunction
9,steroid
10,biologically_active_substance
11,invertebrate
12,tissue
13,molecular_function
14,sign_or_symptom
15,chemical
16,neuroreactive_substance_or_biogenic_amine
17,neoplastic_process
18,amino_acid_peptide_or_protein
19,receptor
20,pathologic_function
21,physiologic_function
22,acquired_abnormality
23,therapeutic_or_preventive_procedure
24,congenital_abnormality
25,enzyme
26,biomedical_or_dental_material
27,disease_or_syndrome
28,injury_or_poisoning
29,animal
30,hazardous_or_poisonous_substance
31,pharmacologic_substance
32,organophosphorus_compound
33,mental_process
34,antibiotic
35,element_ion_or_isotope
36,cell_or_molecular_dysfunction
37,clinical_attribute
38,experimental_model_of_disease
39,health_care_related_organization
40,gene_or_genome
41,family_group
42,reptile
43,occupational_activity
44,eicosanoid
45,professional_or_occupational_group
46,immunologic_factor
47,research_activity
48,anatomical_abnormality
49,cell_function
50,hormone
51,diagnostic_procedure
52,natural_phenomenon_or_process
53,medical_device
54,body_location_or_region
55,laboratory_or_test_result
56,organic_chemical
57,geographic_area
58,organism_attribute
59,fully_formed_anatomical_structure
60,machine_activity
61,health_care_activity
62,molecular_biology_research_technique
63,nucleic_acid_nucleoside_or_nucleotide
64,cell_component
65,embryonic_structure
66,phenomenon_or_process
67,chemical_viewed_structurally
68,daily_or_recreational_activity
69,patient_or_disabled_group
70,alga
71,behavior
72,organ_or_tissue_function
73,indicator_reagent_or_diagnostic_aid
74,event
75,bacterium
76,laboratory_procedure
77,research_device
78,manufactured_object
79,body_substance
80,professional_society
81,biologic_function
82,qualitative_concept
83,population_group
84,cell
85,group
86,lipid
87,regulation_or_law
88,food
89,environmental_effect_of_humans
90,entity
91,biomedical_occupation_or_discipline
92,educational_activity
93,social_behavior
94,amino_acid_sequence
95,finding
96,genetic_function
97,chemical_viewed_functionally
98,bird
99,body_space_or_junction
100,organization
101,age_group
102,carbohydrate
103,vitamin
104,group_attribute
105,rickettsia_or_chlamydia
106,drug_delivery_device
107,self_help_or_relief_organization
108,fish
109,amphibian
110,intellectual_product
111,organism
112,clinical_drug
113,human
114,fungus
115,governmental_or_regulatory_activity
116,activity
117,conceptual_entity
118,functional_concept
119,occupation_or_discipline
120,mammal
121,plant
122,body_system
123,human_caused_phenomenon_or_process
124,idea_or_concept
125,molecular_sequence
126,archaeon
127,nucleotide_sequence
128,temporal_concept
129,classification
130,quantitative_concept
131,language
132,carbohydrate_sequence
133,physical_object
134,spatial_concept
